WaveNumber, DarkSlowSlow
3.311297e+03,8.523309e+01
3.311418e+03,8.523466e+01
3.311539e+03,8.523688e+01
3.311659e+03,8.524013e+01
3.311780e+03,8.524433e+01
3.311900e+03,8.524872e+01
3.312021e+03,8.525209e+01
3.312141e+03,8.525327e+01
3.312262e+03,8.525123e+01
3.312382e+03,8.524561e+01
3.312503e+03,8.523664e+01
3.312623e+03,8.522527e+01
3.312744e+03,8.521284e+01
3.312864e+03,8.520080e+01
3.312985e+03,8.519067e+01
3.313105e+03,8.518388e+01
3.313226e+03,8.518145e+01
3.313346e+03,8.518398e+01
3.313467e+03,8.519137e+01
3.313587e+03,8.520271e+01
3.313708e+03,8.521622e+01
3.313829e+03,8.522958e+01
3.313949e+03,8.524036e+01
3.314070e+03,8.524660e+01
3.314190e+03,8.524711e+01
3.314311e+03,8.524193e+01
3.314431e+03,8.523210e+01
3.314552e+03,8.521917e+01
3.314672e+03,8.520499e+01
3.314793e+03,8.519109e+01
3.314913e+03,8.517840e+01
3.315034e+03,8.516763e+01
3.315154e+03,8.515910e+01
3.315275e+03,8.515324e+01
3.315396e+03,8.515073e+01
3.315516e+03,8.515252e+01
3.315636e+03,8.515956e+01
3.315757e+03,8.517272e+01
3.315877e+03,8.519226e+01
3.315998e+03,8.521782e+01
3.316119e+03,8.524802e+01
3.316239e+03,8.528083e+01
3.316360e+03,8.531360e+01
3.316480e+03,8.534341e+01
3.316601e+03,8.536758e+01
3.316721e+03,8.538411e+01
3.316842e+03,8.539203e+01
3.316962e+03,8.539141e+01
3.317083e+03,8.538347e+01
3.317203e+03,8.537000e+01
3.317324e+03,8.535281e+01
3.317444e+03,8.533352e+01
3.317565e+03,8.531317e+01
3.317686e+03,8.529242e+01
3.317806e+03,8.527181e+01
3.317927e+03,8.525227e+01
3.318047e+03,8.523515e+01
3.318168e+03,8.522224e+01
3.318288e+03,8.521526e+01
3.318409e+03,8.521503e+01
3.318529e+03,8.522111e+01
3.318650e+03,8.523133e+01
3.318770e+03,8.524237e+01
3.318891e+03,8.525010e+01
3.319011e+03,8.525114e+01
3.319132e+03,8.524358e+01
3.319252e+03,8.522765e+01
3.319373e+03,8.520559e+01
3.319493e+03,8.518106e+01
3.319614e+03,8.515835e+01
3.319734e+03,8.514097e+01
3.319855e+03,8.513118e+01
3.319976e+03,8.512965e+01
3.320096e+03,8.513574e+01
3.320217e+03,8.514795e+01
3.320337e+03,8.516448e+01
3.320458e+03,8.518387e+01
3.320578e+03,8.520464e+01
3.320699e+03,8.522527e+01
3.320819e+03,8.524399e+01
3.320940e+03,8.525845e+01
3.321060e+03,8.526614e+01
3.321181e+03,8.526548e+01
3.321301e+03,8.525616e+01
3.321422e+03,8.524016e+01
3.321542e+03,8.522149e+01
3.321663e+03,8.520580e+01
3.321783e+03,8.519845e+01
3.321904e+03,8.520298e+01
3.322025e+03,8.521975e+01
3.322145e+03,8.524564e+01
3.322266e+03,8.527473e+01
3.322386e+03,8.529996e+01
3.322507e+03,8.531593e+01
3.322627e+03,8.531999e+01
3.322748e+03,8.531345e+01
3.322868e+03,8.530040e+01
3.322989e+03,8.528640e+01
3.323109e+03,8.527623e+01
3.323230e+03,8.527211e+01
3.323350e+03,8.527319e+01
3.323471e+03,8.527643e+01
3.323591e+03,8.527825e+01
3.323712e+03,8.527606e+01
3.323833e+03,8.526957e+01
3.323953e+03,8.526079e+01
3.324073e+03,8.525301e+01
3.324194e+03,8.524908e+01
3.324315e+03,8.525016e+01
3.324435e+03,8.525504e+01
3.324556e+03,8.526075e+01
3.324676e+03,8.526386e+01
3.324797e+03,8.526196e+01
3.324917e+03,8.525481e+01
3.325038e+03,8.524452e+01
3.325158e+03,8.523476e+01
3.325279e+03,8.522905e+01
3.325399e+03,8.522964e+01
3.325520e+03,8.523640e+01
3.325640e+03,8.524719e+01
3.325761e+03,8.525851e+01
3.325882e+03,8.526699e+01
3.326002e+03,8.527093e+01
3.326123e+03,8.527071e+01
3.326243e+03,8.526878e+01
3.326364e+03,8.526836e+01
3.326484e+03,8.527269e+01
3.326605e+03,8.528320e+01
3.326725e+03,8.529917e+01
3.326846e+03,8.531785e+01
3.326966e+03,8.533533e+01
3.327087e+03,8.534783e+01
3.327207e+03,8.535278e+01
3.327328e+03,8.534970e+01
3.327448e+03,8.533997e+01
3.327569e+03,8.532648e+01
3.327689e+03,8.531208e+01
3.327810e+03,8.529890e+01
3.327930e+03,8.528783e+01
3.328051e+03,8.527841e+01
3.328172e+03,8.526965e+01
3.328292e+03,8.526095e+01
3.328413e+03,8.525259e+01
3.328533e+03,8.524615e+01
3.328654e+03,8.524406e+01
3.328774e+03,8.524828e+01
3.328895e+03,8.525967e+01
3.329015e+03,8.527721e+01
3.329136e+03,8.529805e+01
3.329256e+03,8.531786e+01
3.329377e+03,8.533234e+01
3.329497e+03,8.533817e+01
3.329618e+03,8.533377e+01
3.329739e+03,8.531963e+01
3.329859e+03,8.529790e+01
3.329979e+03,8.527199e+01
3.330100e+03,8.524542e+01
3.330220e+03,8.522136e+01
3.330341e+03,8.520240e+01
3.330462e+03,8.519005e+01
3.330582e+03,8.518483e+01
3.330703e+03,8.518632e+01
3.330823e+03,8.519352e+01
3.330944e+03,8.520480e+01
3.331064e+03,8.521840e+01
3.331185e+03,8.523289e+01
3.331305e+03,8.524714e+01
3.331426e+03,8.526042e+01
3.331546e+03,8.527232e+01
3.331667e+03,8.528207e+01
3.331787e+03,8.528883e+01
3.331908e+03,8.529148e+01
3.332029e+03,8.528927e+01
3.332149e+03,8.528239e+01
3.332270e+03,8.527248e+01
3.332390e+03,8.526256e+01
3.332510e+03,8.525621e+01
3.332631e+03,8.525661e+01
3.332752e+03,8.526527e+01
3.332872e+03,8.528145e+01
3.332993e+03,8.530201e+01
3.333113e+03,8.532253e+01
3.333234e+03,8.533910e+01
3.333354e+03,8.534916e+01
3.333475e+03,8.535261e+01
3.333595e+03,8.535126e+01
3.333716e+03,8.534829e+01
3.333836e+03,8.534634e+01
3.333957e+03,8.534684e+01
3.334077e+03,8.534956e+01
3.334198e+03,8.535316e+01
3.334319e+03,8.535599e+01
3.334439e+03,8.535708e+01
3.334560e+03,8.535653e+01
3.334680e+03,8.535553e+01
3.334801e+03,8.535561e+01
3.334921e+03,8.535803e+01
3.335042e+03,8.536343e+01
3.335162e+03,8.537180e+01
3.335283e+03,8.538284e+01
3.335403e+03,8.539641e+01
3.335524e+03,8.541251e+01
3.335644e+03,8.543098e+01
3.335765e+03,8.545107e+01
3.335885e+03,8.547089e+01
3.336006e+03,8.548782e+01
3.336126e+03,8.549855e+01
3.336247e+03,8.550051e+01
3.336367e+03,8.549258e+01
3.336488e+03,8.547575e+01
3.336609e+03,8.545278e+01
3.336729e+03,8.542725e+01
3.336850e+03,8.540273e+01
3.336970e+03,8.538149e+01
3.337091e+03,8.536412e+01
3.337211e+03,8.534983e+01
3.337332e+03,8.533720e+01
3.337452e+03,8.532498e+01
3.337573e+03,8.531274e+01
3.337693e+03,8.530091e+01
3.337814e+03,8.529050e+01
3.337934e+03,8.528268e+01
3.338055e+03,8.527792e+01
3.338176e+03,8.527608e+01
3.338296e+03,8.527612e+01
3.338417e+03,8.527682e+01
3.338537e+03,8.527680e+01
3.338657e+03,8.527526e+01
3.338778e+03,8.527218e+01
3.338899e+03,8.526842e+01
3.339019e+03,8.526575e+01
3.339140e+03,8.526637e+01
3.339260e+03,8.527253e+01
3.339381e+03,8.528593e+01
3.339501e+03,8.530690e+01
3.339622e+03,8.533411e+01
3.339742e+03,8.536464e+01
3.339863e+03,8.539445e+01
3.339983e+03,8.541909e+01
3.340104e+03,8.543498e+01
3.340224e+03,8.544029e+01
3.340345e+03,8.543512e+01
3.340466e+03,8.542139e+01
3.340586e+03,8.540203e+01
3.340707e+03,8.538029e+01
3.340827e+03,8.535863e+01
3.340948e+03,8.533860e+01
3.341068e+03,8.532088e+01
3.341189e+03,8.530573e+01
3.341309e+03,8.529330e+01
3.341430e+03,8.528419e+01
3.341550e+03,8.527914e+01
3.341671e+03,8.527897e+01
3.341791e+03,8.528419e+01
3.341912e+03,8.529478e+01
3.342032e+03,8.531006e+01
3.342153e+03,8.532883e+01
3.342273e+03,8.534977e+01
3.342394e+03,8.537127e+01
3.342514e+03,8.539181e+01
3.342635e+03,8.541002e+01
3.342756e+03,8.542470e+01
3.342876e+03,8.543526e+01
3.342997e+03,8.544183e+01
3.343117e+03,8.544546e+01
3.343238e+03,8.544785e+01
3.343358e+03,8.545113e+01
3.343479e+03,8.545702e+01
3.343599e+03,8.546637e+01
3.343720e+03,8.547874e+01
3.343840e+03,8.549242e+01
3.343961e+03,8.550527e+01
3.344081e+03,8.551517e+01
3.344202e+03,8.552068e+01
3.344323e+03,8.552152e+01
3.344443e+03,8.551828e+01
3.344563e+03,8.551199e+01
3.344684e+03,8.550367e+01
3.344804e+03,8.549416e+01
3.344925e+03,8.548411e+01
3.345046e+03,8.547446e+01
3.345166e+03,8.546686e+01
3.345287e+03,8.546349e+01
3.345407e+03,8.546673e+01
3.345528e+03,8.547823e+01
3.345648e+03,8.549790e+01
3.345769e+03,8.552324e+01
3.345889e+03,8.554921e+01
3.346010e+03,8.556989e+01
3.346130e+03,8.557938e+01
3.346251e+03,8.557390e+01
3.346371e+03,8.555297e+01
3.346492e+03,8.552002e+01
3.346613e+03,8.548138e+01
3.346733e+03,8.544431e+01
3.346854e+03,8.541589e+01
3.346974e+03,8.540070e+01
3.347095e+03,8.539996e+01
3.347215e+03,8.541187e+01
3.347336e+03,8.543239e+01
3.347456e+03,8.545671e+01
3.347577e+03,8.548040e+01
3.347697e+03,8.550058e+01
3.347818e+03,8.551618e+01
3.347938e+03,8.552774e+01
3.348059e+03,8.553667e+01
3.348179e+03,8.554464e+01
3.348300e+03,8.555293e+01
3.348420e+03,8.556192e+01
3.348541e+03,8.557111e+01
3.348661e+03,8.557902e+01
3.348782e+03,8.558370e+01
3.348903e+03,8.558305e+01
3.349023e+03,8.557533e+01
3.349144e+03,8.555991e+01
3.349264e+03,8.553762e+01
3.349385e+03,8.551108e+01
3.349505e+03,8.548421e+01
3.349626e+03,8.546201e+01
3.349746e+03,8.544923e+01
3.349867e+03,8.544888e+01
3.349987e+03,8.546183e+01
3.350108e+03,8.548598e+01
3.350228e+03,8.551698e+01
3.350349e+03,8.554875e+01
3.350469e+03,8.557552e+01
3.350590e+03,8.559305e+01
3.350710e+03,8.559947e+01
3.350831e+03,8.559582e+01
3.350952e+03,8.558533e+01
3.351072e+03,8.557267e+01
3.351193e+03,8.556215e+01
3.351313e+03,8.555695e+01
3.351434e+03,8.555840e+01
3.351554e+03,8.556599e+01
3.351675e+03,8.557758e+01
3.351795e+03,8.559036e+01
3.351916e+03,8.560166e+01
3.352036e+03,8.560938e+01
3.352157e+03,8.561238e+01
3.352277e+03,8.561057e+01
3.352398e+03,8.560445e+01
3.352518e+03,8.559499e+01
3.352639e+03,8.558310e+01
3.352760e+03,8.556960e+01
3.352880e+03,8.555514e+01
3.353000e+03,8.554031e+01
3.353121e+03,8.552599e+01
3.353242e+03,8.551332e+01
3.353362e+03,8.550383e+01
3.353483e+03,8.549915e+01
3.353603e+03,8.550048e+01
3.353724e+03,8.550828e+01
3.353844e+03,8.552195e+01
3.353965e+03,8.553989e+01
3.354085e+03,8.555978e+01
3.354206e+03,8.557915e+01
3.354326e+03,8.559612e+01
3.354447e+03,8.560947e+01
3.354567e+03,8.561893e+01
3.354688e+03,8.562489e+01
3.354809e+03,8.562799e+01
3.354929e+03,8.562878e+01
3.355050e+03,8.562776e+01
3.355170e+03,8.562525e+01
3.355291e+03,8.562164e+01
3.355411e+03,8.561749e+01
3.355532e+03,8.561346e+01
3.355652e+03,8.560986e+01
3.355773e+03,8.560664e+01
3.355893e+03,8.560310e+01
3.356014e+03,8.559830e+01
3.356134e+03,8.559158e+01
3.356255e+03,8.558316e+01
3.356375e+03,8.557430e+01
3.356496e+03,8.556727e+01
3.356616e+03,8.556441e+01
3.356737e+03,8.556711e+01
3.356857e+03,8.557509e+01
3.356978e+03,8.558609e+01
3.357099e+03,8.559679e+01
3.357219e+03,8.560377e+01
3.357340e+03,8.560515e+01
3.357460e+03,8.560144e+01
3.357581e+03,8.559574e+01
3.357701e+03,8.559238e+01
3.357822e+03,8.559524e+01
3.357942e+03,8.560642e+01
3.358063e+03,8.562504e+01
3.358183e+03,8.564758e+01
3.358304e+03,8.566893e+01
3.358424e+03,8.568449e+01
3.358545e+03,8.569173e+01
3.358666e+03,8.569099e+01
3.358786e+03,8.568519e+01
3.358906e+03,8.567887e+01
3.359027e+03,8.567646e+01
3.359147e+03,8.568058e+01
3.359268e+03,8.569162e+01
3.359389e+03,8.570752e+01
3.359509e+03,8.572516e+01
3.359630e+03,8.574084e+01
3.359750e+03,8.575182e+01
3.359871e+03,8.575685e+01
3.359991e+03,8.575600e+01
3.360112e+03,8.575042e+01
3.360232e+03,8.574159e+01
3.360353e+03,8.573109e+01
3.360473e+03,8.572015e+01
3.360594e+03,8.570971e+01
3.360714e+03,8.570062e+01
3.360835e+03,8.569377e+01
3.360956e+03,8.568995e+01
3.361076e+03,8.568993e+01
3.361197e+03,8.569415e+01
3.361317e+03,8.570253e+01
3.361438e+03,8.571430e+01
3.361558e+03,8.572828e+01
3.361679e+03,8.574286e+01
3.361799e+03,8.575647e+01
3.361920e+03,8.576797e+01
3.362040e+03,8.577670e+01
3.362161e+03,8.578268e+01
3.362281e+03,8.578645e+01
3.362402e+03,8.578893e+01
3.362522e+03,8.579103e+01
3.362643e+03,8.579347e+01
3.362763e+03,8.579655e+01
3.362884e+03,8.580013e+01
3.363004e+03,8.580363e+01
3.363125e+03,8.580606e+01
3.363246e+03,8.580640e+01
3.363366e+03,8.580387e+01
3.363487e+03,8.579815e+01
3.363607e+03,8.578976e+01
3.363728e+03,8.578004e+01
3.363848e+03,8.577106e+01
3.363969e+03,8.576492e+01
3.364089e+03,8.576355e+01
3.364210e+03,8.576768e+01
3.364330e+03,8.577682e+01
3.364451e+03,8.578912e+01
3.364571e+03,8.580192e+01
3.364692e+03,8.581293e+01
3.364812e+03,8.582067e+01
3.364933e+03,8.582520e+01
3.365053e+03,8.582808e+01
3.365174e+03,8.583159e+01
3.365294e+03,8.583776e+01
3.365415e+03,8.584748e+01
3.365536e+03,8.585988e+01
3.365656e+03,8.587270e+01
3.365777e+03,8.588322e+01
3.365897e+03,8.588908e+01
3.366018e+03,8.588927e+01
3.366138e+03,8.588441e+01
3.366259e+03,8.587640e+01
3.366379e+03,8.586701e+01
3.366500e+03,8.585768e+01
3.366620e+03,8.584860e+01
3.366741e+03,8.583913e+01
3.366861e+03,8.582840e+01
3.366982e+03,8.581641e+01
3.367103e+03,8.580435e+01
3.367223e+03,8.579485e+01
3.367344e+03,8.579105e+01
3.367464e+03,8.579547e+01
3.367584e+03,8.580911e+01
3.367705e+03,8.583092e+01
3.367826e+03,8.585812e+01
3.367946e+03,8.588687e+01
3.368067e+03,8.591362e+01
3.368187e+03,8.593604e+01
3.368308e+03,8.595329e+01
3.368428e+03,8.596593e+01
3.368549e+03,8.597536e+01
3.368669e+03,8.598296e+01
3.368790e+03,8.598969e+01
3.368910e+03,8.599580e+01
3.369031e+03,8.600109e+01
3.369151e+03,8.600495e+01
3.369272e+03,8.600692e+01
3.369393e+03,8.600667e+01
3.369513e+03,8.600397e+01
3.369634e+03,8.599863e+01
3.369754e+03,8.599054e+01
3.369875e+03,8.597950e+01
3.369995e+03,8.596559e+01
3.370116e+03,8.594926e+01
3.370236e+03,8.593133e+01
3.370357e+03,8.591322e+01
3.370477e+03,8.589667e+01
3.370598e+03,8.588332e+01
3.370718e+03,8.587447e+01
3.370839e+03,8.587070e+01
3.370959e+03,8.587154e+01
3.371080e+03,8.587560e+01
3.371200e+03,8.588085e+01
3.371321e+03,8.588522e+01
3.371441e+03,8.588713e+01
3.371562e+03,8.588612e+01
3.371683e+03,8.588316e+01
3.371803e+03,8.588042e+01
3.371924e+03,8.588052e+01
3.372044e+03,8.588571e+01
3.372165e+03,8.589719e+01
3.372285e+03,8.591447e+01
3.372406e+03,8.593556e+01
3.372526e+03,8.595752e+01
3.372647e+03,8.597764e+01
3.372767e+03,8.599373e+01
3.372888e+03,8.600491e+01
3.373008e+03,8.601135e+01
3.373129e+03,8.601389e+01
3.373250e+03,8.601348e+01
3.373370e+03,8.601083e+01
3.373490e+03,8.600648e+01
3.373611e+03,8.600107e+01
3.373731e+03,8.599555e+01
3.373852e+03,8.599126e+01
3.373973e+03,8.598947e+01
3.374093e+03,8.599095e+01
3.374214e+03,8.599531e+01
3.374334e+03,8.600102e+01
3.374455e+03,8.600585e+01
3.374575e+03,8.600757e+01
3.374696e+03,8.600517e+01
3.374816e+03,8.599928e+01
3.374937e+03,8.599210e+01
3.375057e+03,8.598650e+01
3.375178e+03,8.598504e+01
3.375298e+03,8.598893e+01
3.375419e+03,8.599769e+01
3.375540e+03,8.600949e+01
3.375660e+03,8.602199e+01
3.375781e+03,8.603366e+01
3.375901e+03,8.604404e+01
3.376021e+03,8.605395e+01
3.376142e+03,8.606470e+01
3.376263e+03,8.607736e+01
3.376383e+03,8.609173e+01
3.376504e+03,8.610649e+01
3.376624e+03,8.611934e+01
3.376745e+03,8.612814e+01
3.376865e+03,8.613154e+01
3.376986e+03,8.612948e+01
3.377106e+03,8.612315e+01
3.377227e+03,8.611446e+01
3.377347e+03,8.610541e+01
3.377468e+03,8.609735e+01
3.377588e+03,8.609113e+01
3.377709e+03,8.608686e+01
3.377830e+03,8.608443e+01
3.377950e+03,8.608364e+01
3.378071e+03,8.608429e+01
3.378191e+03,8.608603e+01
3.378312e+03,8.608836e+01
3.378432e+03,8.609068e+01
3.378553e+03,8.609240e+01
3.378673e+03,8.609326e+01
3.378794e+03,8.609345e+01
3.378914e+03,8.609351e+01
3.379035e+03,8.609406e+01
3.379155e+03,8.609541e+01
3.379276e+03,8.609721e+01
3.379396e+03,8.609860e+01
3.379517e+03,8.609856e+01
3.379637e+03,8.609651e+01
3.379758e+03,8.609295e+01
3.379878e+03,8.608926e+01
3.379999e+03,8.608755e+01
3.380120e+03,8.608983e+01
3.380240e+03,8.609699e+01
3.380361e+03,8.610839e+01
3.380481e+03,8.612184e+01
3.380602e+03,8.613445e+01
3.380722e+03,8.614339e+01
3.380843e+03,8.614720e+01
3.380963e+03,8.614627e+01
3.381084e+03,8.614272e+01
3.381204e+03,8.613984e+01
3.381325e+03,8.614070e+01
3.381445e+03,8.614750e+01
3.381566e+03,8.616073e+01
3.381687e+03,8.617915e+01
3.381807e+03,8.620029e+01
3.381927e+03,8.622128e+01
3.382048e+03,8.623942e+01
3.382169e+03,8.625275e+01
3.382289e+03,8.626022e+01
3.382410e+03,8.626154e+01
3.382530e+03,8.625701e+01
3.382651e+03,8.624744e+01
3.382771e+03,8.623402e+01
3.382892e+03,8.621848e+01
3.383012e+03,8.620283e+01
3.383133e+03,8.618942e+01
3.383253e+03,8.618053e+01
3.383374e+03,8.617779e+01
3.383494e+03,8.618176e+01
3.383615e+03,8.619206e+01
3.383735e+03,8.620713e+01
3.383856e+03,8.622475e+01
3.383977e+03,8.624270e+01
3.384097e+03,8.625932e+01
3.384218e+03,8.627361e+01
3.384338e+03,8.628542e+01
3.384459e+03,8.629530e+01
3.384579e+03,8.630413e+01
3.384700e+03,8.631285e+01
3.384820e+03,8.632242e+01
3.384941e+03,8.633367e+01
3.385061e+03,8.634734e+01
3.385182e+03,8.636382e+01
3.385302e+03,8.638288e+01
3.385423e+03,8.640334e+01
3.385543e+03,8.642287e+01
3.385664e+03,8.643798e+01
3.385784e+03,8.644508e+01
3.385905e+03,8.644093e+01
3.386026e+03,8.642411e+01
3.386146e+03,8.639572e+01
3.386267e+03,8.635960e+01
3.386387e+03,8.632175e+01
3.386508e+03,8.628860e+01
3.386628e+03,8.626632e+01
3.386749e+03,8.625854e+01
3.386869e+03,8.626590e+01
3.386990e+03,8.628583e+01
3.387110e+03,8.631345e+01
3.387231e+03,8.634286e+01
3.387351e+03,8.636817e+01
3.387472e+03,8.638528e+01
3.387592e+03,8.639229e+01
3.387713e+03,8.638972e+01
3.387833e+03,8.637985e+01
3.387954e+03,8.636636e+01
3.388074e+03,8.635312e+01
3.388195e+03,8.634310e+01
3.388316e+03,8.633811e+01
3.388436e+03,8.633820e+01
3.388557e+03,8.634195e+01
3.388677e+03,8.634687e+01
3.388798e+03,8.635011e+01
3.388918e+03,8.634957e+01
3.389039e+03,8.634420e+01
3.389159e+03,8.633446e+01
3.389280e+03,8.632201e+01
3.389400e+03,8.630941e+01
3.389521e+03,8.629901e+01
3.389641e+03,8.629257e+01
3.389762e+03,8.629079e+01
3.389883e+03,8.629331e+01
3.390003e+03,8.629900e+01
3.390124e+03,8.630644e+01
3.390244e+03,8.631439e+01
3.390365e+03,8.632198e+01
3.390485e+03,8.632896e+01
3.390606e+03,8.633536e+01
3.390726e+03,8.634151e+01
3.390847e+03,8.634795e+01
3.390967e+03,8.635510e+01
3.391088e+03,8.636357e+01
3.391208e+03,8.637395e+01
3.391329e+03,8.638667e+01
3.391449e+03,8.640188e+01
3.391570e+03,8.641923e+01
3.391690e+03,8.643768e+01
3.391811e+03,8.645531e+01
3.391931e+03,8.646994e+01
3.392052e+03,8.647922e+01
3.392173e+03,8.648132e+01
3.392293e+03,8.647569e+01
3.392414e+03,8.646327e+01
3.392534e+03,8.644676e+01
3.392655e+03,8.643014e+01
3.392775e+03,8.641772e+01
3.392896e+03,8.641353e+01
3.393016e+03,8.641977e+01
3.393137e+03,8.643650e+01
3.393257e+03,8.646142e+01
3.393378e+03,8.649091e+01
3.393498e+03,8.652063e+01
3.393619e+03,8.654697e+01
3.393740e+03,8.656800e+01
3.393860e+03,8.658358e+01
3.393980e+03,8.659497e+01
3.394101e+03,8.660399e+01
3.394221e+03,8.661211e+01
3.394342e+03,8.661983e+01
3.394463e+03,8.662656e+01
3.394583e+03,8.663105e+01
3.394704e+03,8.663206e+01
3.394824e+03,8.662904e+01
3.394945e+03,8.662202e+01
3.395065e+03,8.661172e+01
3.395186e+03,8.659888e+01
3.395306e+03,8.658402e+01
3.395427e+03,8.656736e+01
3.395547e+03,8.654917e+01
3.395668e+03,8.653023e+01
3.395788e+03,8.651187e+01
3.395909e+03,8.649619e+01
3.396030e+03,8.648512e+01
3.396150e+03,8.647977e+01
3.396271e+03,8.648010e+01
3.396391e+03,8.648451e+01
3.396511e+03,8.649096e+01
3.396632e+03,8.649748e+01
3.396753e+03,8.650323e+01
3.396873e+03,8.650888e+01
3.396994e+03,8.651611e+01
3.397114e+03,8.652667e+01
3.397235e+03,8.654139e+01
3.397355e+03,8.655952e+01
3.397476e+03,8.657898e+01
3.397596e+03,8.659721e+01
3.397717e+03,8.661209e+01
3.397837e+03,8.662292e+01
3.397958e+03,8.663064e+01
3.398078e+03,8.663721e+01
3.398199e+03,8.664453e+01
3.398320e+03,8.665369e+01
3.398440e+03,8.666459e+01
3.398561e+03,8.667599e+01
3.398681e+03,8.668631e+01
3.398802e+03,8.669426e+01
3.398922e+03,8.669923e+01
3.399043e+03,8.670118e+01
3.399163e+03,8.670033e+01
3.399284e+03,8.669656e+01
3.399404e+03,8.668957e+01
3.399525e+03,8.667907e+01
3.399645e+03,8.666547e+01
3.399766e+03,8.665038e+01
3.399886e+03,8.663639e+01
3.400007e+03,8.662664e+01
3.400127e+03,8.662381e+01
3.400248e+03,8.662905e+01
3.400368e+03,8.664169e+01
3.400489e+03,8.665946e+01
3.400610e+03,8.667955e+01
3.400730e+03,8.669942e+01
3.400851e+03,8.671767e+01
3.400971e+03,8.673402e+01
3.401092e+03,8.674886e+01
3.401212e+03,8.676244e+01
3.401333e+03,8.677434e+01
3.401453e+03,8.678342e+01
3.401574e+03,8.678844e+01
3.401694e+03,8.678885e+01
3.401815e+03,8.678528e+01
3.401935e+03,8.677973e+01
3.402056e+03,8.677473e+01
3.402177e+03,8.677266e+01
3.402297e+03,8.677457e+01
3.402417e+03,8.678005e+01
3.402538e+03,8.678725e+01
3.402658e+03,8.679407e+01
3.402779e+03,8.679882e+01
3.402900e+03,8.680103e+01
3.403020e+03,8.680151e+01
3.403141e+03,8.680188e+01
3.403261e+03,8.680384e+01
3.403382e+03,8.680836e+01
3.403502e+03,8.681518e+01
3.403623e+03,8.682312e+01
3.403743e+03,8.683048e+01
3.403864e+03,8.683553e+01
3.403984e+03,8.683716e+01
3.404105e+03,8.683526e+01
3.404225e+03,8.683057e+01
3.404346e+03,8.682458e+01
3.404467e+03,8.681895e+01
3.404587e+03,8.681542e+01
3.404708e+03,8.681521e+01
3.404828e+03,8.681886e+01
3.404948e+03,8.682612e+01
3.405069e+03,8.683609e+01
3.405190e+03,8.684760e+01
3.405310e+03,8.685931e+01
3.405431e+03,8.687026e+01
3.405551e+03,8.687997e+01
3.405672e+03,8.688811e+01
3.405792e+03,8.689455e+01
3.405913e+03,8.689890e+01
3.406033e+03,8.690051e+01
3.406154e+03,8.689892e+01
3.406274e+03,8.689408e+01
3.406395e+03,8.688683e+01
3.406515e+03,8.687901e+01
3.406636e+03,8.687302e+01
3.406757e+03,8.687102e+01
3.406877e+03,8.687412e+01
3.406998e+03,8.688174e+01
3.407118e+03,8.689161e+01
3.407239e+03,8.690073e+01
3.407359e+03,8.690601e+01
3.407480e+03,8.690588e+01
3.407600e+03,8.690055e+01
3.407721e+03,8.689223e+01
3.407841e+03,8.688400e+01
3.407962e+03,8.687901e+01
3.408082e+03,8.687947e+01
3.408203e+03,8.688594e+01
3.408323e+03,8.689756e+01
3.408444e+03,8.691219e+01
3.408564e+03,8.692728e+01
3.408685e+03,8.694001e+01
3.408805e+03,8.694775e+01
3.408926e+03,8.694867e+01
3.409047e+03,8.694170e+01
3.409167e+03,8.692725e+01
3.409288e+03,8.690740e+01
3.409408e+03,8.688599e+01
3.409529e+03,8.686789e+01
3.409649e+03,8.685748e+01
3.409770e+03,8.685792e+01
3.409890e+03,8.686944e+01
3.410011e+03,8.688952e+01
3.410131e+03,8.691328e+01
3.410252e+03,8.693549e+01
3.410372e+03,8.695226e+01
3.410493e+03,8.696227e+01
3.410614e+03,8.696698e+01
3.410734e+03,8.696977e+01
3.410854e+03,8.697443e+01
3.410975e+03,8.698310e+01
3.411096e+03,8.699571e+01
3.411216e+03,8.701002e+01
3.411337e+03,8.702296e+01
3.411457e+03,8.703203e+01
3.411578e+03,8.703648e+01
3.411698e+03,8.703751e+01
3.411819e+03,8.703767e+01
3.411939e+03,8.703954e+01
3.412060e+03,8.704429e+01
3.412180e+03,8.705124e+01
3.412301e+03,8.705828e+01
3.412421e+03,8.706271e+01
3.412542e+03,8.706252e+01
3.412662e+03,8.705723e+01
3.412783e+03,8.704796e+01
3.412904e+03,8.703686e+01
3.413024e+03,8.702608e+01
3.413145e+03,8.701688e+01
3.413265e+03,8.700942e+01
3.413386e+03,8.700308e+01
3.413506e+03,8.699715e+01
3.413627e+03,8.699161e+01
3.413747e+03,8.698742e+01
3.413868e+03,8.698640e+01
3.413988e+03,8.699046e+01
3.414109e+03,8.700070e+01
3.414229e+03,8.701674e+01
3.414350e+03,8.703668e+01
3.414470e+03,8.705767e+01
3.414591e+03,8.707667e+01
3.414711e+03,8.709157e+01
3.414832e+03,8.710200e+01
3.414953e+03,8.710942e+01
3.415073e+03,8.711678e+01
3.415194e+03,8.712732e+01
3.415314e+03,8.714378e+01
3.415435e+03,8.716718e+01
3.415555e+03,8.719646e+01
3.415676e+03,8.722829e+01
3.415796e+03,8.725820e+01
3.415917e+03,8.728146e+01
3.416037e+03,8.729414e+01
3.416158e+03,8.729454e+01
3.416278e+03,8.728336e+01
3.416399e+03,8.726372e+01
