WaveNumber,DarkFastFast,DarkSlowFast,DarkFastSlow,DarkSlowSlow,LiteFastFast,LiteSlowFast,LiteFastSlow,LiteSlowSlow
436.4361,67.30124,62.65248,60.3784,62.14287,64.56924,62.02167,66.52578,73.57961
436.5567,66.98161,62.80284,60.45057,62.09424,64.44258,62.02933,66.37771,73.27888
436.6772,66.70966,62.92847,60.51959,62.05549,64.32078,62.01019,66.20882,72.88798
436.7977,66.50362,62.99164,60.54324,62.04741,64.22015,61.97698,66.06464,72.49073
436.9182,66.3625,62.97092,60.49915,62.08049,64.15641,61.94107,65.97904,72.16335
437.0388,66.27177,62.86419,60.38744,62.15274,64.13802,61.90279,65.96359,71.94939
437.1593,66.21226,62.68616,60.2266,62.25303,64.16339,61.85011,66.00851,71.857
437.2798,66.16846,62.46237,60.04475,62.3665,64.22242,61.76692,66.09114,71.86203
437.4004,66.134,62.21865,59.86855,62.47849,64.30166,61.64638,66.18985,71.92501
437.5209,66.11115,61.97546,59.72115,62.57594,64.38738,61.5006,66.29111,72.00322
437.6414,66.10778,61.74131,59.61686,62.64668,64.46912,61.36216,66.39518,72.06651
437.762,66.13176,61.51324,59.56151,62.67876,64.53908,61.27274,66.51093,72.10273
437.8825,66.18765,61.28253,59.55412,62.65864,64.58949,61.26784,66.64664,72.11408
438.003,66.27458,61.04425,59.58781,62.57574,64.61197,61.35651,66.80164,72.11127
438.1235,66.38881,60.80676,59.65082,62.42704,64.59904,61.5158,66.96339,72.10559
438.2441,66.52728,60.59616,59.72765,62.22371,64.54708,61.69607,67.11053,72.10375
438.3646,66.68944,60.4498,59.8018,61.99108,64.4613,61.84357,67.22367,72.10693
438.4851,66.87612,60.40758,59.85725,61.76711,64.35724,61.91873,67.29269,72.11303
438.6057,67.08439,60.49657,59.8817,61.5943,64.25905,61.91053,67.32004,72.11975
438.7262,67.30292,60.71649,59.87022,61.50345,64.18929,61.83713,67.31677,72.12587
438.8467,67.50896,61.03482,59.8259,61.50517,64.16415,61.73541,67.29651,72.13297
438.9673,67.67065,61.39009,59.75967,61.58222,64.18539,61.64144,67.26638,72.14346
439.0878,67.75879,61.71396,59.68518,61.69655,64.24152,61.5729,67.22514,72.16019
439.2083,67.7553,61.94559,59.615,61.79906,64.31281,61.52507,67.16573,72.18725
439.3288,67.66355,62.05194,59.5549,61.84906,64.38042,61.47565,67.08379,72.22881
439.4494,67.50863,62.03397,59.50344,61.8294,64.43311,61.40008,66.98383,72.28771
439.5699,67.33324,61.92044,59.45236,61.74848,64.46932,61.28376,66.88345,72.36521
439.6904,67.18382,61.75434,59.39227,61.6368,64.49371,61.13113,66.80816,72.45744
439.8109,67.09514,61.57584,59.31796,61.53168,64.51093,60.96271,66.78116,72.55574
439.9315,67.0835,61.416,59.23154,61.46669,64.52092,60.80826,66.81536,72.64687
440.052,67.14152,61.29174,59.14382,61.45917,64.51756,60.69318,66.90531,72.71703
440.1725,67.24467,61.20883,59.0708,61.5075,64.49174,60.62977,67.02874,72.75583
440.2931,67.35923,61.16982,59.02981,61.59547,64.43649,60.61612,67.15105,72.758
440.4136,67.4559,61.17641,59.0327,61.70043,64.35254,60.63991,67.23786,72.72446
440.5341,67.51728,61.22982,59.08168,61.80162,64.2478,60.68513,67.26408,72.65961
440.6547,67.54024,61.32609,59.16756,61.88328,64.1356,60.7382,67.21899,72.5698
440.7752,67.53392,61.45322,59.27216,61.93816,64.02834,60.79213,67.10841,72.46092
440.8957,67.51389,61.58974,59.37246,61.96414,63.93344,60.84604,66.95142,72.3403
441.0162,67.49561,61.70825,59.44478,61.96204,63.85267,60.90252,66.77567,72.21976
441.1368,67.48793,61.7855,59.4726,61.93359,63.78471,60.96533,66.60832,72.11666
441.2573,67.49127,61.80763,59.44727,61.88107,63.72862,61.03694,66.47346,72.05437
441.3778,67.49767,61.77459,59.37001,61.80905,63.68617,61.11756,66.38717,72.05736
441.4984,67.49359,61.69809,59.25043,61.72482,63.66079,61.20411,66.354,72.14091
441.6189,67.46321,61.59607,59.10574,61.63976,63.65269,61.28894,66.36614,72.30346
441.7394,67.39329,61.48504,58.95801,61.56829,63.6557,61.35989,66.40464,72.52057
441.86,67.27826,61.37414,58.82937,61.52406,63.65772,61.40349,66.44624,72.75182
441.9805,67.1221,61.26529,58.74006,61.51732,63.64449,61.40749,66.4691,72.94908
442.101,66.93974,61.15697,58.70332,61.5513,63.60944,61.36827,66.46187,73.07624
442.2215,66.75091,61.05012,58.72186,61.62016,63.56068,61.29337,66.42723,73.12196
442.3421,66.57858,60.95204,58.78812,61.70864,63.52127,61.20221,66.37861,73.09999
442.4626,66.44097,60.87503,58.88498,61.79499,63.52089,61.11954,66.33207,73.04006
442.5831,66.34814,60.83221,58.99193,61.85606,63.58167,61.0661,66.29673,72.97021
442.7036,66.30376,60.83419,59.0879,61.8707,63.70903,61.05295,66.27109,72.90616
442.8242,66.30708,60.88508,59.15839,61.82644,63.88508,61.07607,66.24334,72.8437
442.9447,66.35616,60.98454,59.19862,61.72314,64.07533,61.11855,66.19907,72.76422
443.0652,66.45204,61.12986,59.21469,61.57456,64.23578,61.15469,66.12881,72.6434
443.1858,66.5978,61.31787,59.22105,61.40594,64.33197,61.15938,66.0364,72.46561
443.3063,66.79552,61.54436,59.2364,61.24833,64.35075,61.11621,65.93942,72.23273
443.4268,67.04003,61.79866,59.27786,61.1324,64.30573,61.02057,65.86419,71.96723
443.5474,67.31618,62.06041,59.35386,61.07717,64.23177,60.88176,65.83199,71.70403
443.6679,67.59678,62.29788,59.46105,61.08593,64.17135,60.71735,65.84821,71.47919
443.7884,67.84946,62.47246,59.58495,61.14622,64.15691,60.54804,65.8969,71.31855
443.9089,68.04836,62.55318,59.70615,61.23813,64.19606,60.38952,65.94884,71.22954
444.0295,68.18081,62.52707,59.80609,61.34179,64.27201,60.25238,65.9733,71.20545
444.15,68.25081,62.40617,59.87164,61.44402,64.35055,60.14213,65.95332,71.23242
444.2705,68.27393,62.2226,59.89729,61.53957,64.39565,60.06103,65.89177,71.29668
444.3911,68.26852,62.02124,59.88224,61.62545,64.37672,60.00919,65.80836,71.38651
444.5116,68.24729,61.84515,59.82854,61.6964,64.27636,59.98439,65.72948,71.4908
444.6321,68.21192,61.72116,59.73898,61.74328,64.093,59.98199,65.67545,71.59711
444.7527,68.15385,61.65826,59.61802,61.75473,63.84027,59.99547,65.65462,71.68921
444.8732,68.06009,61.646,59.47236,61.72433,63.54691,60.02008,65.66173,71.75103
444.9937,67.92236,61.66403,59.31207,61.65719,63.2512,60.05616,65.68431,71.77222
445.1142,67.74272,61.6909,59.15152,61.57364,63.00122,60.11167,65.7106,71.75255
445.2348,67.53609,61.71301,59.00639,61.50412,62.84214,60.20005,65.73673,71.70413
445.3553,67.32545,61.72647,58.88992,61.47866,62.8041,60.33301,65.76712,71.64628
445.4758,67.13651,61.73447,58.81145,61.51738,62.8942,60.51354,65.80868,71.59983
445.5963,66.98798,61.74121,58.77335,61.62003,63.08939,60.72886,65.86332,71.57855
445.7169,66.88877,61.74787,58.77241,61.76665,63.34218,60.95145,65.92193,71.58566
445.8374,66.8383,61.75256,58.80227,61.9235,63.59005,61.14315,65.96606,71.6166
445.9579,66.8307,61.75342,58.85639,62.05701,63.77886,61.27023,65.97626,71.66528
446.0785,66.85947,61.75164,58.92969,62.14455,63.87645,61.3126,65.94199,71.72837
446.199,66.91992,61.75392,59.01834,62.17943,63.88222,61.27067,65.86942,71.80775
446.3195,67.00904,61.76856,59.11882,62.1702,63.82419,61.16331,65.78065,71.90674
446.4401,67.1225,61.8005,59.22589,62.13256,63.74741,61.02013,65.70685,72.02237
446.5606,67.2514,61.84623,59.33251,62.08117,63.69732,60.87105,65.67629,72.13959
446.6811,67.3834,61.89369,59.43135,62.02221,63.70154,60.73515,65.7012,72.23412
446.8016,67.50485,61.92639,59.51704,61.95533,63.76553,60.62074,65.77527,72.27769
446.9222,67.60612,61.93307,59.58795,61.87825,63.87516,60.52898,65.87775,72.25302
447.0427,67.68568,61.91549,59.64509,61.79382,64.0086,60.46113,65.98698,72.16402
447.1632,67.74918,61.88942,59.689,61.71283,64.14592,60.42423,66.08951,72.03854
447.2838,67.80485,61.8787,59.71599,61.65121,64.27574,60.43,66.18649,71.91898
447.4043,67.85652,61.902,59.71627,61.62135,64.39476,60.48838,66.28888,71.84327
447.5248,67.8989,61.96297,59.6751,61.62572,64.49992,60.59957,66.40776,71.83215
447.6454,67.91795,62.04491,59.57967,61.65336,64.5834,60.74892,66.54305,71.87822
447.7659,67.89716,62.11657,59.42629,61.68408,64.63179,60.90975,66.6793,71.95238
447.8864,67.82546,62.14077,59.22702,61.69601,64.62892,61.04767,66.78654,72.01281
448.0069,67.70661,62.09153,59.0108,61.67672,64.5651,61.13411,66.83265,72.02601
448.1275,67.56105,61.96412,58.81599,61.62903,64.44421,61.15527,66.79669,71.98058
448.248,67.42329,61.77669,58.68328,61.57145,64.28584,61.11487,66.67735,71.89133
448.3685,67.32915,61.56324,58.63961,61.5304,64.11892,61.031,66.49579,71.79196
448.489,67.30276,61.3605,58.69064,61.52942,63.97296,60.92686,66.28754,71.71983
448.6096,67.34857,61.19789,58.81957,61.58213,63.86984,60.82245,66.09147,71.70152
448.7301,67.44846,61.08798,58.99545,61.68737,63.81823,60.7281,65.93475,71.74178
448.8506,67.56808,61.02952,59.1829,61.83144,63.81673,60.64637,65.82904,71.82591
448.9712,67.66628,61.01168,59.35224,61.99369,63.85906,60.57732,65.7711,71.92676
449.0917,67.71127,61.02251,59.48788,62.15404,63.9395,60.52304,65.75008,72.01796
449.2122,67.68613,61.05118,59.58581,62.29479,64.05348,60.49003,65.75466,72.08031
449.3328,67.59405,61.08867,59.64977,62.40202,64.19404,60.48581,65.77788,72.10412
449.4533,67.45403,61.12587,59.68416,62.46566,64.34782,60.51357,65.81877,72.08782
449.5738,67.2941,61.15205,59.69007,62.47802,64.49097,60.56768,65.8782,72.03251
449.6943,67.14226,61.15704,59.66638,62.43644,64.59186,60.63361,65.95387,71.93945
449.8149,67.01698,61.13602,59.61348,62.34497,64.62147,60.69397,66.03763,71.81143
449.9354,66.92601,61.09417,59.53827,62.21792,64.56036,60.73391,66.11429,71.65755
450.0559,66.86452,61.04768,59.45616,62.07832,64.40913,60.74836,66.16521,71.49677
450.1765,66.81934,61.01798,59.38699,61.95218,64.18816,60.74355,66.17486,71.35603
450.297,66.77192,61.02457,59.34946,61.86355,63.93517,60.73422,66.13455,71.26724
450.4175,66.70538,61.07407,59.35226,61.82594,63.69209,60.73669,66.04694,71.25458
450.5381,66.60991,61.15605,59.38964,61.83912,63.49228,60.76151,65.92586,71.3248
450.6586,66.48665,61.24519,59.44197,61.89095,63.35633,60.81159,65.79466,71.46409
450.7791,66.34885,61.31336,59.4842,61.96442,63.28847,60.88222,65.68052,71.64127
450.8996,66.21902,61.34274,59.49613,62.04485,63.28101,60.96515,65.60799,71.81847
451.0202,66.12447,61.33482,59.46962,62.12328,63.31943,61.05062,65.59531,71.95994
451.1407,66.08628,61.31142,59.41341,62.19705,63.38681,61.12994,65.64733,72.04436
451.2612,66.11388,61.30621,59.34957,62.26502,63.46447,61.19316,65.75374,72.06659
451.3817,66.20083,61.35097,59.30697,62.32133,63.53052,61.22813,65.88801,72.03646
451.5023,66.32771,61.45927,59.30907,62.35443,63.56426,61.22247,66.01517,71.97176
451.6228,66.46904,61.62056,59.36885,62.34881,63.54848,61.16743,66.09821,71.89217
451.7433,66.60251,61.80238,59.48509,62.29268,63.47748,61.065,66.10906,71.81548
451.8639,66.71769,61.96564,59.6459,62.18573,63.36202,60.93157,66.03836,71.75471
451.9844,66.81694,62.07581,59.83266,62.0437,63.23026,60.79795,65.89776,71.72044
452.1049,66.91257,62.11548,60.02538,61.89639,63.12168,60.70201,65.7182,71.72226
452.2255,67.0175,62.08814,60.20691,61.77664,63.07262,60.67375,65.53898,71.76749
452.346,67.13914,62.0131,60.36242,61.71291,63.10706,60.72623,65.40139,71.8609
452.4665,67.27336,61.91684,60.4798,61.71761,63.2253,60.84571,65.33667,72.00102
452.587,67.40639,61.82187,60.55078,61.78387,63.40575,60.99725,65.35846,72.18014
452.7076,67.51928,61.74331,60.57114,61.88908,63.61015,61.13126,65.46262,72.38353
452.8281,67.59717,61.68628,60.54253,62.00542,63.79955,61.20444,65.62897,72.59315
452.9486,67.63487,61.64977,60.47229,62.11183,63.94975,61.19573,65.82976,72.7928
453.0692,67.63866,61.63043,60.37193,62.19963,64.05493,61.11142,66.03435,72.96934
453.1897,67.62168,61.62451,60.25235,62.27321,64.12701,60.9808,66.21872,73.11535
453.3102,67.59634,61.62805,60.1202,62.34265,64.18352,60.8401,66.36754,73.22742
453.4308,67.56942,61.63428,59.97669,62.41557,64.23766,60.72009,66.47427,73.30421
453.5513,67.53955,61.63392,59.81981,62.49077,64.29075,60.63401,66.53949,73.345
453.6718,67.4992,61.61768,59.64947,62.55801,64.33462,60.57844,66.56892,73.34969
453.7923,67.4396,61.58033,59.47397,62.6016,64.35722,60.53986,66.57121,73.31947
453.9129,67.35573,61.52523,59.31169,62.60837,64.35052,60.50412,66.55489,73.25659
454.0334,67.24886,61.46637,59.19077,62.57301,64.31396,60.46293,66.52596,73.16379
454.1539,67.12683,61.42593,59.14226,62.50036,64.25279,60.41585,66.48591,73.04225
454.2744,67.00171,61.42498,59.18698,62.4034,64.17169,60.36781,66.43019,72.8901
454.395,66.88611,61.47761,59.3279,62.29874,64.07069,60.32484,66.35104,72.70334
454.5155,66.79171,61.584,59.54335,62.20073,63.94259,60.29086,66.24119,72.47932
454.636,66.72586,61.73015,59.79259,62.11628,63.77875,60.26694,66.10065,72.22109
454.7566,66.69222,61.89216,60.0223,62.04438,63.57622,60.25444,65.94029,71.9419
454.8771,66.68958,62.04423,60.18171,61.9768,63.34554,60.25643,65.78283,71.66605
454.9976,66.71261,62.16784,60.23925,61.90232,63.11021,60.27808,65.65529,71.42192
455.1182,66.75085,62.2542,60.18775,61.80973,62.90416,60.32379,65.58321,71.23813
455.2387,66.79099,62.30497,60.04766,61.69227,62.75998,60.39311,65.57975,71.13398
455.3592,66.82054,62.32668,59.85721,61.55154,62.6972,60.47841,65.6408,71.11433
455.4797,66.83013,62.32621,59.66393,61.3987,62.71914,60.5659,65.74468,71.17072
455.6003,66.81774,62.30568,59.50761,61.25424,62.81242,60.64094,65.86058,71.28637
455.7208,66.7894,62.26236,59.41027,61.14372,62.95562,60.69602,65.96049,71.4436
455.8413,66.75681,62.19175,59.37447,61.09456,63.12625,60.73439,66.02707,71.62778
455.9619,66.73209,62.09253,59.38501,61.12637,63.30966,60.77071,66.0609,71.83085
456.0824,66.72227,61.96975,59.41786,61.24534,63.49966,60.82453,66.07744,72.04762
456.2029,66.72572,61.83755,59.44804,61.44068,63.69415,60.9126,66.09921,72.26995
456.3235,66.73185,61.71516,59.45883,61.6856,63.89002,61.03996,66.14349,72.4839
456.444,66.72556,61.62222,59.44491,61.94313,64.07887,61.19759,66.21436,72.66885
456.5645,66.69213,61.57373,59.41175,62.17286,64.24717,61.36484,66.2995,72.80136
456.685,66.62453,61.57438,59.37076,62.34385,64.38302,61.51968,66.37663,72.86566
456.8056,66.52547,61.61705,59.33428,62.43919,64.48041,61.6455,66.42154,72.85822
456.9261,66.40677,61.68519,59.31134,62.45769,64.54287,61.73608,66.41816,72.79171
457.0466,66.28403,61.75869,59.30507,62.40979,64.58062,61.79408,66.3655,72.68945
457.1671,66.17443,61.81741,59.31445,62.31314,64.6044,61.82403,66.27651,72.58017
457.2877,66.09339,61.8467,59.33696,62.18808,64.61736,61.82418,66.17369,72.4894
457.4082,66.05344,61.84163,59.37092,62.05313,64.61094,61.78321,66.07916,72.43282
457.5287,66.06537,61.80766,59.41596,61.92797,64.56608,61.68211,66.00827,72.41419
457.6493,66.13625,61.76131,59.4716,61.8311,64.46374,61.50661,65.96248,72.42593
457.7698,66.26584,61.72339,59.53362,61.77602,64.30088,61.26295,65.93061,72.45545
457.8903,66.4435,61.71319,59.59195,61.76705,64.09967,60.9853,65.89526,72.48938
458.0109,66.64863,61.73942,59.63231,61.79513,63.90195,60.72632,65.84558,72.51972
458.1314,66.85693,61.79953,59.64199,61.8414,63.74817,60.53268,65.78474,72.54462
458.2519,67.04667,61.88359,59.61419,61.8831,63.66351,60.43164,65.72858,72.5645
458.3724,67.20471,61.98114,59.55144,61.90261,63.64874,60.42339,65.69785,72.57951
458.493,67.32758,62.08453,59.46429,61.89215,63.68621,60.48877,65.71009,72.58862
458.6135,67.4197,62.18838,59.36987,61.85449,63.74842,60.59816,65.77563,72.59057
458.734,67.49047,62.28797,59.28716,61.80145,63.80833,60.72112,65.89333,72.58499
458.8546,67.55065,62.37666,59.23218,61.74942,63.84669,60.83253,66.05141,72.57372
458.9751,67.60904,62.44352,59.21535,61.7155,63.85447,60.91325,66.22849,72.55919
459.0956,67.6692,62.47584,59.23734,61.71089,63.83422,60.95382,66.40098,72.54275
459.2162,67.7293,62.46188,59.2894,61.73824,63.79633,60.95233,66.54778,72.52355
459.3367,67.78353,62.39515,59.35649,61.79322,63.75461,60.91288,66.65488,72.49709
459.4572,67.82587,62.27857,59.42341,61.86794,63.72073,60.8443,66.718,72.45776
459.5777,67.85108,62.12482,59.47755,61.95427,63.704,60.75987,66.74073,72.40103
459.6983,67.85529,61.95456,59.51215,62.046,63.71063,60.67733,66.73135,72.3255
459.8188,67.83457,61.78939,59.5264,62.13788,63.7439,60.61447,66.6991,72.23357
459.9393,67.78255,61.648,59.52337,62.22206,63.80414,60.58689,66.65332,72.13033
460.0598,67.6906,61.54149,59.50826,62.286,63.88749,60.6012,66.60223,72.02118
460.1804,67.55148,61.47154,59.48598,62.31485,63.98541,60.65152,66.55274,71.90973
460.3009,67.36397,61.43353,59.46032,62.29415,64.08535,60.71953,66.51215,71.79927
460.4214,67.13858,61.4198,59.43347,62.21789,64.1745,60.78038,66.48738,71.69477
460.542,66.8981,61.42365,59.40573,62.09312,64.24418,60.81248,66.48364,71.60477
460.6625,66.67719,61.43943,59.37554,61.94193,64.29297,60.80452,66.5037,71.54446
460.783,66.51257,61.46253,59.3402,61.79682,64.32803,60.76229,66.54561,71.53168
460.9036,66.43173,61.4878,59.29717,61.68975,64.36152,60.7068,66.60305,71.58186
461.0241,66.44668,61.50891,59.24592,61.64535,64.40691,60.66986,66.66559,71.70245
461.1446,66.54808,61.52062,59.19066,61.67005,64.47171,60.68159,66.72171,71.88715
461.2651,66.70972,61.52186,59.14114,61.75117,64.55486,60.7599,66.76219,72.11692
461.3857,66.89532,61.51847,59.11255,61.85983,64.64709,60.9052,66.78196,72.36266
461.5062,67.07207,61.52307,59.12052,61.96275,64.73635,61.09913,66.78179,72.59607
461.6267,67.21816,61.55035,59.17577,62.03149,64.81276,61.31128,66.76703,72.79675
461.7473,67.32525,61.61095,59.27848,62.04966,64.87288,61.50744,66.74568,72.95619
461.8678,67.39601,61.70438,59.41667,62.01645,64.91911,61.66169,66.72401,73.07661
461.9883,67.43696,61.81648,59.56807,61.94299,64.95466,61.75925,66.70545,73.16324
462.1089,67.4535,61.92257,59.7061,61.84752,64.97833,61.79677,66.68878,73.21743
462.2294,67.44666,61.99747,59.80949,61.74833,64.9821,61.77844,66.6696,73.23214
462.3499,67.41656,62.02283,59.8668,61.66258,64.95242,61.7123,66.64176,73.19334
462.4704,67.36637,61.9948,59.87942,61.60447,64.87717,61.60794,66.59946,73.08698
462.591,67.30527,61.92548,59.85965,61.58385,64.75424,61.47621,66.53956,72.90896
462.7115,67.24989,61.83993,59.8264,61.60637,64.59702,61.33111,66.46296,72.67155
462.832,67.21957,61.76641,59.79755,61.67113,64.4341,61.18981,66.37535,72.40519
462.9525,67.22819,61.72573,59.78325,61.77053,64.29973,61.06907,66.28613,72.14843
463.0731,67.27983,61.72691,59.78446,61.89009,64.22466,60.98318,66.20749,71.94039
463.1936,67.3652,61.76499,59.79293,62.01193,64.22313,60.93845,66.15114,71.80572
463.3141,67.46534,61.82701,59.79686,62.11984,64.28841,60.93132,66.12498,71.74844
463.4347,67.55592,61.89729,59.78451,62.20204,64.39343,60.94802,66.13108,71.75213
463.5552,67.61734,61.96414,59.74981,62.25515,64.50047,60.96876,66.16398,71.78687
463.6757,67.64088,62.02291,59.69447,62.28421,64.57438,60.97467,66.21193,71.82169
463.7963,67.63178,62.07392,59.62811,62.30031,64.59058,60.95261,66.25913,71.83308
463.9168,67.60767,62.11964,59.56556,62.31616,64.54462,60.90191,66.29266,71.81557
464.0373,67.59236,62.16184,59.52314,62.34163,64.45069,60.83472,66.3068,71.78253
464.1578,67.60952,62.19975,59.51569,62.38177,64.33599,60.77343,66.30667,71.76225
464.2784,67.67419,62.23106,59.55146,62.43612,64.22957,60.74196,66.30647,71.78539
464.3989,67.78853,62.2542,59.63038,62.4998,64.15517,60.75851,66.32482,71.87595
464.5194,67.94032,62.26982,59.74215,62.56524,64.12666,60.8291,66.37782,72.04188
464.64,68.10609,62.28053,59.86832,62.62401,64.14576,60.94403,66.47128,72.27052
464.7605,68.2552,62.29018,59.98542,62.66749,64.20455,61.07968,66.59721,72.53
464.881,68.35668,62.30112,60.07066,62.68736,64.28824,61.20365,66.73434,72.77539
465.0015,68.38953,62.31276,60.10999,62.67731,64.3801,61.28695,66.856,72.96378
465.1221,68.34482,62.32224,60.1008,62.63393,64.46355,61.30931,66.93658,73.06141
465.2426,68.22932,62.32623,60.05285,62.55802,64.52489,61.26678,66.96029,73.0549
465.3631,68.06156,62.32264,59.98322,62.45521,64.55542,61.171,66.92551,72.9531
465.4836,67.86855,62.31282,59.91157,62.3354,64.55231,61.04719,66.84386,72.78661
465.6042,67.67837,62.3008,59.85258,62.21005,64.5194,60.92619,66.73572,72.5997
465.7247,67.51279,62.29108,59.812,62.08829,64.46537,60.83456,66.62107,72.43616
465.8452,67.38551,62.28761,59.78789,61.9753,64.40306,60.79052,66.51534,72.3331
465.9658,67.30081,62.29189,59.77454,61.87099,64.34425,60.79894,66.42414,72.30941
466.0863,67.25626,62.30322,59.76785,61.77239,64.29632,60.8521,66.34397,72.36359
466.2068,67.24596,62.31968,59.76927,61.67692,64.26048,60.93297,66.26609,72.47636
466.3274,67.26383,62.33931,59.78532,61.58656,64.23167,61.02055,66.18204,72.61855
466.4479,67.30414,62.35961,59.82315,61.50839,64.20145,61.09571,66.08804,72.75941
466.5684,67.36001,62.377,59.8852,61.45438,64.16153,61.14338,65.98738,72.87225
466.689,67.42318,62.38588,59.96401,61.43606,64.10888,61.15738,65.89013,72.94262
466.8095,67.48333,62.3779,60.04248,61.46012,64.04755,61.14054,65.80999,72.96822
466.93,67.52908,62.34366,60.09768,61.52484,63.98876,61.10424,65.76096,72.95708
467.0505,67.55171,62.27631,60.11026,61.62012,63.94696,61.06418,65.75291,72.9222
467.1711,67.54707,62.17456,60.07133,61.73041,63.93598,61.03727,65.78971,72.87659
467.2916,67.51651,62.04598,59.9867,61.83833,63.9651,61.03711,65.86803,72.82954
467.4121,67.46593,61.90615,59.87474,61.93088,64.03639,61.07007,65.9789,72.78564
467.5327,67.40416,61.77719,59.7621,62.00167,64.14448,61.13345,66.1084,72.74556
