WaveNumber, DarkFastFast
3.733270e+03,9.540089e+01
3.733391e+03,9.537861e+01
3.733511e+03,9.535567e+01
3.733632e+03,9.533356e+01
3.733752e+03,9.531280e+01
3.733873e+03,9.529314e+01
3.733993e+03,9.527389e+01
3.734114e+03,9.525431e+01
3.734234e+03,9.523384e+01
3.734355e+03,9.521233e+01
3.734475e+03,9.519006e+01
3.734596e+03,9.516766e+01
3.734716e+03,9.514589e+01
3.734837e+03,9.512559e+01
3.734958e+03,9.510772e+01
3.735078e+03,9.509348e+01
3.735198e+03,9.508421e+01
3.735319e+03,9.508139e+01
3.735439e+03,9.508612e+01
3.735560e+03,9.509854e+01
3.735681e+03,9.511760e+01
3.735801e+03,9.514116e+01
3.735922e+03,9.516647e+01
3.736042e+03,9.519080e+01
3.736163e+03,9.521229e+01
3.736283e+03,9.523042e+01
3.736404e+03,9.524602e+01
3.736524e+03,9.526115e+01
3.736645e+03,9.527817e+01
3.736765e+03,9.529882e+01
3.736886e+03,9.532321e+01
3.737006e+03,9.534962e+01
3.737127e+03,9.537508e+01
3.737248e+03,9.539661e+01
3.737368e+03,9.541155e+01
3.737489e+03,9.541824e+01
3.737609e+03,9.541597e+01
3.737729e+03,9.540524e+01
3.737850e+03,9.538785e+01
3.737971e+03,9.536700e+01
3.738091e+03,9.534717e+01
3.738212e+03,9.533331e+01
3.738332e+03,9.532919e+01
3.738453e+03,9.533649e+01
3.738573e+03,9.535372e+01
3.738694e+03,9.537691e+01
3.738814e+03,9.540039e+01
3.738935e+03,9.541930e+01
3.739055e+03,9.543063e+01
3.739176e+03,9.543404e+01
3.739296e+03,9.543162e+01
3.739417e+03,9.542667e+01
3.739538e+03,9.542234e+01
3.739658e+03,9.542012e+01
3.739779e+03,9.541935e+01
3.739899e+03,9.541749e+01
3.740020e+03,9.541155e+01
3.740140e+03,9.539922e+01
3.740261e+03,9.538033e+01
3.740381e+03,9.535724e+01
3.740502e+03,9.533426e+01
3.740622e+03,9.531641e+01
3.740743e+03,9.530761e+01
3.740863e+03,9.530975e+01
3.740984e+03,9.532199e+01
3.741104e+03,9.534126e+01
3.741225e+03,9.536295e+01
3.741345e+03,9.538273e+01
3.741466e+03,9.539768e+01
3.741586e+03,9.540677e+01
3.741707e+03,9.541093e+01
3.741828e+03,9.541255e+01
3.741948e+03,9.541444e+01
3.742069e+03,9.541880e+01
3.742189e+03,9.542673e+01
3.742310e+03,9.543774e+01
3.742430e+03,9.544965e+01
3.742551e+03,9.545901e+01
3.742671e+03,9.546148e+01
3.742792e+03,9.545296e+01
3.742912e+03,9.543015e+01
3.743033e+03,9.539117e+01
3.743153e+03,9.533578e+01
3.743274e+03,9.526515e+01
3.743395e+03,9.518143e+01
3.743515e+03,9.508719e+01
3.743635e+03,9.498573e+01
3.743756e+03,9.488051e+01
3.743876e+03,9.477557e+01
3.743997e+03,9.467627e+01
3.744118e+03,9.458930e+01
3.744238e+03,9.452303e+01
3.744359e+03,9.448642e+01
3.744479e+03,9.448621e+01
3.744600e+03,9.452421e+01
3.744720e+03,9.459548e+01
3.744841e+03,9.468996e+01
3.744961e+03,9.479583e+01
3.745082e+03,9.490266e+01
3.745202e+03,9.500323e+01
3.745323e+03,9.509283e+01
3.745443e+03,9.516888e+01
3.745564e+03,9.523074e+01
3.745685e+03,9.527901e+01
3.745805e+03,9.531564e+01
3.745926e+03,9.534376e+01
3.746046e+03,9.536725e+01
3.746167e+03,9.538971e+01
3.746287e+03,9.541374e+01
3.746408e+03,9.544010e+01
3.746528e+03,9.546768e+01
3.746649e+03,9.549375e+01
3.746769e+03,9.551510e+01
3.746890e+03,9.552911e+01
3.747010e+03,9.553448e+01
3.747131e+03,9.553153e+01
3.747251e+03,9.552161e+01
3.747372e+03,9.550664e+01
3.747492e+03,9.548849e+01
3.747613e+03,9.546820e+01
3.747733e+03,9.544595e+01
3.747854e+03,9.542118e+01
3.747975e+03,9.539282e+01
3.748095e+03,9.535944e+01
3.748216e+03,9.531949e+01
3.748336e+03,9.527142e+01
3.748457e+03,9.521404e+01
3.748577e+03,9.514707e+01
3.748698e+03,9.507180e+01
3.748818e+03,9.499261e+01
3.748939e+03,9.491770e+01
3.749059e+03,9.485880e+01
3.749180e+03,9.483048e+01
3.749300e+03,9.484409e+01
3.749421e+03,9.490178e+01
3.749542e+03,9.499242e+01
3.749662e+03,9.509663e+01
3.749782e+03,9.519456e+01
3.749903e+03,9.527277e+01
3.750024e+03,9.532683e+01
3.750144e+03,9.535812e+01
3.750265e+03,9.537107e+01
3.750385e+03,9.537086e+01
3.750506e+03,9.536234e+01
3.750626e+03,9.534914e+01
3.750747e+03,9.533354e+01
3.750867e+03,9.531655e+01
3.750988e+03,9.529793e+01
3.751108e+03,9.527680e+01
3.751229e+03,9.525191e+01
3.751349e+03,9.522243e+01
3.751470e+03,9.518843e+01
3.751590e+03,9.515154e+01
3.751711e+03,9.511530e+01
3.751832e+03,9.508505e+01
3.751952e+03,9.506778e+01
3.752073e+03,9.506989e+01
3.752193e+03,9.509470e+01
3.752314e+03,9.513987e+01
3.752434e+03,9.519807e+01
3.752555e+03,9.525977e+01
3.752675e+03,9.531680e+01
3.752796e+03,9.536494e+01
3.752916e+03,9.540290e+01
3.753037e+03,9.543115e+01
3.753157e+03,9.545058e+01
3.753278e+03,9.546181e+01
3.753398e+03,9.546499e+01
3.753519e+03,9.546047e+01
3.753639e+03,9.544924e+01
3.753760e+03,9.543346e+01
3.753881e+03,9.541628e+01
3.754001e+03,9.540164e+01
3.754122e+03,9.539307e+01
3.754242e+03,9.539254e+01
3.754363e+03,9.540025e+01
3.754483e+03,9.541422e+01
3.754604e+03,9.543123e+01
3.754724e+03,9.544718e+01
3.754845e+03,9.545880e+01
3.754965e+03,9.546393e+01
3.755086e+03,9.546193e+01
3.755206e+03,9.545347e+01
3.755327e+03,9.544003e+01
3.755447e+03,9.542314e+01
3.755568e+03,9.540366e+01
3.755688e+03,9.538191e+01
3.755809e+03,9.535777e+01
3.755929e+03,9.533109e+01
3.756050e+03,9.530265e+01
3.756171e+03,9.527442e+01
3.756291e+03,9.524932e+01
3.756412e+03,9.523118e+01
3.756532e+03,9.522330e+01
3.756653e+03,9.522742e+01
3.756773e+03,9.524300e+01
3.756894e+03,9.526701e+01
3.757014e+03,9.529507e+01
3.757135e+03,9.532227e+01
3.757255e+03,9.534481e+01
3.757376e+03,9.536059e+01
3.757496e+03,9.536920e+01
3.757617e+03,9.537148e+01
3.757738e+03,9.536922e+01
3.757858e+03,9.536420e+01
3.757979e+03,9.535772e+01
3.758099e+03,9.535036e+01
3.758219e+03,9.534212e+01
3.758340e+03,9.533257e+01
3.758461e+03,9.532117e+01
3.758581e+03,9.530760e+01
3.758702e+03,9.529190e+01
3.758822e+03,9.527436e+01
3.758943e+03,9.525569e+01
3.759063e+03,9.523676e+01
3.759184e+03,9.521892e+01
3.759304e+03,9.520371e+01
3.759425e+03,9.519308e+01
3.759545e+03,9.518909e+01
3.759666e+03,9.519357e+01
3.759786e+03,9.520744e+01
3.759907e+03,9.523019e+01
3.760028e+03,9.525982e+01
3.760148e+03,9.529303e+01
3.760269e+03,9.532581e+01
3.760389e+03,9.535477e+01
3.760510e+03,9.537727e+01
3.760630e+03,9.539196e+01
3.760751e+03,9.539892e+01
3.760871e+03,9.539938e+01
3.760992e+03,9.539552e+01
3.761112e+03,9.538987e+01
3.761233e+03,9.538485e+01
3.761353e+03,9.538210e+01
3.761474e+03,9.538210e+01
3.761594e+03,9.538405e+01
3.761715e+03,9.538641e+01
3.761835e+03,9.538764e+01
3.761956e+03,9.538670e+01
3.762076e+03,9.538354e+01
3.762197e+03,9.537913e+01
3.762318e+03,9.537489e+01
3.762438e+03,9.537205e+01
3.762559e+03,9.537110e+01
3.762679e+03,9.537175e+01
3.762800e+03,9.537320e+01
3.762920e+03,9.537489e+01
3.763041e+03,9.537690e+01
3.763161e+03,9.538017e+01
3.763282e+03,9.538616e+01
3.763402e+03,9.539581e+01
3.763523e+03,9.540922e+01
3.763643e+03,9.542477e+01
3.763764e+03,9.543977e+01
3.763885e+03,9.545138e+01
3.764005e+03,9.545744e+01
3.764125e+03,9.545728e+01
3.764246e+03,9.545177e+01
3.764366e+03,9.544291e+01
3.764487e+03,9.543243e+01
3.764608e+03,9.542110e+01
3.764728e+03,9.540865e+01
3.764849e+03,9.539385e+01
3.764969e+03,9.537598e+01
3.765090e+03,9.535547e+01
3.765210e+03,9.533445e+01
3.765331e+03,9.531638e+01
3.765451e+03,9.530506e+01
3.765572e+03,9.530284e+01
3.765692e+03,9.530974e+01
3.765813e+03,9.532298e+01
3.765933e+03,9.533830e+01
3.766054e+03,9.535162e+01
3.766175e+03,9.536055e+01
3.766295e+03,9.536526e+01
3.766416e+03,9.536784e+01
3.766536e+03,9.537119e+01
3.766656e+03,9.537756e+01
3.766777e+03,9.538818e+01
3.766898e+03,9.540277e+01
3.767018e+03,9.541995e+01
3.767139e+03,9.543775e+01
3.767259e+03,9.545429e+01
3.767380e+03,9.546806e+01
3.767500e+03,9.547809e+01
3.767621e+03,9.548380e+01
3.767741e+03,9.548499e+01
3.767862e+03,9.548193e+01
3.767982e+03,9.547532e+01
3.768103e+03,9.546635e+01
3.768223e+03,9.545638e+01
3.768344e+03,9.544632e+01
3.768465e+03,9.543625e+01
3.768585e+03,9.542518e+01
3.768706e+03,9.541132e+01
3.768826e+03,9.539259e+01
3.768947e+03,9.536770e+01
3.769067e+03,9.533662e+01
3.769188e+03,9.530102e+01
3.769308e+03,9.526382e+01
3.769429e+03,9.522843e+01
3.769549e+03,9.519819e+01
3.769670e+03,9.517577e+01
3.769790e+03,9.516261e+01
3.769911e+03,9.515905e+01
3.770031e+03,9.516453e+01
3.770152e+03,9.517781e+01
3.770272e+03,9.519714e+01
3.770393e+03,9.522053e+01
3.770513e+03,9.524575e+01
3.770634e+03,9.527039e+01
3.770755e+03,9.529249e+01
3.770875e+03,9.531094e+01
3.770996e+03,9.532565e+01
3.771116e+03,9.533796e+01
3.771237e+03,9.535006e+01
3.771357e+03,9.536437e+01
3.771478e+03,9.538248e+01
3.771598e+03,9.540431e+01
3.771719e+03,9.542807e+01
3.771839e+03,9.545081e+01
3.771960e+03,9.546891e+01
3.772080e+03,9.547961e+01
3.772201e+03,9.548182e+01
3.772322e+03,9.547621e+01
3.772442e+03,9.546510e+01
3.772562e+03,9.545170e+01
3.772683e+03,9.543948e+01
3.772803e+03,9.543098e+01
3.772924e+03,9.542755e+01
3.773045e+03,9.542897e+01
3.773165e+03,9.543361e+01
3.773286e+03,9.543905e+01
3.773406e+03,9.544263e+01
3.773527e+03,9.544252e+01
3.773647e+03,9.543829e+01
3.773768e+03,9.543111e+01
3.773888e+03,9.542328e+01
3.774009e+03,9.541777e+01
3.774129e+03,9.541678e+01
3.774250e+03,9.542095e+01
3.774370e+03,9.542911e+01
3.774491e+03,9.543846e+01
3.774612e+03,9.544584e+01
3.774732e+03,9.544848e+01
3.774853e+03,9.544539e+01
3.774973e+03,9.543723e+01
3.775094e+03,9.542624e+01
3.775214e+03,9.541499e+01
3.775335e+03,9.540536e+01
3.775455e+03,9.539812e+01
3.775576e+03,9.539268e+01
3.775696e+03,9.538787e+01
3.775817e+03,9.538250e+01
3.775937e+03,9.537617e+01
3.776058e+03,9.536948e+01
3.776178e+03,9.536367e+01
3.776299e+03,9.535999e+01
3.776419e+03,9.535919e+01
3.776540e+03,9.536118e+01
3.776660e+03,9.536513e+01
3.776781e+03,9.536975e+01
3.776902e+03,9.537382e+01
3.777022e+03,9.537646e+01
3.777143e+03,9.537728e+01
3.777263e+03,9.537621e+01
3.777384e+03,9.537356e+01
3.777504e+03,9.537005e+01
3.777625e+03,9.536658e+01
3.777745e+03,9.536416e+01
3.777866e+03,9.536362e+01
3.777986e+03,9.536509e+01
3.778107e+03,9.536764e+01
3.778227e+03,9.536899e+01
3.778348e+03,9.536621e+01
3.778469e+03,9.535616e+01
3.778589e+03,9.533685e+01
3.778709e+03,9.530807e+01
3.778830e+03,9.527204e+01
3.778950e+03,9.523307e+01
3.779071e+03,9.519633e+01
3.779192e+03,9.516708e+01
3.779312e+03,9.514916e+01
3.779433e+03,9.514437e+01
3.779553e+03,9.515212e+01
3.779674e+03,9.517007e+01
3.779794e+03,9.519521e+01
3.779915e+03,9.522438e+01
3.780035e+03,9.525497e+01
3.780156e+03,9.528497e+01
3.780276e+03,9.531252e+01
3.780397e+03,9.533622e+01
3.780517e+03,9.535516e+01
3.780638e+03,9.536922e+01
3.780759e+03,9.537923e+01
3.780879e+03,9.538680e+01
3.781000e+03,9.539375e+01
3.781120e+03,9.540115e+01
3.781241e+03,9.540881e+01
3.781361e+03,9.541521e+01
3.781482e+03,9.541824e+01
3.781602e+03,9.541607e+01
3.781723e+03,9.540814e+01
3.781843e+03,9.539568e+01
3.781964e+03,9.538143e+01
3.782084e+03,9.536844e+01
3.782205e+03,9.535887e+01
3.782325e+03,9.535336e+01
3.782446e+03,9.535062e+01
3.782566e+03,9.534856e+01
3.782687e+03,9.534519e+01
3.782807e+03,9.533999e+01
3.782928e+03,9.533424e+01
3.783049e+03,9.533082e+01
3.783169e+03,9.533264e+01
3.783290e+03,9.534163e+01
3.783410e+03,9.535744e+01
3.783531e+03,9.537753e+01
3.783651e+03,9.539796e+01
3.783772e+03,9.541459e+01
3.783892e+03,9.542496e+01
3.784013e+03,9.542902e+01
3.784133e+03,9.542921e+01
3.784254e+03,9.542915e+01
3.784374e+03,9.543264e+01
3.784495e+03,9.544166e+01
3.784615e+03,9.545570e+01
3.784736e+03,9.547183e+01
3.784856e+03,9.548567e+01
3.784977e+03,9.549327e+01
3.785098e+03,9.549220e+01
3.785218e+03,9.548246e+01
3.785339e+03,9.546630e+01
3.785459e+03,9.544743e+01
3.785580e+03,9.542968e+01
3.785700e+03,9.541584e+01
3.785821e+03,9.540725e+01
3.785941e+03,9.540363e+01
3.786062e+03,9.540347e+01
3.786182e+03,9.540456e+01
3.786303e+03,9.540475e+01
3.786423e+03,9.540219e+01
3.786544e+03,9.539555e+01
3.786664e+03,9.538409e+01
3.786785e+03,9.536771e+01
3.786906e+03,9.534702e+01
3.787026e+03,9.532339e+01
3.787146e+03,9.529920e+01
3.787267e+03,9.527758e+01
3.787388e+03,9.526149e+01
3.787508e+03,9.525361e+01
3.787629e+03,9.525518e+01
3.787749e+03,9.526584e+01
3.787870e+03,9.528348e+01
3.787990e+03,9.530519e+01
3.788111e+03,9.532791e+01
3.788231e+03,9.534924e+01
3.788352e+03,9.536807e+01
3.788472e+03,9.538455e+01
3.788593e+03,9.539935e+01
3.788713e+03,9.541336e+01
3.788834e+03,9.542693e+01
3.788955e+03,9.543984e+01
3.789075e+03,9.545140e+01
3.789196e+03,9.546088e+01
3.789316e+03,9.546781e+01
3.789437e+03,9.547208e+01
3.789557e+03,9.547375e+01
3.789678e+03,9.547297e+01
3.789798e+03,9.546956e+01
3.789919e+03,9.546329e+01
3.790039e+03,9.545416e+01
3.790160e+03,9.544263e+01
3.790280e+03,9.543008e+01
3.790401e+03,9.541844e+01
3.790521e+03,9.540971e+01
3.790642e+03,9.540551e+01
3.790762e+03,9.540637e+01
3.790883e+03,9.541161e+01
3.791003e+03,9.541962e+01
3.791124e+03,9.542850e+01
3.791245e+03,9.543645e+01
3.791365e+03,9.544221e+01
3.791486e+03,9.544510e+01
3.791606e+03,9.544475e+01
3.791727e+03,9.544099e+01
3.791847e+03,9.543363e+01
3.791968e+03,9.542292e+01
3.792088e+03,9.540970e+01
3.792209e+03,9.539562e+01
3.792329e+03,9.538312e+01
3.792450e+03,9.537485e+01
3.792570e+03,9.537267e+01
3.792691e+03,9.537720e+01
3.792812e+03,9.538744e+01
3.792932e+03,9.540128e+01
3.793052e+03,9.541600e+01
3.793173e+03,9.542963e+01
3.793293e+03,9.544142e+01
3.793414e+03,9.545181e+01
3.793535e+03,9.546184e+01
3.793655e+03,9.547240e+01
3.793776e+03,9.548340e+01
3.793896e+03,9.549352e+01
3.794017e+03,9.550077e+01
3.794137e+03,9.550294e+01
3.794258e+03,9.549886e+01
3.794378e+03,9.548851e+01
3.794499e+03,9.547314e+01
3.794619e+03,9.545460e+01
3.794740e+03,9.543460e+01
3.794860e+03,9.541407e+01
3.794981e+03,9.539306e+01
3.795102e+03,9.537090e+01
3.795222e+03,9.534679e+01
3.795343e+03,9.532015e+01
3.795463e+03,9.529097e+01
3.795583e+03,9.525963e+01
3.795704e+03,9.522671e+01
3.795825e+03,9.519324e+01
3.795945e+03,9.516077e+01
3.796066e+03,9.513171e+01
3.796186e+03,9.510990e+01
3.796307e+03,9.509972e+01
3.796427e+03,9.510499e+01
3.796548e+03,9.512731e+01
3.796668e+03,9.516478e+01
3.796789e+03,9.521186e+01
3.796909e+03,9.526088e+01
3.797030e+03,9.530463e+01
3.797150e+03,9.533781e+01
3.797271e+03,9.535848e+01
3.797392e+03,9.536790e+01
3.797512e+03,9.537022e+01
3.797633e+03,9.537048e+01
3.797753e+03,9.537285e+01
3.797874e+03,9.537955e+01
3.797994e+03,9.538986e+01
3.798115e+03,9.540074e+01
3.798235e+03,9.540826e+01
3.798356e+03,9.540925e+01
3.798476e+03,9.540281e+01
3.798597e+03,9.539044e+01
3.798717e+03,9.537570e+01
3.798838e+03,9.536263e+01
3.798958e+03,9.535464e+01
3.799079e+03,9.535292e+01
3.799199e+03,9.535639e+01
3.799320e+03,9.536180e+01
3.799440e+03,9.536540e+01
3.799561e+03,9.536388e+01
3.799682e+03,9.535565e+01
3.799802e+03,9.534138e+01
3.799923e+03,9.532359e+01
3.800043e+03,9.530573e+01
3.800164e+03,9.529074e+01
3.800284e+03,9.528009e+01
3.800405e+03,9.527311e+01
3.800525e+03,9.526720e+01
3.800646e+03,9.525859e+01
3.800766e+03,9.524389e+01
3.800887e+03,9.522163e+01
3.801007e+03,9.519353e+01
3.801128e+03,9.516486e+01
3.801249e+03,9.514317e+01
3.801369e+03,9.513623e+01
3.801490e+03,9.514758e+01
3.801610e+03,9.517456e+01
3.801730e+03,9.520919e+01
3.801851e+03,9.524252e+01
3.801972e+03,9.526750e+01
3.802092e+03,9.528081e+01
3.802213e+03,9.528267e+01
3.802333e+03,9.527573e+01
3.802454e+03,9.526391e+01
3.802574e+03,9.525116e+01
3.802695e+03,9.524097e+01
3.802815e+03,9.523565e+01
3.802936e+03,9.523611e+01
3.803056e+03,9.524201e+01
3.803177e+03,9.525224e+01
3.803297e+03,9.526544e+01
3.803418e+03,9.528038e+01
3.803539e+03,9.529585e+01
3.803659e+03,9.531099e+01
3.803780e+03,9.532472e+01
3.803900e+03,9.533607e+01
3.804021e+03,9.534438e+01
3.804141e+03,9.534941e+01
3.804262e+03,9.535160e+01
3.804382e+03,9.535226e+01
3.804503e+03,9.535310e+01
3.804623e+03,9.535591e+01
3.804744e+03,9.536195e+01
3.804864e+03,9.537164e+01
3.804985e+03,9.538433e+01
3.805105e+03,9.539826e+01
3.805226e+03,9.541085e+01
3.805346e+03,9.541924e+01
3.805467e+03,9.542044e+01
3.805587e+03,9.541187e+01
3.805708e+03,9.539189e+01
3.805829e+03,9.535995e+01
3.805949e+03,9.531702e+01
3.806070e+03,9.526543e+01
3.806190e+03,9.520918e+01
3.806311e+03,9.515317e+01
3.806431e+03,9.510279e+01
3.806552e+03,9.506377e+01
3.806672e+03,9.504082e+01
3.806793e+03,9.503692e+01
3.806913e+03,9.505217e+01
3.807034e+03,9.508344e+01
3.807154e+03,9.512475e+01
3.807275e+03,9.516936e+01
3.807396e+03,9.521197e+01
3.807516e+03,9.524970e+01
3.807636e+03,9.528183e+01
3.807757e+03,9.530891e+01
3.807877e+03,9.533183e+01
3.807998e+03,9.535117e+01
3.808119e+03,9.536723e+01
3.808239e+03,9.538014e+01
3.808360e+03,9.539030e+01
3.808480e+03,9.539844e+01
3.808601e+03,9.540588e+01
3.808721e+03,9.541401e+01
3.808842e+03,9.542397e+01
3.808962e+03,9.543605e+01
3.809083e+03,9.544930e+01
3.809203e+03,9.546191e+01
3.809324e+03,9.547118e+01
3.809444e+03,9.547483e+01
3.809565e+03,9.547146e+01
3.809686e+03,9.546112e+01
3.809806e+03,9.544533e+01
3.809927e+03,9.542652e+01
3.810047e+03,9.540750e+01
3.810168e+03,9.539027e+01
3.810288e+03,9.537551e+01
3.810409e+03,9.536253e+01
3.810529e+03,9.534969e+01
3.810650e+03,9.533508e+01
3.810770e+03,9.531756e+01
3.810891e+03,9.529755e+01
3.811011e+03,9.527714e+01
3.811132e+03,9.525976e+01
3.811252e+03,9.524909e+01
3.811373e+03,9.524845e+01
3.811493e+03,9.525960e+01
3.811614e+03,9.528226e+01
3.811734e+03,9.531423e+01
3.811855e+03,9.535201e+01
3.811976e+03,9.539129e+01
3.812096e+03,9.542768e+01
3.812217e+03,9.545773e+01
3.812337e+03,9.547912e+01
3.812458e+03,9.549101e+01
3.812578e+03,9.549411e+01
3.812699e+03,9.549028e+01
3.812819e+03,9.548229e+01
3.812940e+03,9.547279e+01
3.813060e+03,9.546407e+01
3.813181e+03,9.545736e+01
3.813301e+03,9.545245e+01
3.813422e+03,9.544794e+01
3.813542e+03,9.544156e+01
3.813663e+03,9.543118e+01
3.813783e+03,9.541534e+01
3.813904e+03,9.539389e+01
3.814025e+03,9.536804e+01
3.814145e+03,9.533993e+01
3.814266e+03,9.531186e+01
3.814386e+03,9.528535e+01
3.814507e+03,9.526073e+01
3.814627e+03,9.523702e+01
3.814748e+03,9.521233e+01
3.814868e+03,9.518427e+01
3.814989e+03,9.515115e+01
3.815109e+03,9.511227e+01
3.815230e+03,9.506847e+01
3.815350e+03,9.502208e+01
3.815471e+03,9.497716e+01
3.815591e+03,9.493950e+01
3.815712e+03,9.491576e+01
3.815833e+03,9.491287e+01
3.815953e+03,9.493539e+01
3.816073e+03,9.498274e+01
3.816194e+03,9.504790e+01
3.816315e+03,9.511937e+01
3.816435e+03,9.518598e+01
3.816556e+03,9.523998e+01
3.816676e+03,9.527857e+01
3.816797e+03,9.530293e+01
3.816917e+03,9.531621e+01
3.817038e+03,9.532227e+01
3.817158e+03,9.532436e+01
3.817279e+03,9.532500e+01
3.817399e+03,9.532543e+01
3.817520e+03,9.532621e+01
3.817640e+03,9.532738e+01
3.817761e+03,9.532908e+01
3.817882e+03,9.533177e+01
3.818002e+03,9.533620e+01
3.818123e+03,9.534298e+01
3.818243e+03,9.535234e+01
3.818364e+03,9.536366e+01
3.818484e+03,9.537584e+01
3.818605e+03,9.538709e+01
3.818725e+03,9.539587e+01
3.818846e+03,9.540092e+01
3.818966e+03,9.540134e+01
3.819087e+03,9.539643e+01
3.819207e+03,9.538532e+01
3.819328e+03,9.536707e+01
3.819448e+03,9.534082e+01
3.819569e+03,9.530650e+01
3.819689e+03,9.526537e+01
3.819810e+03,9.522022e+01
3.819930e+03,9.517485e+01
3.820051e+03,9.513344e+01
3.820172e+03,9.509892e+01
3.820292e+03,9.507226e+01
3.820413e+03,9.505219e+01
3.820533e+03,9.503586e+01
3.820654e+03,9.502004e+01
3.820774e+03,9.500281e+01
3.820895e+03,9.498463e+01
3.821015e+03,9.496802e+01
3.821136e+03,9.495670e+01
3.821256e+03,9.495354e+01
3.821377e+03,9.496005e+01
3.821497e+03,9.497587e+01
3.821618e+03,9.499930e+01
3.821739e+03,9.502782e+01
3.821859e+03,9.505928e+01
3.821979e+03,9.509226e+01
3.822100e+03,9.512622e+01
3.822220e+03,9.516117e+01
3.822341e+03,9.519723e+01
3.822462e+03,9.523402e+01
3.822582e+03,9.527074e+01
3.822703e+03,9.530590e+01
3.822823e+03,9.533757e+01
3.822944e+03,9.536398e+01
3.823064e+03,9.538349e+01
3.823185e+03,9.539510e+01
3.823305e+03,9.539882e+01
3.823426e+03,9.539551e+01
3.823546e+03,9.538689e+01
3.823667e+03,9.537514e+01
3.823787e+03,9.536259e+01
3.823908e+03,9.535107e+01
3.824029e+03,9.534166e+01
3.824149e+03,9.533438e+01
3.824270e+03,9.532830e+01
3.824390e+03,9.532202e+01
3.824510e+03,9.531411e+01
3.824631e+03,9.530371e+01
3.824752e+03,9.529099e+01
3.824872e+03,9.527690e+01
3.824993e+03,9.526287e+01
3.825113e+03,9.525041e+01
3.825234e+03,9.524094e+01
3.825354e+03,9.523534e+01
3.825475e+03,9.523421e+01
3.825595e+03,9.523791e+01
3.825716e+03,9.524642e+01
3.825836e+03,9.525930e+01
3.825957e+03,9.527505e+01
3.826077e+03,9.529141e+01
3.826198e+03,9.530524e+01
3.826319e+03,9.531332e+01
3.826439e+03,9.531377e+01
3.826560e+03,9.530662e+01
3.826680e+03,9.529455e+01
3.826801e+03,9.528225e+01
3.826921e+03,9.527518e+01
3.827042e+03,9.527747e+01
3.827162e+03,9.529037e+01
3.827283e+03,9.531224e+01
3.827403e+03,9.533912e+01
3.827524e+03,9.536641e+01
3.827644e+03,9.539003e+01
3.827765e+03,9.540756e+01
3.827885e+03,9.541837e+01
3.828006e+03,9.542335e+01
3.828126e+03,9.542406e+01
3.828247e+03,9.542213e+01
3.828367e+03,9.541889e+01
3.828488e+03,9.541511e+01
3.828609e+03,9.541156e+01
3.828729e+03,9.540900e+01
3.828850e+03,9.540819e+01
3.828970e+03,9.540954e+01
3.829091e+03,9.541265e+01
3.829211e+03,9.541607e+01
3.829332e+03,9.541756e+01
3.829452e+03,9.541479e+01
3.829573e+03,9.540634e+01
3.829693e+03,9.539231e+01
3.829814e+03,9.537442e+01
3.829934e+03,9.535542e+01
3.830055e+03,9.533815e+01
3.830176e+03,9.532421e+01
3.830296e+03,9.531332e+01
3.830417e+03,9.530344e+01
3.830537e+03,9.529172e+01
3.830657e+03,9.527551e+01
3.830778e+03,9.525367e+01
3.830899e+03,9.522704e+01
3.831019e+03,9.519843e+01
3.831140e+03,9.517203e+01
3.831260e+03,9.515188e+01
3.831381e+03,9.514137e+01
3.831501e+03,9.514211e+01
3.831622e+03,9.515369e+01
3.831742e+03,9.517382e+01
3.831863e+03,9.519932e+01
3.831983e+03,9.522697e+01
3.832104e+03,9.525423e+01
3.832224e+03,9.527966e+01
3.832345e+03,9.530267e+01
3.832466e+03,9.532306e+01
3.832586e+03,9.534088e+01
3.832707e+03,9.535589e+01
3.832827e+03,9.536769e+01
3.832948e+03,9.537588e+01
3.833068e+03,9.537994e+01
3.833189e+03,9.537957e+01
3.833309e+03,9.537464e+01
3.833430e+03,9.536521e+01
3.833550e+03,9.535152e+01
3.833671e+03,9.533388e+01
3.833791e+03,9.531264e+01
3.833912e+03,9.528822e+01
3.834032e+03,9.526130e+01
3.834153e+03,9.523283e+01
3.834273e+03,9.520438e+01
3.834394e+03,9.517824e+01
3.834514e+03,9.515742e+01
3.834635e+03,9.514543e+01
3.834756e+03,9.514542e+01
3.834876e+03,9.515923e+01
3.834997e+03,9.518618e+01
3.835117e+03,9.522284e+01
3.835238e+03,9.526339e+01
3.835358e+03,9.530161e+01
3.835479e+03,9.533229e+01
3.835599e+03,9.535188e+01
3.835720e+03,9.535915e+01
3.835840e+03,9.535469e+01
3.835961e+03,9.534051e+01
3.836081e+03,9.531938e+01
3.836202e+03,9.529461e+01
3.836323e+03,9.526930e+01
3.836443e+03,9.524558e+01
3.836563e+03,9.522430e+01
3.836684e+03,9.520456e+01
3.836804e+03,9.518419e+01
3.836925e+03,9.516013e+01
3.837046e+03,9.512956e+01
3.837166e+03,9.509106e+01
3.837287e+03,9.504591e+01
3.837407e+03,9.499862e+01
3.837528e+03,9.495692e+01
3.837648e+03,9.493073e+01
3.837769e+03,9.492869e+01
3.837889e+03,9.495390e+01
3.838010e+03,9.500183e+01
3.838130e+03,9.506192e+01
3.838251e+03,9.512266e+01
3.838371e+03,9.517574e+01
3.838492e+03,9.521831e+01
