WaveNumber, LightFastSlow
3.170760e+03,8.894118e+01
3.170881e+03,8.895248e+01
3.171001e+03,8.896446e+01
3.171122e+03,8.897469e+01
3.171243e+03,8.898080e+01
3.171363e+03,8.898114e+01
3.171484e+03,8.897514e+01
3.171604e+03,8.896339e+01
3.171725e+03,8.894746e+01
3.171845e+03,8.892933e+01
3.171966e+03,8.891088e+01
3.172086e+03,8.889365e+01
3.172207e+03,8.887840e+01
3.172327e+03,8.886547e+01
3.172448e+03,8.885503e+01
3.172568e+03,8.884737e+01
3.172689e+03,8.884293e+01
3.172810e+03,8.884230e+01
3.172930e+03,8.884572e+01
3.173051e+03,8.885272e+01
3.173171e+03,8.886205e+01
3.173292e+03,8.887157e+01
3.173412e+03,8.887897e+01
3.173533e+03,8.888241e+01
3.173653e+03,8.888127e+01
3.173774e+03,8.887659e+01
3.173894e+03,8.887080e+01
3.174015e+03,8.886722e+01
3.174135e+03,8.886890e+01
3.174256e+03,8.887771e+01
3.174376e+03,8.889347e+01
3.174497e+03,8.891391e+01
3.174617e+03,8.893542e+01
3.174738e+03,8.895366e+01
3.174858e+03,8.896498e+01
3.174979e+03,8.896757e+01
3.175100e+03,8.896156e+01
3.175220e+03,8.894903e+01
3.175341e+03,8.893322e+01
3.175461e+03,8.891779e+01
3.175582e+03,8.890551e+01
3.175702e+03,8.889792e+01
3.175823e+03,8.889491e+01
3.175943e+03,8.889504e+01
3.176064e+03,8.889625e+01
3.176184e+03,8.889602e+01
3.176305e+03,8.889244e+01
3.176425e+03,8.888446e+01
3.176546e+03,8.887196e+01
3.176667e+03,8.885568e+01
3.176787e+03,8.883723e+01
3.176907e+03,8.881853e+01
3.177028e+03,8.880146e+01
3.177148e+03,8.878775e+01
3.177269e+03,8.877866e+01
3.177390e+03,8.877475e+01
3.177510e+03,8.877611e+01
3.177631e+03,8.878215e+01
3.177751e+03,8.879181e+01
3.177872e+03,8.880369e+01
3.177992e+03,8.881615e+01
3.178113e+03,8.882765e+01
3.178233e+03,8.883665e+01
3.178354e+03,8.884206e+01
3.178474e+03,8.884319e+01
3.178595e+03,8.884000e+01
3.178715e+03,8.883307e+01
3.178836e+03,8.882352e+01
3.178957e+03,8.881324e+01
3.179077e+03,8.880428e+01
3.179198e+03,8.879870e+01
3.179318e+03,8.879829e+01
3.179438e+03,8.880392e+01
3.179559e+03,8.881540e+01
3.179680e+03,8.883120e+01
3.179800e+03,8.884886e+01
3.179921e+03,8.886497e+01
3.180041e+03,8.887630e+01
3.180162e+03,8.888043e+01
3.180282e+03,8.887608e+01
3.180403e+03,8.886375e+01
3.180523e+03,8.884538e+01
3.180644e+03,8.882402e+01
3.180764e+03,8.880295e+01
3.180885e+03,8.878472e+01
3.181005e+03,8.877084e+01
3.181126e+03,8.876137e+01
3.181247e+03,8.875508e+01
3.181367e+03,8.875015e+01
3.181488e+03,8.874494e+01
3.181608e+03,8.873855e+01
3.181729e+03,8.873137e+01
3.181849e+03,8.872491e+01
3.181970e+03,8.872150e+01
3.182090e+03,8.872356e+01
3.182211e+03,8.873282e+01
3.182331e+03,8.874976e+01
3.182452e+03,8.877350e+01
3.182572e+03,8.880178e+01
3.182693e+03,8.883131e+01
3.182813e+03,8.885838e+01
3.182934e+03,8.887959e+01
3.183054e+03,8.889199e+01
3.183175e+03,8.889371e+01
3.183295e+03,8.888416e+01
3.183416e+03,8.886405e+01
3.183537e+03,8.883549e+01
3.183657e+03,8.880169e+01
3.183778e+03,8.876674e+01
3.183898e+03,8.873486e+01
3.184019e+03,8.870952e+01
3.184139e+03,8.869296e+01
3.184260e+03,8.868552e+01
3.184380e+03,8.868559e+01
3.184501e+03,8.869017e+01
3.184621e+03,8.869587e+01
3.184742e+03,8.869984e+01
3.184862e+03,8.870052e+01
3.184983e+03,8.869807e+01
3.185104e+03,8.869386e+01
3.185224e+03,8.868972e+01
3.185344e+03,8.868704e+01
3.185465e+03,8.868614e+01
3.185585e+03,8.868620e+01
3.185706e+03,8.868595e+01
3.185827e+03,8.868413e+01
3.185947e+03,8.868034e+01
3.186068e+03,8.867532e+01
3.186188e+03,8.867063e+01
3.186309e+03,8.866783e+01
3.186429e+03,8.866783e+01
3.186550e+03,8.867036e+01
3.186670e+03,8.867413e+01
3.186791e+03,8.867724e+01
3.186911e+03,8.867804e+01
3.187032e+03,8.867557e+01
3.187152e+03,8.866996e+01
3.187273e+03,8.866214e+01
3.187394e+03,8.865303e+01
3.187514e+03,8.864344e+01
3.187635e+03,8.863371e+01
3.187755e+03,8.862369e+01
3.187875e+03,8.861353e+01
3.187996e+03,8.860369e+01
3.188117e+03,8.859502e+01
3.188237e+03,8.858875e+01
3.188358e+03,8.858554e+01
3.188478e+03,8.858538e+01
3.188599e+03,8.858740e+01
3.188719e+03,8.859030e+01
3.188840e+03,8.859284e+01
3.188960e+03,8.859453e+01
3.189081e+03,8.859586e+01
3.189201e+03,8.859791e+01
3.189322e+03,8.860182e+01
3.189442e+03,8.860795e+01
3.189563e+03,8.861524e+01
3.189684e+03,8.862154e+01
3.189804e+03,8.862430e+01
3.189925e+03,8.862127e+01
3.190045e+03,8.861169e+01
3.190166e+03,8.859647e+01
3.190286e+03,8.857820e+01
3.190407e+03,8.856027e+01
3.190527e+03,8.854563e+01
3.190648e+03,8.853618e+01
3.190768e+03,8.853215e+01
3.190889e+03,8.853223e+01
3.191009e+03,8.853391e+01
3.191130e+03,8.853452e+01
3.191250e+03,8.853200e+01
3.191371e+03,8.852518e+01
3.191491e+03,8.851440e+01
3.191612e+03,8.850099e+01
3.191732e+03,8.848714e+01
3.191853e+03,8.847496e+01
3.191974e+03,8.846598e+01
3.192094e+03,8.846069e+01
3.192215e+03,8.845843e+01
3.192335e+03,8.845760e+01
3.192456e+03,8.845644e+01
3.192576e+03,8.845371e+01
3.192697e+03,8.844928e+01
3.192817e+03,8.844425e+01
3.192938e+03,8.844046e+01
3.193058e+03,8.843988e+01
3.193179e+03,8.844366e+01
3.193299e+03,8.845158e+01
3.193420e+03,8.846200e+01
3.193541e+03,8.847257e+01
3.193661e+03,8.848103e+01
3.193781e+03,8.848589e+01
3.193902e+03,8.848695e+01
3.194023e+03,8.848515e+01
3.194143e+03,8.848188e+01
3.194264e+03,8.847846e+01
3.194384e+03,8.847554e+01
3.194505e+03,8.847320e+01
3.194625e+03,8.847121e+01
3.194746e+03,8.846951e+01
3.194866e+03,8.846839e+01
3.194987e+03,8.846854e+01
3.195107e+03,8.847055e+01
3.195228e+03,8.847461e+01
3.195348e+03,8.848012e+01
3.195469e+03,8.848583e+01
3.195589e+03,8.849017e+01
3.195710e+03,8.849201e+01
3.195831e+03,8.849071e+01
3.195951e+03,8.848636e+01
3.196072e+03,8.847963e+01
3.196192e+03,8.847144e+01
3.196313e+03,8.846249e+01
3.196433e+03,8.845355e+01
3.196554e+03,8.844554e+01
3.196674e+03,8.843938e+01
3.196795e+03,8.843622e+01
3.196915e+03,8.843701e+01
3.197036e+03,8.844179e+01
3.197156e+03,8.844965e+01
3.197277e+03,8.845862e+01
3.197397e+03,8.846622e+01
3.197518e+03,8.847038e+01
3.197638e+03,8.846997e+01
3.197759e+03,8.846525e+01
3.197879e+03,8.845759e+01
3.198000e+03,8.844870e+01
3.198121e+03,8.843965e+01
3.198241e+03,8.843058e+01
3.198362e+03,8.842081e+01
3.198482e+03,8.840944e+01
3.198603e+03,8.839614e+01
3.198723e+03,8.838177e+01
3.198844e+03,8.836794e+01
3.198964e+03,8.835680e+01
3.199085e+03,8.834972e+01
3.199205e+03,8.834680e+01
3.199326e+03,8.834679e+01
3.199446e+03,8.834783e+01
3.199567e+03,8.834836e+01
3.199688e+03,8.834808e+01
3.199808e+03,8.834801e+01
3.199928e+03,8.835004e+01
3.200049e+03,8.835584e+01
3.200170e+03,8.836590e+01
3.200290e+03,8.837876e+01
3.200411e+03,8.839146e+01
3.200531e+03,8.840069e+01
3.200652e+03,8.840377e+01
3.200772e+03,8.839977e+01
3.200893e+03,8.838984e+01
3.201013e+03,8.837687e+01
3.201134e+03,8.836423e+01
3.201254e+03,8.835484e+01
3.201375e+03,8.835046e+01
3.201495e+03,8.835120e+01
3.201616e+03,8.835590e+01
3.201736e+03,8.836235e+01
3.201857e+03,8.836819e+01
3.201978e+03,8.837125e+01
3.202098e+03,8.837005e+01
3.202219e+03,8.836408e+01
3.202339e+03,8.835400e+01
3.202460e+03,8.834162e+01
3.202580e+03,8.832940e+01
3.202701e+03,8.831992e+01
3.202821e+03,8.831519e+01
3.202942e+03,8.831589e+01
3.203062e+03,8.832124e+01
3.203183e+03,8.832933e+01
3.203303e+03,8.833792e+01
3.203424e+03,8.834502e+01
3.203544e+03,8.834974e+01
3.203665e+03,8.835213e+01
3.203785e+03,8.835290e+01
3.203906e+03,8.835260e+01
3.204027e+03,8.835125e+01
3.204147e+03,8.834811e+01
3.204268e+03,8.834235e+01
3.204388e+03,8.833356e+01
3.204509e+03,8.832238e+01
3.204629e+03,8.831053e+01
3.204750e+03,8.830021e+01
3.204870e+03,8.829346e+01
3.204991e+03,8.829105e+01
3.205111e+03,8.829237e+01
3.205232e+03,8.829536e+01
3.205352e+03,8.829758e+01
3.205473e+03,8.829681e+01
3.205593e+03,8.829170e+01
3.205714e+03,8.828222e+01
3.205834e+03,8.826933e+01
3.205955e+03,8.825471e+01
3.206075e+03,8.824044e+01
3.206196e+03,8.822887e+01
3.206317e+03,8.822241e+01
3.206437e+03,8.822304e+01
3.206558e+03,8.823202e+01
3.206678e+03,8.824890e+01
3.206799e+03,8.827135e+01
3.206919e+03,8.829499e+01
3.207040e+03,8.831459e+01
3.207160e+03,8.832565e+01
3.207281e+03,8.832574e+01
3.207401e+03,8.831554e+01
3.207522e+03,8.829887e+01
3.207642e+03,8.828138e+01
3.207763e+03,8.826829e+01
3.207884e+03,8.826301e+01
3.208004e+03,8.826608e+01
3.208125e+03,8.827538e+01
3.208245e+03,8.828741e+01
3.208365e+03,8.829877e+01
3.208486e+03,8.830756e+01
3.208607e+03,8.831347e+01
3.208727e+03,8.831726e+01
3.208848e+03,8.831976e+01
3.208968e+03,8.832124e+01
3.209089e+03,8.832110e+01
3.209209e+03,8.831854e+01
3.209330e+03,8.831329e+01
3.209450e+03,8.830605e+01
3.209571e+03,8.829821e+01
3.209691e+03,8.829115e+01
3.209812e+03,8.828503e+01
3.209932e+03,8.827833e+01
3.210053e+03,8.826807e+01
3.210174e+03,8.825124e+01
3.210294e+03,8.822611e+01
3.210415e+03,8.819369e+01
3.210535e+03,8.815759e+01
3.210656e+03,8.812331e+01
3.210776e+03,8.809645e+01
3.210897e+03,8.808044e+01
3.211017e+03,8.807586e+01
3.211138e+03,8.808006e+01
3.211258e+03,8.808884e+01
3.211379e+03,8.809729e+01
3.211499e+03,8.810198e+01
3.211620e+03,8.810162e+01
3.211740e+03,8.809698e+01
3.211861e+03,8.809027e+01
3.211981e+03,8.808410e+01
3.212102e+03,8.808089e+01
3.212222e+03,8.808214e+01
3.212343e+03,8.808840e+01
3.212464e+03,8.809926e+01
3.212584e+03,8.811339e+01
3.212705e+03,8.812861e+01
3.212825e+03,8.814198e+01
3.212946e+03,8.815072e+01
3.213066e+03,8.815249e+01
3.213187e+03,8.814632e+01
3.213307e+03,8.813295e+01
3.213428e+03,8.811464e+01
3.213548e+03,8.809457e+01
3.213669e+03,8.807550e+01
3.213789e+03,8.805926e+01
3.213910e+03,8.804621e+01
3.214031e+03,8.803568e+01
3.214151e+03,8.802658e+01
3.214271e+03,8.801857e+01
3.214392e+03,8.801232e+01
3.214512e+03,8.800959e+01
3.214633e+03,8.801234e+01
3.214754e+03,8.802186e+01
3.214874e+03,8.803801e+01
3.214995e+03,8.805902e+01
3.215115e+03,8.808197e+01
3.215236e+03,8.810316e+01
3.215356e+03,8.811952e+01
3.215477e+03,8.812889e+01
3.215597e+03,8.813026e+01
3.215718e+03,8.812415e+01
3.215838e+03,8.811201e+01
3.215959e+03,8.809631e+01
3.216079e+03,8.807978e+01
3.216200e+03,8.806528e+01
3.216321e+03,8.805505e+01
3.216441e+03,8.805027e+01
3.216562e+03,8.805050e+01
3.216682e+03,8.805384e+01
3.216802e+03,8.805756e+01
3.216923e+03,8.805885e+01
3.217044e+03,8.805603e+01
3.217164e+03,8.804932e+01
3.217285e+03,8.804080e+01
3.217405e+03,8.803358e+01
3.217526e+03,8.803069e+01
3.217646e+03,8.803388e+01
3.217767e+03,8.804285e+01
3.217887e+03,8.805548e+01
3.218008e+03,8.806842e+01
3.218128e+03,8.807848e+01
3.218249e+03,8.808353e+01
3.218369e+03,8.808290e+01
3.218490e+03,8.807734e+01
3.218611e+03,8.806837e+01
3.218731e+03,8.805766e+01
3.218852e+03,8.804622e+01
3.218972e+03,8.803456e+01
3.219093e+03,8.802274e+01
3.219213e+03,8.801066e+01
3.219334e+03,8.799858e+01
3.219454e+03,8.798712e+01
3.219575e+03,8.797718e+01
3.219695e+03,8.796988e+01
3.219816e+03,8.796626e+01
3.219936e+03,8.796705e+01
3.220057e+03,8.797247e+01
3.220177e+03,8.798200e+01
3.220298e+03,8.799426e+01
3.220418e+03,8.800703e+01
3.220539e+03,8.801775e+01
3.220659e+03,8.802390e+01
3.220780e+03,8.802373e+01
3.220901e+03,8.801695e+01
3.221021e+03,8.800472e+01
3.221142e+03,8.798945e+01
3.221262e+03,8.797382e+01
3.221383e+03,8.796043e+01
3.221503e+03,8.795074e+01
3.221624e+03,8.794541e+01
3.221744e+03,8.794424e+01
3.221865e+03,8.794688e+01
3.221985e+03,8.795299e+01
3.222106e+03,8.796219e+01
3.222226e+03,8.797358e+01
3.222347e+03,8.798544e+01
3.222468e+03,8.799481e+01
3.222588e+03,8.799832e+01
3.222708e+03,8.799319e+01
3.222829e+03,8.797829e+01
3.222949e+03,8.795497e+01
3.223070e+03,8.792699e+01
3.223191e+03,8.789964e+01
3.223311e+03,8.787755e+01
3.223432e+03,8.786364e+01
3.223552e+03,8.785799e+01
3.223673e+03,8.785839e+01
3.223793e+03,8.786119e+01
3.223914e+03,8.786331e+01
3.224034e+03,8.786324e+01
3.224155e+03,8.786164e+01
3.224275e+03,8.786050e+01
3.224396e+03,8.786198e+01
3.224516e+03,8.786704e+01
3.224637e+03,8.787511e+01
3.224758e+03,8.788407e+01
3.224878e+03,8.789128e+01
3.224999e+03,8.789494e+01
3.225119e+03,8.789472e+01
3.225240e+03,8.789196e+01
3.225360e+03,8.788903e+01
3.225481e+03,8.788840e+01
3.225601e+03,8.789173e+01
3.225722e+03,8.789960e+01
3.225842e+03,8.791159e+01
3.225963e+03,8.792664e+01
3.226083e+03,8.794374e+01
3.226204e+03,8.796198e+01
3.226324e+03,8.798046e+01
3.226445e+03,8.799812e+01
3.226565e+03,8.801352e+01
3.226686e+03,8.802502e+01
3.226806e+03,8.803131e+01
3.226927e+03,8.803177e+01
3.227048e+03,8.802695e+01
3.227168e+03,8.801835e+01
3.227289e+03,8.800797e+01
3.227409e+03,8.799752e+01
3.227530e+03,8.798775e+01
3.227650e+03,8.797823e+01
3.227771e+03,8.796767e+01
3.227891e+03,8.795481e+01
3.228012e+03,8.793903e+01
3.228132e+03,8.792099e+01
3.228253e+03,8.790266e+01
3.228373e+03,8.788684e+01
3.228494e+03,8.787609e+01
3.228615e+03,8.787186e+01
3.228735e+03,8.787391e+01
3.228855e+03,8.788016e+01
3.228976e+03,8.788730e+01
3.229097e+03,8.789157e+01
3.229217e+03,8.788995e+01
3.229338e+03,8.788093e+01
3.229458e+03,8.786489e+01
3.229579e+03,8.784378e+01
3.229699e+03,8.782085e+01
3.229820e+03,8.779942e+01
3.229940e+03,8.778204e+01
3.230061e+03,8.777029e+01
3.230181e+03,8.776453e+01
3.230302e+03,8.776405e+01
3.230422e+03,8.776768e+01
3.230543e+03,8.777419e+01
3.230663e+03,8.778237e+01
3.230784e+03,8.779112e+01
3.230905e+03,8.779932e+01
3.231025e+03,8.780572e+01
3.231146e+03,8.780923e+01
3.231266e+03,8.780910e+01
3.231387e+03,8.780531e+01
3.231507e+03,8.779878e+01
3.231628e+03,8.779089e+01
3.231748e+03,8.778312e+01
3.231869e+03,8.777635e+01
3.231989e+03,8.777042e+01
3.232110e+03,8.776412e+01
3.232230e+03,8.775616e+01
3.232351e+03,8.774596e+01
3.232471e+03,8.773452e+01
3.232592e+03,8.772459e+01
3.232712e+03,8.771966e+01
3.232833e+03,8.772282e+01
3.232954e+03,8.773496e+01
3.233074e+03,8.775387e+01
3.233195e+03,8.777419e+01
3.233315e+03,8.778933e+01
3.233436e+03,8.779353e+01
3.233556e+03,8.778380e+01
3.233677e+03,8.776143e+01
3.233797e+03,8.773159e+01
3.233918e+03,8.770184e+01
3.234038e+03,8.767906e+01
3.234159e+03,8.766794e+01
3.234279e+03,8.766917e+01
3.234400e+03,8.768008e+01
3.234520e+03,8.769569e+01
3.234641e+03,8.771075e+01
3.234761e+03,8.772173e+01
3.234882e+03,8.772720e+01
3.235002e+03,8.772778e+01
3.235123e+03,8.772507e+01
3.235244e+03,8.772058e+01
3.235364e+03,8.771503e+01
3.235485e+03,8.770822e+01
3.235605e+03,8.769976e+01
3.235726e+03,8.768970e+01
3.235846e+03,8.767913e+01
3.235967e+03,8.767021e+01
3.236087e+03,8.766522e+01
3.236208e+03,8.766593e+01
3.236328e+03,8.767255e+01
3.236449e+03,8.768362e+01
3.236569e+03,8.769611e+01
3.236690e+03,8.770625e+01
3.236811e+03,8.771107e+01
3.236931e+03,8.770889e+01
3.237052e+03,8.769994e+01
3.237172e+03,8.768633e+01
3.237292e+03,8.767119e+01
3.237413e+03,8.765758e+01
3.237534e+03,8.764754e+01
3.237654e+03,8.764137e+01
3.237775e+03,8.763760e+01
3.237895e+03,8.763364e+01
3.238016e+03,8.762656e+01
3.238136e+03,8.761449e+01
3.238257e+03,8.759745e+01
3.238377e+03,8.757764e+01
3.238498e+03,8.755872e+01
3.238618e+03,8.754491e+01
3.238739e+03,8.753960e+01
3.238859e+03,8.754401e+01
3.238980e+03,8.755698e+01
3.239101e+03,8.757509e+01
3.239221e+03,8.759414e+01
3.239342e+03,8.761025e+01
3.239462e+03,8.762106e+01
3.239583e+03,8.762621e+01
3.239703e+03,8.762715e+01
3.239824e+03,8.762615e+01
3.239944e+03,8.762497e+01
3.240065e+03,8.762453e+01
3.240185e+03,8.762444e+01
3.240306e+03,8.762344e+01
3.240426e+03,8.762021e+01
3.240547e+03,8.761411e+01
3.240667e+03,8.760551e+01
3.240788e+03,8.759579e+01
3.240908e+03,8.758678e+01
3.241029e+03,8.758002e+01
3.241149e+03,8.757650e+01
3.241270e+03,8.757607e+01
3.241391e+03,8.757780e+01
3.241511e+03,8.758017e+01
3.241632e+03,8.758160e+01
3.241752e+03,8.758060e+01
3.241873e+03,8.757636e+01
3.241993e+03,8.756862e+01
3.242114e+03,8.755789e+01
3.242234e+03,8.754543e+01
3.242355e+03,8.753284e+01
3.242475e+03,8.752181e+01
3.242596e+03,8.751373e+01
3.242716e+03,8.750912e+01
3.242837e+03,8.750760e+01
3.242958e+03,8.750805e+01
3.243078e+03,8.750925e+01
3.243198e+03,8.751018e+01
3.243319e+03,8.751089e+01
3.243439e+03,8.751244e+01
3.243560e+03,8.751649e+01
3.243681e+03,8.752456e+01
3.243801e+03,8.753709e+01
3.243922e+03,8.755303e+01
3.244042e+03,8.756992e+01
3.244163e+03,8.758432e+01
3.244283e+03,8.759303e+01
3.244404e+03,8.759403e+01
3.244524e+03,8.758701e+01
3.244645e+03,8.757338e+01
3.244765e+03,8.755544e+01
3.244886e+03,8.753593e+01
3.245006e+03,8.751698e+01
3.245127e+03,8.749988e+01
3.245248e+03,8.748528e+01
3.245368e+03,8.747363e+01
3.245489e+03,8.746551e+01
3.245609e+03,8.746172e+01
3.245729e+03,8.746326e+01
3.245850e+03,8.747046e+01
3.245971e+03,8.748267e+01
3.246091e+03,8.749818e+01
3.246212e+03,8.751442e+01
3.246332e+03,8.752852e+01
3.246453e+03,8.753838e+01
3.246573e+03,8.754317e+01
3.246694e+03,8.754356e+01
3.246814e+03,8.754125e+01
3.246935e+03,8.753838e+01
3.247055e+03,8.753669e+01
3.247176e+03,8.753694e+01
3.247296e+03,8.753876e+01
3.247417e+03,8.754095e+01
3.247538e+03,8.754208e+01
3.247658e+03,8.754089e+01
3.247779e+03,8.753667e+01
3.247899e+03,8.752936e+01
3.248020e+03,8.751929e+01
3.248140e+03,8.750685e+01
3.248261e+03,8.749238e+01
3.248381e+03,8.747623e+01
3.248502e+03,8.745883e+01
3.248622e+03,8.744104e+01
3.248743e+03,8.742435e+01
3.248863e+03,8.741052e+01
3.248984e+03,8.740143e+01
3.249104e+03,8.739851e+01
3.249225e+03,8.740217e+01
3.249345e+03,8.741154e+01
3.249466e+03,8.742462e+01
3.249586e+03,8.743871e+01
3.249707e+03,8.745112e+01
3.249828e+03,8.745985e+01
3.249948e+03,8.746415e+01
3.250069e+03,8.746456e+01
3.250189e+03,8.746270e+01
3.250310e+03,8.746037e+01
3.250430e+03,8.745917e+01
3.250551e+03,8.745975e+01
3.250671e+03,8.746148e+01
3.250792e+03,8.746275e+01
3.250912e+03,8.746132e+01
3.251033e+03,8.745504e+01
3.251153e+03,8.744242e+01
3.251274e+03,8.742310e+01
3.251395e+03,8.739792e+01
3.251515e+03,8.736914e+01
3.251635e+03,8.733971e+01
3.251756e+03,8.731290e+01
3.251876e+03,8.729190e+01
3.251997e+03,8.727896e+01
3.252118e+03,8.727500e+01
3.252238e+03,8.727951e+01
3.252359e+03,8.729043e+01
3.252479e+03,8.730460e+01
3.252600e+03,8.731828e+01
3.252720e+03,8.732854e+01
3.252841e+03,8.733344e+01
3.252961e+03,8.733294e+01
3.253082e+03,8.732872e+01
3.253202e+03,8.732372e+01
3.253323e+03,8.732116e+01
3.253443e+03,8.732320e+01
3.253564e+03,8.733044e+01
3.253685e+03,8.734151e+01
3.253805e+03,8.735358e+01
3.253926e+03,8.736304e+01
3.254046e+03,8.736700e+01
3.254167e+03,8.736402e+01
3.254287e+03,8.735448e+01
3.254408e+03,8.734032e+01
3.254528e+03,8.732436e+01
3.254649e+03,8.730927e+01
3.254769e+03,8.729664e+01
3.254890e+03,8.728680e+01
3.255010e+03,8.727887e+01
3.255131e+03,8.727132e+01
3.255251e+03,8.726276e+01
3.255372e+03,8.725224e+01
3.255492e+03,8.723993e+01
3.255613e+03,8.722677e+01
3.255733e+03,8.721439e+01
3.255854e+03,8.720445e+01
3.255975e+03,8.719842e+01
3.256095e+03,8.719720e+01
3.256216e+03,8.720086e+01
3.256336e+03,8.720850e+01
3.256457e+03,8.721868e+01
3.256577e+03,8.722936e+01
3.256698e+03,8.723837e+01
3.256818e+03,8.724406e+01
3.256939e+03,8.724571e+01
3.257059e+03,8.724369e+01
3.257180e+03,8.723955e+01
3.257300e+03,8.723553e+01
3.257421e+03,8.723399e+01
3.257542e+03,8.723650e+01
3.257662e+03,8.724340e+01
3.257782e+03,8.725350e+01
3.257903e+03,8.726466e+01
3.258024e+03,8.727406e+01
3.258144e+03,8.727923e+01
3.258265e+03,8.727876e+01
3.258385e+03,8.727230e+01
3.258506e+03,8.726064e+01
3.258626e+03,8.724518e+01
3.258747e+03,8.722756e+01
3.258867e+03,8.720914e+01
3.258988e+03,8.719088e+01
3.259108e+03,8.717354e+01
3.259229e+03,8.715763e+01
3.259349e+03,8.714372e+01
3.259470e+03,8.713242e+01
3.259590e+03,8.712424e+01
3.259711e+03,8.711943e+01
3.259832e+03,8.711781e+01
3.259952e+03,8.711874e+01
3.260073e+03,8.712119e+01
3.260193e+03,8.712404e+01
3.260314e+03,8.712612e+01
3.260434e+03,8.712681e+01
3.260555e+03,8.712579e+01
3.260675e+03,8.712341e+01
3.260796e+03,8.712059e+01
3.260916e+03,8.711885e+01
3.261037e+03,8.711977e+01
3.261157e+03,8.712491e+01
3.261278e+03,8.713528e+01
3.261398e+03,8.715085e+01
3.261519e+03,8.717046e+01
3.261639e+03,8.719193e+01
3.261760e+03,8.721241e+01
3.261881e+03,8.722899e+01
3.262001e+03,8.723965e+01
3.262122e+03,8.724342e+01
3.262242e+03,8.724073e+01
3.262363e+03,8.723304e+01
3.262483e+03,8.722217e+01
3.262604e+03,8.720990e+01
3.262724e+03,8.719735e+01
3.262845e+03,8.718492e+01
3.262965e+03,8.717263e+01
3.263086e+03,8.716046e+01
3.263206e+03,8.714857e+01
3.263327e+03,8.713756e+01
3.263447e+03,8.712825e+01
3.263568e+03,8.712132e+01
3.263688e+03,8.711707e+01
3.263809e+03,8.711511e+01
3.263929e+03,8.711451e+01
3.264050e+03,8.711407e+01
3.264171e+03,8.711263e+01
3.264291e+03,8.710933e+01
3.264412e+03,8.710383e+01
3.264532e+03,8.709627e+01
3.264653e+03,8.708710e+01
3.264773e+03,8.707693e+01
3.264894e+03,8.706655e+01
3.265014e+03,8.705676e+01
3.265135e+03,8.704842e+01
3.265255e+03,8.704237e+01
3.265376e+03,8.703944e+01
3.265496e+03,8.704011e+01
3.265617e+03,8.704458e+01
3.265738e+03,8.705264e+01
3.265858e+03,8.706358e+01
3.265979e+03,8.707650e+01
3.266099e+03,8.709023e+01
3.266219e+03,8.710386e+01
3.266340e+03,8.711650e+01
3.266461e+03,8.712764e+01
3.266581e+03,8.713700e+01
3.266702e+03,8.714451e+01
3.266822e+03,8.715022e+01
3.266943e+03,8.715409e+01
3.267063e+03,8.715595e+01
3.267184e+03,8.715551e+01
3.267304e+03,8.715233e+01
3.267425e+03,8.714615e+01
3.267545e+03,8.713711e+01
3.267666e+03,8.712594e+01
3.267786e+03,8.711391e+01
3.267907e+03,8.710254e+01
3.268028e+03,8.709317e+01
3.268148e+03,8.708640e+01
3.268269e+03,8.708178e+01
3.268389e+03,8.707777e+01
3.268510e+03,8.707240e+01
3.268630e+03,8.706410e+01
3.268751e+03,8.705229e+01
3.268871e+03,8.703795e+01
3.268992e+03,8.702324e+01
3.269112e+03,8.701099e+01
3.269233e+03,8.700346e+01
3.269353e+03,8.700151e+01
3.269474e+03,8.700430e+01
3.269594e+03,8.700957e+01
3.269715e+03,8.701466e+01
3.269835e+03,8.701732e+01
3.269956e+03,8.701662e+01
3.270076e+03,8.701305e+01
3.270197e+03,8.700808e+01
3.270318e+03,8.700330e+01
3.270438e+03,8.699971e+01
3.270559e+03,8.699752e+01
3.270679e+03,8.699619e+01
3.270800e+03,8.699500e+01
3.270920e+03,8.699360e+01
3.271041e+03,8.699223e+01
3.271161e+03,8.699163e+01
3.271282e+03,8.699258e+01
3.271402e+03,8.699522e+01
3.271523e+03,8.699920e+01
3.271643e+03,8.700372e+01
3.271764e+03,8.700799e+01
3.271885e+03,8.701186e+01
3.272005e+03,8.701586e+01
3.272125e+03,8.702100e+01
3.272246e+03,8.702808e+01
3.272366e+03,8.703719e+01
3.272487e+03,8.704738e+01
3.272608e+03,8.705693e+01
3.272728e+03,8.706422e+01
3.272849e+03,8.706835e+01
3.272969e+03,8.706977e+01
3.273090e+03,8.707003e+01
3.273210e+03,8.707111e+01
3.273331e+03,8.707459e+01
3.273451e+03,8.708074e+01
3.273572e+03,8.708822e+01
3.273692e+03,8.709486e+01
3.273813e+03,8.709847e+01
3.273933e+03,8.709762e+01
3.274054e+03,8.709229e+01
3.274175e+03,8.708355e+01
3.274295e+03,8.707288e+01
3.274416e+03,8.706133e+01
3.274536e+03,8.704901e+01
3.274656e+03,8.703503e+01
3.274777e+03,8.701830e+01
3.274898e+03,8.699825e+01
3.275018e+03,8.697550e+01
3.275139e+03,8.695205e+01
3.275259e+03,8.693072e+01
3.275380e+03,8.691439e+01
3.275500e+03,8.690489e+01
3.275621e+03,8.690264e+01
3.275741e+03,8.690646e+01
3.275862e+03,8.691425e+01
3.275982e+03,8.692334e+01
