WaveNumber, DarkSlowFast
3.781482e+03,9.472452e+01
3.781602e+03,9.472826e+01
3.781723e+03,9.473814e+01
3.781843e+03,9.475428e+01
3.781964e+03,9.477610e+01
3.782084e+03,9.480148e+01
3.782205e+03,9.482706e+01
3.782325e+03,9.484822e+01
3.782446e+03,9.486024e+01
3.782566e+03,9.485995e+01
3.782687e+03,9.484662e+01
3.782807e+03,9.482278e+01
3.782928e+03,9.479366e+01
3.783049e+03,9.476640e+01
3.783169e+03,9.474745e+01
3.783290e+03,9.474107e+01
3.783410e+03,9.474803e+01
3.783531e+03,9.476567e+01
3.783651e+03,9.478860e+01
3.783772e+03,9.481039e+01
3.783892e+03,9.482590e+01
3.784013e+03,9.483223e+01
3.784133e+03,9.482928e+01
3.784254e+03,9.481939e+01
3.784374e+03,9.480619e+01
3.784495e+03,9.479308e+01
3.784615e+03,9.478201e+01
3.784736e+03,9.477328e+01
3.784856e+03,9.476567e+01
3.784977e+03,9.475767e+01
3.785098e+03,9.474825e+01
3.785218e+03,9.473780e+01
3.785339e+03,9.472792e+01
3.785459e+03,9.472101e+01
3.785580e+03,9.471915e+01
3.785700e+03,9.472328e+01
3.785821e+03,9.473267e+01
3.785941e+03,9.474522e+01
3.786062e+03,9.475794e+01
3.786182e+03,9.476775e+01
3.786303e+03,9.477256e+01
3.786423e+03,9.477138e+01
3.786544e+03,9.476445e+01
3.786664e+03,9.475257e+01
3.786785e+03,9.473704e+01
3.786906e+03,9.471906e+01
3.787026e+03,9.469983e+01
3.787146e+03,9.468080e+01
3.787267e+03,9.466399e+01
3.787388e+03,9.465144e+01
3.787508e+03,9.464531e+01
3.787629e+03,9.464684e+01
3.787749e+03,9.465606e+01
3.787870e+03,9.467132e+01
3.787990e+03,9.469015e+01
3.788111e+03,9.470982e+01
3.788231e+03,9.472841e+01
3.788352e+03,9.474550e+01
3.788472e+03,9.476205e+01
3.788593e+03,9.477949e+01
3.788713e+03,9.479908e+01
3.788834e+03,9.482050e+01
3.788955e+03,9.484211e+01
3.789075e+03,9.486126e+01
3.789196e+03,9.487539e+01
3.789316e+03,9.488325e+01
3.789437e+03,9.488538e+01
3.789557e+03,9.488387e+01
3.789678e+03,9.488162e+01
3.789798e+03,9.488051e+01
3.789919e+03,9.488083e+01
3.790039e+03,9.488087e+01
3.790160e+03,9.487789e+01
3.790280e+03,9.486903e+01
3.790401e+03,9.485295e+01
3.790521e+03,9.483038e+01
3.790642e+03,9.480424e+01
3.790762e+03,9.477846e+01
3.790883e+03,9.475674e+01
3.791003e+03,9.474178e+01
3.791124e+03,9.473441e+01
3.791245e+03,9.473395e+01
3.791365e+03,9.473883e+01
3.791486e+03,9.474746e+01
3.791606e+03,9.475859e+01
3.791727e+03,9.477159e+01
3.791847e+03,9.478595e+01
3.791968e+03,9.480115e+01
3.792088e+03,9.481609e+01
3.792209e+03,9.482944e+01
3.792329e+03,9.483958e+01
3.792450e+03,9.484502e+01
3.792570e+03,9.484503e+01
3.792691e+03,9.483950e+01
3.792812e+03,9.482931e+01
3.792932e+03,9.481609e+01
3.793052e+03,9.480231e+01
3.793173e+03,9.479082e+01
3.793293e+03,9.478442e+01
3.793414e+03,9.478546e+01
3.793535e+03,9.479493e+01
3.793655e+03,9.481225e+01
3.793776e+03,9.483491e+01
3.793896e+03,9.485915e+01
3.794017e+03,9.488086e+01
3.794137e+03,9.489629e+01
3.794258e+03,9.490328e+01
3.794378e+03,9.490144e+01
3.794499e+03,9.489178e+01
3.794619e+03,9.487623e+01
3.794740e+03,9.485672e+01
3.794860e+03,9.483475e+01
3.794981e+03,9.481133e+01
3.795102e+03,9.478719e+01
3.795222e+03,9.476331e+01
3.795343e+03,9.474073e+01
3.795463e+03,9.472054e+01
3.795583e+03,9.470306e+01
3.795704e+03,9.468742e+01
3.795825e+03,9.467159e+01
3.795945e+03,9.465298e+01
3.796066e+03,9.462989e+01
3.796186e+03,9.460287e+01
3.796307e+03,9.457523e+01
3.796427e+03,9.455251e+01
3.796548e+03,9.454088e+01
3.796668e+03,9.454394e+01
3.796789e+03,9.456147e+01
3.796909e+03,9.458925e+01
3.797030e+03,9.462113e+01
3.797150e+03,9.465094e+01
3.797271e+03,9.467456e+01
3.797392e+03,9.469083e+01
3.797512e+03,9.470152e+01
3.797633e+03,9.470986e+01
3.797753e+03,9.471906e+01
3.797874e+03,9.473109e+01
3.797994e+03,9.474584e+01
3.798115e+03,9.476144e+01
3.798235e+03,9.477557e+01
3.798356e+03,9.478652e+01
3.798476e+03,9.479427e+01
3.798597e+03,9.480035e+01
3.798717e+03,9.480733e+01
3.798838e+03,9.481758e+01
3.798958e+03,9.483256e+01
3.799079e+03,9.485220e+01
3.799199e+03,9.487502e+01
3.799320e+03,9.489857e+01
3.799440e+03,9.492033e+01
3.799561e+03,9.493810e+01
3.799682e+03,9.495020e+01
3.799802e+03,9.495573e+01
3.799923e+03,9.495422e+01
3.800043e+03,9.494541e+01
3.800164e+03,9.492928e+01
3.800284e+03,9.490575e+01
3.800405e+03,9.487454e+01
3.800525e+03,9.483492e+01
3.800646e+03,9.478562e+01
3.800766e+03,9.472519e+01
3.800887e+03,9.465273e+01
3.801007e+03,9.456965e+01
3.801128e+03,9.448148e+01
3.801249e+03,9.439841e+01
3.801369e+03,9.433464e+01
3.801490e+03,9.430244e+01
3.801610e+03,9.430683e+01
3.801730e+03,9.434293e+01
3.801851e+03,9.439871e+01
3.801972e+03,9.446001e+01
3.802092e+03,9.451464e+01
3.802213e+03,9.455518e+01
3.802333e+03,9.457840e+01
3.802454e+03,9.458475e+01
3.802574e+03,9.457753e+01
3.802695e+03,9.456211e+01
3.802815e+03,9.454481e+01
3.802936e+03,9.453134e+01
3.803056e+03,9.452637e+01
3.803177e+03,9.453249e+01
3.803297e+03,9.454995e+01
3.803418e+03,9.457723e+01
3.803539e+03,9.461131e+01
3.803659e+03,9.464888e+01
3.803780e+03,9.468623e+01
3.803900e+03,9.472040e+01
3.804021e+03,9.474953e+01
3.804141e+03,9.477287e+01
3.804262e+03,9.479107e+01
3.804382e+03,9.480568e+01
3.804503e+03,9.481859e+01
3.804623e+03,9.483135e+01
3.804744e+03,9.484447e+01
3.804864e+03,9.485753e+01
3.804985e+03,9.486925e+01
3.805105e+03,9.487812e+01
3.805226e+03,9.488280e+01
3.805346e+03,9.488260e+01
3.805467e+03,9.487730e+01
3.805587e+03,9.486710e+01
3.805708e+03,9.485212e+01
3.805829e+03,9.483215e+01
3.805949e+03,9.480663e+01
3.806070e+03,9.477483e+01
3.806190e+03,9.473608e+01
3.806311e+03,9.469015e+01
3.806431e+03,9.463766e+01
3.806552e+03,9.458072e+01
3.806672e+03,9.452309e+01
3.806793e+03,9.447049e+01
3.806913e+03,9.443023e+01
3.807034e+03,9.440884e+01
3.807154e+03,9.441002e+01
3.807275e+03,9.443298e+01
3.807396e+03,9.447260e+01
3.807516e+03,9.452160e+01
3.807636e+03,9.457258e+01
3.807757e+03,9.462012e+01
3.807877e+03,9.466072e+01
3.807998e+03,9.469323e+01
3.808119e+03,9.471848e+01
3.808239e+03,9.473875e+01
3.808360e+03,9.475689e+01
3.808480e+03,9.477504e+01
3.808601e+03,9.479414e+01
3.808721e+03,9.481315e+01
3.808842e+03,9.482966e+01
3.808962e+03,9.484039e+01
3.809083e+03,9.484268e+01
3.809203e+03,9.483556e+01
3.809324e+03,9.482002e+01
3.809444e+03,9.479892e+01
3.809565e+03,9.477588e+01
3.809686e+03,9.475450e+01
3.809806e+03,9.473698e+01
3.809927e+03,9.472380e+01
3.810047e+03,9.471396e+01
3.810168e+03,9.470576e+01
3.810288e+03,9.469735e+01
3.810409e+03,9.468787e+01
3.810529e+03,9.467761e+01
3.810650e+03,9.466796e+01
3.810770e+03,9.466080e+01
3.810891e+03,9.465806e+01
3.811011e+03,9.466077e+01
3.811132e+03,9.466914e+01
3.811252e+03,9.468246e+01
3.811373e+03,9.469946e+01
3.811493e+03,9.471878e+01
3.811614e+03,9.473952e+01
3.811734e+03,9.476112e+01
3.811855e+03,9.478325e+01
3.811976e+03,9.480550e+01
3.812096e+03,9.482688e+01
3.812217e+03,9.484589e+01
3.812337e+03,9.486068e+01
3.812458e+03,9.486954e+01
3.812578e+03,9.487166e+01
3.812699e+03,9.486764e+01
3.812819e+03,9.485944e+01
3.812940e+03,9.484991e+01
3.813060e+03,9.484223e+01
3.813181e+03,9.483881e+01
3.813301e+03,9.484051e+01
3.813422e+03,9.484648e+01
3.813542e+03,9.485442e+01
3.813663e+03,9.486145e+01
3.813783e+03,9.486494e+01
3.813904e+03,9.486322e+01
3.814025e+03,9.485607e+01
3.814145e+03,9.484446e+01
3.814266e+03,9.482991e+01
3.814386e+03,9.481390e+01
3.814507e+03,9.479732e+01
3.814627e+03,9.478014e+01
3.814748e+03,9.476157e+01
3.814868e+03,9.474030e+01
3.814989e+03,9.471491e+01
3.815109e+03,9.468420e+01
3.815230e+03,9.464697e+01
3.815350e+03,9.460247e+01
3.815471e+03,9.455018e+01
3.815591e+03,9.449047e+01
3.815712e+03,9.442532e+01
3.815833e+03,9.435930e+01
3.815953e+03,9.430003e+01
3.816073e+03,9.425645e+01
3.816194e+03,9.423631e+01
3.816315e+03,9.424271e+01
3.816435e+03,9.427336e+01
3.816556e+03,9.432250e+01
3.816676e+03,9.438317e+01
3.816797e+03,9.444933e+01
3.816917e+03,9.451568e+01
3.817038e+03,9.457821e+01
3.817158e+03,9.463353e+01
3.817279e+03,9.467873e+01
3.817399e+03,9.471184e+01
3.817520e+03,9.473213e+01
3.817640e+03,9.474036e+01
3.817761e+03,9.473878e+01
3.817882e+03,9.473085e+01
3.818002e+03,9.472087e+01
3.818123e+03,9.471250e+01
3.818243e+03,9.470892e+01
3.818364e+03,9.471177e+01
3.818484e+03,9.472140e+01
3.818605e+03,9.473636e+01
3.818725e+03,9.475425e+01
3.818846e+03,9.477193e+01
3.818966e+03,9.478616e+01
3.819087e+03,9.479428e+01
3.819207e+03,9.479476e+01
3.819328e+03,9.478751e+01
3.819448e+03,9.477386e+01
3.819569e+03,9.475600e+01
3.819689e+03,9.473666e+01
3.819810e+03,9.471799e+01
3.819930e+03,9.470085e+01
3.820051e+03,9.468449e+01
3.820172e+03,9.466685e+01
3.820292e+03,9.464507e+01
3.820413e+03,9.461676e+01
3.820533e+03,9.458114e+01
3.820654e+03,9.453955e+01
3.820774e+03,9.449550e+01
3.820895e+03,9.445319e+01
3.821015e+03,9.441618e+01
3.821136e+03,9.438633e+01
3.821256e+03,9.436367e+01
3.821377e+03,9.434731e+01
3.821497e+03,9.433661e+01
3.821618e+03,9.433202e+01
3.821739e+03,9.433506e+01
3.821859e+03,9.434764e+01
3.821979e+03,9.437071e+01
3.822100e+03,9.440354e+01
3.822220e+03,9.444340e+01
3.822341e+03,9.448669e+01
3.822462e+03,9.452930e+01
3.822582e+03,9.456812e+01
3.822703e+03,9.460107e+01
3.822823e+03,9.462720e+01
3.822944e+03,9.464694e+01
3.823064e+03,9.466181e+01
3.823185e+03,9.467401e+01
3.823305e+03,9.468568e+01
3.823426e+03,9.469849e+01
3.823546e+03,9.471284e+01
3.823667e+03,9.472793e+01
3.823787e+03,9.474178e+01
3.823908e+03,9.475198e+01
3.824029e+03,9.475663e+01
3.824149e+03,9.475483e+01
3.824270e+03,9.474715e+01
3.824390e+03,9.473522e+01
3.824510e+03,9.472131e+01
3.824631e+03,9.470730e+01
3.824752e+03,9.469405e+01
3.824872e+03,9.468141e+01
3.824993e+03,9.466848e+01
3.825113e+03,9.465458e+01
3.825234e+03,9.464009e+01
3.825354e+03,9.462663e+01
3.825475e+03,9.461671e+01
3.825595e+03,9.461287e+01
3.825716e+03,9.461614e+01
3.825836e+03,9.462534e+01
3.825957e+03,9.463663e+01
3.826077e+03,9.464518e+01
3.826198e+03,9.464586e+01
3.826319e+03,9.463559e+01
3.826439e+03,9.461475e+01
3.826560e+03,9.458730e+01
3.826680e+03,9.456000e+01
3.826801e+03,9.454012e+01
3.826921e+03,9.453362e+01
3.827042e+03,9.454315e+01
3.827162e+03,9.456763e+01
3.827283e+03,9.460316e+01
3.827403e+03,9.464465e+01
3.827524e+03,9.468719e+01
3.827644e+03,9.472654e+01
3.827765e+03,9.475967e+01
3.827885e+03,9.478466e+01
3.828006e+03,9.480066e+01
3.828126e+03,9.480790e+01
3.828247e+03,9.480778e+01
3.828367e+03,9.480290e+01
3.828488e+03,9.479612e+01
3.828609e+03,9.479034e+01
3.828729e+03,9.478751e+01
3.828850e+03,9.478789e+01
3.828970e+03,9.479031e+01
3.829091e+03,9.479244e+01
3.829211e+03,9.479189e+01
3.829332e+03,9.478694e+01
3.829452e+03,9.477752e+01
3.829573e+03,9.476504e+01
3.829693e+03,9.475214e+01
3.829814e+03,9.474165e+01
3.829934e+03,9.473570e+01
3.830055e+03,9.473525e+01
3.830176e+03,9.473988e+01
3.830296e+03,9.474796e+01
3.830417e+03,9.475721e+01
3.830537e+03,9.476509e+01
3.830657e+03,9.476916e+01
3.830778e+03,9.476697e+01
3.830899e+03,9.475671e+01
3.831019e+03,9.473712e+01
3.831140e+03,9.470826e+01
3.831260e+03,9.467175e+01
3.831381e+03,9.463152e+01
3.831501e+03,9.459343e+01
3.831622e+03,9.456393e+01
3.831742e+03,9.454887e+01
3.831863e+03,9.455122e+01
3.831983e+03,9.457024e+01
3.832104e+03,9.460200e+01
3.832224e+03,9.464096e+01
3.832345e+03,9.468184e+01
3.832466e+03,9.472028e+01
3.832586e+03,9.475359e+01
3.832707e+03,9.478036e+01
3.832827e+03,9.480002e+01
3.832948e+03,9.481252e+01
3.833068e+03,9.481810e+01
3.833189e+03,9.481718e+01
3.833309e+03,9.481024e+01
3.833430e+03,9.479795e+01
3.833550e+03,9.478107e+01
3.833671e+03,9.476016e+01
3.833791e+03,9.473591e+01
3.833912e+03,9.470868e+01
3.834032e+03,9.467885e+01
3.834153e+03,9.464682e+01
3.834273e+03,9.461342e+01
3.834394e+03,9.458002e+01
3.834514e+03,9.454905e+01
3.834635e+03,9.452376e+01
3.834756e+03,9.450785e+01
3.834876e+03,9.450462e+01
3.834997e+03,9.451569e+01
3.835117e+03,9.453997e+01
3.835238e+03,9.457354e+01
3.835358e+03,9.461100e+01
3.835479e+03,9.464688e+01
3.835599e+03,9.467679e+01
3.835720e+03,9.469849e+01
3.835840e+03,9.471185e+01
3.835961e+03,9.471851e+01
3.836081e+03,9.472095e+01
3.836202e+03,9.472179e+01
3.836323e+03,9.472279e+01
3.836443e+03,9.472391e+01
3.836563e+03,9.472320e+01
3.836684e+03,9.471706e+01
3.836804e+03,9.470148e+01
3.836925e+03,9.467271e+01
3.837046e+03,9.462852e+01
3.837166e+03,9.456847e+01
3.837287e+03,9.449461e+01
3.837407e+03,9.441121e+01
3.837528e+03,9.432491e+01
3.837648e+03,9.424518e+01
3.837769e+03,9.418304e+01
3.837889e+03,9.414824e+01
3.838010e+03,9.414646e+01
3.838130e+03,9.417642e+01
3.838251e+03,9.423143e+01
3.838371e+03,9.430192e+01
3.838492e+03,9.437903e+01
3.838613e+03,9.445556e+01
3.838733e+03,9.452609e+01
3.838854e+03,9.458705e+01
3.838974e+03,9.463619e+01
3.839095e+03,9.467229e+01
3.839215e+03,9.469524e+01
3.839336e+03,9.470568e+01
3.839456e+03,9.470501e+01
3.839577e+03,9.469461e+01
3.839697e+03,9.467633e+01
3.839818e+03,9.465227e+01
3.839938e+03,9.462469e+01
3.840059e+03,9.459622e+01
3.840179e+03,9.456927e+01
3.840300e+03,9.454524e+01
3.840420e+03,9.452442e+01
3.840541e+03,9.450597e+01
3.840661e+03,9.448856e+01
3.840782e+03,9.447154e+01
3.840903e+03,9.445583e+01
3.841023e+03,9.444411e+01
3.841144e+03,9.444067e+01
3.841264e+03,9.444921e+01
3.841385e+03,9.447169e+01
3.841505e+03,9.450698e+01
3.841626e+03,9.455162e+01
3.841746e+03,9.460020e+01
3.841867e+03,9.464722e+01
3.841987e+03,9.468848e+01
3.842108e+03,9.472124e+01
3.842228e+03,9.474446e+01
3.842349e+03,9.475841e+01
3.842469e+03,9.476372e+01
3.842590e+03,9.476069e+01
3.842710e+03,9.474918e+01
3.842831e+03,9.472865e+01
3.842952e+03,9.469895e+01
3.843072e+03,9.466109e+01
3.843193e+03,9.461769e+01
3.843313e+03,9.457287e+01
3.843434e+03,9.453163e+01
3.843554e+03,9.449908e+01
3.843675e+03,9.447892e+01
3.843795e+03,9.447298e+01
3.843916e+03,9.448087e+01
3.844036e+03,9.450048e+01
3.844157e+03,9.452892e+01
3.844277e+03,9.456301e+01
3.844398e+03,9.460004e+01
3.844518e+03,9.463767e+01
3.844639e+03,9.467382e+01
3.844760e+03,9.470670e+01
3.844880e+03,9.473490e+01
3.845000e+03,9.475735e+01
3.845121e+03,9.477385e+01
3.845242e+03,9.478484e+01
3.845362e+03,9.479133e+01
3.845483e+03,9.479445e+01
3.845603e+03,9.479538e+01
3.845724e+03,9.479480e+01
3.845844e+03,9.479316e+01
3.845965e+03,9.479066e+01
3.846085e+03,9.478750e+01
3.846206e+03,9.478384e+01
3.846326e+03,9.477998e+01
3.846447e+03,9.477612e+01
3.846567e+03,9.477234e+01
3.846688e+03,9.476832e+01
3.846809e+03,9.476369e+01
3.846929e+03,9.475791e+01
3.847050e+03,9.475055e+01
3.847170e+03,9.474150e+01
3.847291e+03,9.473118e+01
3.847411e+03,9.472056e+01
3.847532e+03,9.471094e+01
3.847652e+03,9.470390e+01
3.847773e+03,9.470078e+01
3.847893e+03,9.470210e+01
3.848014e+03,9.470753e+01
3.848134e+03,9.471568e+01
3.848255e+03,9.472462e+01
3.848375e+03,9.473225e+01
3.848496e+03,9.473720e+01
3.848616e+03,9.473914e+01
3.848737e+03,9.473896e+01
3.848857e+03,9.473811e+01
3.848978e+03,9.473814e+01
3.849099e+03,9.473958e+01
3.849219e+03,9.474168e+01
3.849340e+03,9.474249e+01
3.849460e+03,9.473967e+01
3.849581e+03,9.473170e+01
3.849701e+03,9.471876e+01
3.849822e+03,9.470322e+01
3.849942e+03,9.468900e+01
3.850063e+03,9.468071e+01
3.850183e+03,9.468198e+01
3.850304e+03,9.469443e+01
3.850424e+03,9.471709e+01
3.850545e+03,9.474677e+01
3.850666e+03,9.477883e+01
3.850786e+03,9.480770e+01
3.850906e+03,9.482840e+01
3.851027e+03,9.483672e+01
3.851147e+03,9.482955e+01
3.851268e+03,9.480516e+01
3.851389e+03,9.476315e+01
3.851509e+03,9.470497e+01
3.851630e+03,9.463426e+01
3.851750e+03,9.455791e+01
3.851871e+03,9.448635e+01
3.851991e+03,9.443102e+01
3.852112e+03,9.440132e+01
3.852232e+03,9.440031e+01
3.852353e+03,9.442338e+01
3.852473e+03,9.446024e+01
3.852594e+03,9.449933e+01
3.852714e+03,9.453164e+01
3.852835e+03,9.455058e+01
3.852956e+03,9.455211e+01
3.853076e+03,9.453381e+01
3.853197e+03,9.449341e+01
3.853317e+03,9.442879e+01
3.853438e+03,9.433810e+01
3.853558e+03,9.422115e+01
3.853679e+03,9.408127e+01
3.853799e+03,9.392841e+01
3.853920e+03,9.378191e+01
3.854040e+03,9.366748e+01
3.854161e+03,9.360991e+01
3.854281e+03,9.362119e+01
3.854402e+03,9.369454e+01
3.854522e+03,9.380956e+01
3.854643e+03,9.394295e+01
3.854763e+03,9.407694e+01
3.854884e+03,9.420036e+01
3.855004e+03,9.430765e+01
3.855125e+03,9.439727e+01
3.855246e+03,9.446938e+01
3.855366e+03,9.452557e+01
3.855487e+03,9.456864e+01
3.855607e+03,9.460226e+01
3.855728e+03,9.463050e+01
3.855848e+03,9.465673e+01
3.855969e+03,9.468308e+01
3.856089e+03,9.470934e+01
3.856210e+03,9.473307e+01
3.856330e+03,9.475033e+01
3.856451e+03,9.475718e+01
3.856571e+03,9.475112e+01
3.856692e+03,9.473211e+01
3.856812e+03,9.470287e+01
3.856933e+03,9.466832e+01
3.857053e+03,9.463454e+01
3.857174e+03,9.460674e+01
3.857294e+03,9.458863e+01
3.857415e+03,9.458151e+01
3.857536e+03,9.458488e+01
3.857656e+03,9.459666e+01
3.857777e+03,9.461420e+01
3.857897e+03,9.463499e+01
3.858018e+03,9.465657e+01
3.858138e+03,9.467658e+01
3.858259e+03,9.469323e+01
3.858379e+03,9.470523e+01
3.858500e+03,9.471236e+01
3.858620e+03,9.471559e+01
3.858741e+03,9.471720e+01
3.858861e+03,9.471979e+01
3.858982e+03,9.472562e+01
3.859103e+03,9.473584e+01
3.859223e+03,9.475011e+01
3.859344e+03,9.476668e+01
3.859464e+03,9.478312e+01
3.859584e+03,9.479732e+01
3.859705e+03,9.480798e+01
3.859826e+03,9.481495e+01
3.859946e+03,9.481860e+01
3.860067e+03,9.481941e+01
3.860187e+03,9.481721e+01
3.860308e+03,9.481115e+01
3.860428e+03,9.479984e+01
3.860549e+03,9.478201e+01
3.860669e+03,9.475710e+01
3.860790e+03,9.472560e+01
3.860910e+03,9.468897e+01
3.861031e+03,9.464893e+01
3.861151e+03,9.460747e+01
3.861272e+03,9.456646e+01
3.861393e+03,9.452773e+01
3.861513e+03,9.449373e+01
3.861634e+03,9.446748e+01
3.861754e+03,9.445239e+01
3.861875e+03,9.445140e+01
3.861995e+03,9.446557e+01
3.862116e+03,9.449336e+01
3.862236e+03,9.453061e+01
3.862357e+03,9.457208e+01
3.862477e+03,9.461218e+01
3.862598e+03,9.464686e+01
3.862718e+03,9.467430e+01
3.862839e+03,9.469468e+01
3.862959e+03,9.470969e+01
3.863080e+03,9.472134e+01
3.863200e+03,9.473105e+01
3.863321e+03,9.473884e+01
3.863441e+03,9.474342e+01
3.863562e+03,9.474274e+01
3.863683e+03,9.473504e+01
3.863803e+03,9.471973e+01
3.863924e+03,9.469759e+01
3.864044e+03,9.467041e+01
3.864165e+03,9.464003e+01
3.864285e+03,9.460767e+01
3.864406e+03,9.457317e+01
3.864526e+03,9.453561e+01
3.864647e+03,9.449407e+01
3.864767e+03,9.444923e+01
3.864888e+03,9.440462e+01
3.865008e+03,9.436662e+01
3.865129e+03,9.434244e+01
3.865250e+03,9.433814e+01
3.865370e+03,9.435568e+01
3.865490e+03,9.439227e+01
3.865611e+03,9.444159e+01
3.865731e+03,9.449608e+01
3.865852e+03,9.454935e+01
3.865973e+03,9.459682e+01
3.866093e+03,9.463633e+01
3.866214e+03,9.466780e+01
3.866334e+03,9.469251e+01
3.866455e+03,9.471238e+01
3.866575e+03,9.472924e+01
3.866696e+03,9.474438e+01
3.866816e+03,9.475869e+01
3.866937e+03,9.477255e+01
3.867057e+03,9.478633e+01
3.867178e+03,9.480048e+01
3.867298e+03,9.481562e+01
3.867419e+03,9.483226e+01
3.867540e+03,9.485049e+01
3.867660e+03,9.486974e+01
3.867781e+03,9.488860e+01
3.867901e+03,9.490483e+01
3.868021e+03,9.491559e+01
3.868142e+03,9.491756e+01
3.868263e+03,9.490783e+01
3.868383e+03,9.488378e+01
3.868504e+03,9.484383e+01
3.868624e+03,9.478767e+01
3.868745e+03,9.471693e+01
3.868865e+03,9.463510e+01
3.868986e+03,9.454748e+01
3.869106e+03,9.446093e+01
3.869227e+03,9.438187e+01
3.869347e+03,9.431503e+01
3.869468e+03,9.426236e+01
3.869588e+03,9.422282e+01
3.869709e+03,9.419376e+01
3.869830e+03,9.417257e+01
3.869950e+03,9.415842e+01
3.870071e+03,9.415269e+01
3.870191e+03,9.415849e+01
3.870312e+03,9.417818e+01
3.870432e+03,9.421221e+01
3.870553e+03,9.425780e+01
3.870673e+03,9.431019e+01
3.870794e+03,9.436353e+01
3.870914e+03,9.441260e+01
3.871035e+03,9.445379e+01
3.871155e+03,9.448516e+01
3.871276e+03,9.450670e+01
3.871396e+03,9.452004e+01
3.871517e+03,9.452813e+01
3.871637e+03,9.453427e+01
3.871758e+03,9.454129e+01
3.871878e+03,9.455121e+01
3.871999e+03,9.456454e+01
3.872120e+03,9.458089e+01
3.872240e+03,9.459898e+01
3.872361e+03,9.461734e+01
3.872481e+03,9.463438e+01
3.872602e+03,9.464870e+01
3.872722e+03,9.465900e+01
3.872843e+03,9.466395e+01
3.872963e+03,9.466206e+01
3.873084e+03,9.465192e+01
3.873204e+03,9.463231e+01
3.873325e+03,9.460270e+01
3.873445e+03,9.456378e+01
3.873566e+03,9.451786e+01
3.873687e+03,9.446878e+01
3.873807e+03,9.442155e+01
3.873927e+03,9.438190e+01
3.874048e+03,9.435493e+01
3.874169e+03,9.434415e+01
3.874289e+03,9.435070e+01
3.874410e+03,9.437310e+01
3.874530e+03,9.440773e+01
3.874651e+03,9.444985e+01
3.874771e+03,9.449512e+01
3.874892e+03,9.454018e+01
3.875012e+03,9.458282e+01
3.875133e+03,9.462202e+01
3.875253e+03,9.465739e+01
3.875374e+03,9.468871e+01
3.875494e+03,9.471587e+01
3.875615e+03,9.473891e+01
3.875735e+03,9.475796e+01
3.875856e+03,9.477333e+01
3.875977e+03,9.478561e+01
3.876097e+03,9.479534e+01
3.876218e+03,9.480290e+01
3.876338e+03,9.480846e+01
3.876459e+03,9.481181e+01
3.876579e+03,9.481268e+01
3.876700e+03,9.481071e+01
3.876820e+03,9.480563e+01
3.876941e+03,9.479735e+01
3.877061e+03,9.478584e+01
3.877182e+03,9.477142e+01
3.877302e+03,9.475450e+01
3.877423e+03,9.473611e+01
3.877543e+03,9.471764e+01
3.877664e+03,9.470106e+01
3.877784e+03,9.468852e+01
3.877905e+03,9.468185e+01
3.878026e+03,9.468214e+01
3.878146e+03,9.468933e+01
3.878267e+03,9.470222e+01
3.878387e+03,9.471856e+01
3.878508e+03,9.473554e+01
3.878628e+03,9.475055e+01
3.878749e+03,9.476124e+01
3.878869e+03,9.476559e+01
3.878990e+03,9.476197e+01
3.879110e+03,9.474875e+01
3.879231e+03,9.472452e+01
3.879351e+03,9.468838e+01
3.879472e+03,9.464062e+01
3.879592e+03,9.458339e+01
3.879713e+03,9.452102e+01
3.879833e+03,9.446035e+01
3.879954e+03,9.440900e+01
3.880074e+03,9.437404e+01
3.880195e+03,9.435973e+01
3.880316e+03,9.436584e+01
3.880436e+03,9.438759e+01
3.880557e+03,9.441727e+01
3.880677e+03,9.444731e+01
3.880798e+03,9.447218e+01
3.880918e+03,9.448958e+01
3.881039e+03,9.450027e+01
3.881159e+03,9.450708e+01
3.881280e+03,9.451367e+01
3.881400e+03,9.452320e+01
3.881521e+03,9.453782e+01
3.881641e+03,9.455835e+01
3.881762e+03,9.458426e+01
3.881883e+03,9.461407e+01
3.882003e+03,9.464553e+01
3.882124e+03,9.467620e+01
3.882244e+03,9.470325e+01
3.882365e+03,9.472429e+01
3.882485e+03,9.473759e+01
3.882606e+03,9.474258e+01
3.882726e+03,9.474007e+01
3.882847e+03,9.473232e+01
3.882967e+03,9.472242e+01
3.883088e+03,9.471367e+01
3.883208e+03,9.470851e+01
3.883329e+03,9.470794e+01
3.883449e+03,9.471122e+01
3.883570e+03,9.471614e+01
3.883690e+03,9.471963e+01
3.883811e+03,9.471915e+01
3.883931e+03,9.471279e+01
3.884052e+03,9.470026e+01
3.884173e+03,9.468263e+01
3.884293e+03,9.466190e+01
3.884414e+03,9.464062e+01
3.884534e+03,9.462077e+01
3.884655e+03,9.460342e+01
3.884775e+03,9.458840e+01
3.884896e+03,9.457417e+01
3.885016e+03,9.455809e+01
3.885137e+03,9.453734e+01
3.885257e+03,9.450979e+01
3.885378e+03,9.447497e+01
3.885498e+03,9.443510e+01
3.885619e+03,9.439526e+01
3.885740e+03,9.436275e+01
3.885860e+03,9.434421e+01
3.885980e+03,9.434384e+01
3.886101e+03,9.436176e+01
3.886221e+03,9.439442e+01
3.886342e+03,9.443623e+01
3.886463e+03,9.448117e+01
3.886583e+03,9.452467e+01
3.886704e+03,9.456328e+01
