WaveNumber, LightSlowFast
2.892579e+03,7.944309e+01
2.892700e+03,7.940775e+01
2.892820e+03,7.936534e+01
2.892941e+03,7.931738e+01
2.893061e+03,7.926673e+01
2.893182e+03,7.921700e+01
2.893302e+03,7.917120e+01
2.893423e+03,7.913158e+01
2.893543e+03,7.909860e+01
2.893664e+03,7.907133e+01
2.893784e+03,7.904774e+01
2.893905e+03,7.902542e+01
2.894026e+03,7.900242e+01
2.894146e+03,7.897745e+01
2.894267e+03,7.894997e+01
2.894387e+03,7.892008e+01
2.894508e+03,7.888800e+01
2.894628e+03,7.885390e+01
2.894749e+03,7.881779e+01
2.894869e+03,7.877978e+01
2.894990e+03,7.874018e+01
2.895110e+03,7.869986e+01
2.895231e+03,7.866006e+01
2.895351e+03,7.862199e+01
2.895472e+03,7.858648e+01
2.895592e+03,7.855344e+01
2.895713e+03,7.852193e+01
2.895833e+03,7.849024e+01
2.895954e+03,7.845676e+01
2.896074e+03,7.842050e+01
2.896195e+03,7.838161e+01
2.896316e+03,7.834142e+01
2.896436e+03,7.830180e+01
2.896557e+03,7.826469e+01
2.896677e+03,7.823124e+01
2.896798e+03,7.820135e+01
2.896918e+03,7.817387e+01
2.897039e+03,7.814714e+01
2.897159e+03,7.811947e+01
2.897280e+03,7.808977e+01
2.897400e+03,7.805781e+01
2.897521e+03,7.802390e+01
2.897641e+03,7.798859e+01
2.897762e+03,7.795232e+01
2.897883e+03,7.791528e+01
2.898003e+03,7.787761e+01
2.898124e+03,7.783959e+01
2.898244e+03,7.780202e+01
2.898365e+03,7.776606e+01
2.898485e+03,7.773283e+01
2.898606e+03,7.770282e+01
2.898726e+03,7.767551e+01
2.898847e+03,7.764934e+01
2.898967e+03,7.762196e+01
2.899088e+03,7.759131e+01
2.899208e+03,7.755634e+01
2.899329e+03,7.751752e+01
2.899449e+03,7.747662e+01
2.899570e+03,7.743609e+01
2.899690e+03,7.739803e+01
2.899811e+03,7.736314e+01
2.899931e+03,7.733045e+01
2.900052e+03,7.729750e+01
2.900173e+03,7.726145e+01
2.900293e+03,7.721999e+01
2.900414e+03,7.717236e+01
2.900534e+03,7.711955e+01
2.900655e+03,7.706416e+01
2.900775e+03,7.700945e+01
2.900896e+03,7.695821e+01
2.901016e+03,7.691241e+01
2.901137e+03,7.687257e+01
2.901257e+03,7.683799e+01
2.901378e+03,7.680711e+01
2.901498e+03,7.677796e+01
2.901619e+03,7.674870e+01
2.901740e+03,7.671755e+01
2.901860e+03,7.668330e+01
2.901980e+03,7.664527e+01
2.902101e+03,7.660348e+01
2.902221e+03,7.655862e+01
2.902342e+03,7.651197e+01
2.902463e+03,7.646501e+01
2.902583e+03,7.641881e+01
2.902704e+03,7.637369e+01
2.902824e+03,7.632883e+01
2.902945e+03,7.628271e+01
2.903065e+03,7.623346e+01
2.903186e+03,7.617979e+01
2.903306e+03,7.612161e+01
2.903427e+03,7.606038e+01
2.903547e+03,7.599870e+01
2.903668e+03,7.593960e+01
2.903788e+03,7.588570e+01
2.903909e+03,7.583846e+01
2.904030e+03,7.579780e+01
2.904150e+03,7.576236e+01
2.904271e+03,7.572998e+01
2.904391e+03,7.569851e+01
2.904511e+03,7.566589e+01
2.904632e+03,7.563074e+01
2.904753e+03,7.559213e+01
2.904873e+03,7.554957e+01
2.904994e+03,7.550287e+01
2.905114e+03,7.545222e+01
2.905235e+03,7.539833e+01
2.905355e+03,7.534219e+01
2.905476e+03,7.528513e+01
2.905596e+03,7.522846e+01
2.905717e+03,7.517296e+01
2.905837e+03,7.511881e+01
2.905958e+03,7.506549e+01
2.906078e+03,7.501205e+01
2.906199e+03,7.495750e+01
2.906320e+03,7.490118e+01
2.906440e+03,7.484280e+01
2.906561e+03,7.478237e+01
2.906681e+03,7.472010e+01
2.906802e+03,7.465598e+01
2.906922e+03,7.458995e+01
2.907043e+03,7.452206e+01
2.907163e+03,7.445256e+01
2.907284e+03,7.438238e+01
2.907404e+03,7.431274e+01
2.907525e+03,7.424496e+01
2.907645e+03,7.418005e+01
2.907766e+03,7.411821e+01
2.907886e+03,7.405879e+01
2.908007e+03,7.400056e+01
2.908127e+03,7.394228e+01
2.908248e+03,7.388299e+01
2.908368e+03,7.382233e+01
2.908489e+03,7.376062e+01
2.908610e+03,7.369820e+01
2.908730e+03,7.363525e+01
2.908851e+03,7.357151e+01
2.908971e+03,7.350620e+01
2.909092e+03,7.343851e+01
2.909212e+03,7.336788e+01
2.909333e+03,7.329433e+01
2.909453e+03,7.321848e+01
2.909574e+03,7.314133e+01
2.909694e+03,7.306412e+01
2.909815e+03,7.298788e+01
2.909935e+03,7.291354e+01
2.910056e+03,7.284195e+01
2.910177e+03,7.277381e+01
2.910297e+03,7.270959e+01
2.910417e+03,7.264912e+01
2.910538e+03,7.259131e+01
2.910658e+03,7.253378e+01
2.910779e+03,7.247313e+01
2.910900e+03,7.240596e+01
2.911020e+03,7.232954e+01
2.911141e+03,7.224300e+01
2.911261e+03,7.214775e+01
2.911382e+03,7.204735e+01
2.911502e+03,7.194646e+01
2.911623e+03,7.184924e+01
2.911743e+03,7.175861e+01
2.911864e+03,7.167513e+01
2.911984e+03,7.159735e+01
2.912105e+03,7.152233e+01
2.912225e+03,7.144697e+01
2.912346e+03,7.136881e+01
2.912467e+03,7.128660e+01
2.912587e+03,7.120020e+01
2.912708e+03,7.111043e+01
2.912828e+03,7.101833e+01
2.912948e+03,7.092487e+01
2.913069e+03,7.083081e+01
2.913190e+03,7.073678e+01
2.913310e+03,7.064320e+01
2.913431e+03,7.055056e+01
2.913551e+03,7.045924e+01
2.913672e+03,7.036936e+01
2.913792e+03,7.028082e+01
2.913913e+03,7.019315e+01
2.914033e+03,7.010580e+01
2.914154e+03,7.001813e+01
2.914274e+03,6.992957e+01
2.914395e+03,6.983974e+01
2.914515e+03,6.974815e+01
2.914636e+03,6.965431e+01
2.914757e+03,6.955774e+01
2.914877e+03,6.945806e+01
2.914998e+03,6.935519e+01
2.915118e+03,6.924959e+01
2.915239e+03,6.914227e+01
2.915359e+03,6.903467e+01
2.915480e+03,6.892842e+01
2.915600e+03,6.882529e+01
2.915721e+03,6.872662e+01
2.915841e+03,6.863363e+01
2.915962e+03,6.854694e+01
2.916082e+03,6.846671e+01
2.916203e+03,6.839233e+01
2.916323e+03,6.832245e+01
2.916444e+03,6.825514e+01
2.916564e+03,6.818807e+01
2.916685e+03,6.811913e+01
2.916805e+03,6.804713e+01
2.916926e+03,6.797198e+01
2.917047e+03,6.789492e+01
2.917167e+03,6.781760e+01
2.917288e+03,6.774184e+01
2.917408e+03,6.766847e+01
2.917529e+03,6.759717e+01
2.917649e+03,6.752648e+01
2.917770e+03,6.745481e+01
2.917890e+03,6.738103e+01
2.918011e+03,6.730536e+01
2.918131e+03,6.722931e+01
2.918252e+03,6.715523e+01
2.918372e+03,6.708551e+01
2.918493e+03,6.702144e+01
2.918614e+03,6.696291e+01
2.918734e+03,6.690843e+01
2.918854e+03,6.685596e+01
2.918975e+03,6.680355e+01
2.919096e+03,6.675024e+01
2.919216e+03,6.669622e+01
2.919337e+03,6.664259e+01
2.919457e+03,6.659079e+01
2.919578e+03,6.654197e+01
2.919698e+03,6.649675e+01
2.919819e+03,6.645508e+01
2.919939e+03,6.641662e+01
2.920060e+03,6.638087e+01
2.920180e+03,6.634734e+01
2.920301e+03,6.631570e+01
2.920421e+03,6.628555e+01
2.920542e+03,6.625655e+01
2.920662e+03,6.622847e+01
2.920783e+03,6.620139e+01
2.920904e+03,6.617587e+01
2.921024e+03,6.615295e+01
2.921145e+03,6.613389e+01
2.921265e+03,6.611964e+01
2.921386e+03,6.611071e+01
2.921506e+03,6.610682e+01
2.921627e+03,6.610719e+01
2.921747e+03,6.611077e+01
2.921868e+03,6.611675e+01
2.921988e+03,6.612476e+01
2.922109e+03,6.613463e+01
2.922229e+03,6.614635e+01
2.922350e+03,6.615965e+01
2.922470e+03,6.617387e+01
2.922591e+03,6.618847e+01
2.922711e+03,6.620305e+01
2.922832e+03,6.621803e+01
2.922953e+03,6.623457e+01
2.923073e+03,6.625420e+01
2.923194e+03,6.627824e+01
2.923314e+03,6.630710e+01
2.923435e+03,6.633997e+01
2.923555e+03,6.637491e+01
2.923676e+03,6.640968e+01
2.923796e+03,6.644251e+01
2.923917e+03,6.647283e+01
2.924037e+03,6.650149e+01
2.924158e+03,6.653053e+01
2.924278e+03,6.656239e+01
2.924399e+03,6.659909e+01
2.924519e+03,6.664169e+01
2.924640e+03,6.669024e+01
2.924760e+03,6.674392e+01
2.924881e+03,6.680154e+01
2.925001e+03,6.686188e+01
2.925122e+03,6.692397e+01
2.925243e+03,6.698695e+01
2.925363e+03,6.704999e+01
2.925484e+03,6.711225e+01
2.925604e+03,6.717294e+01
2.925725e+03,6.723151e+01
2.925845e+03,6.728799e+01
2.925966e+03,6.734303e+01
2.926086e+03,6.739777e+01
2.926207e+03,6.745367e+01
2.926327e+03,6.751219e+01
2.926448e+03,6.757444e+01
2.926568e+03,6.764107e+01
2.926689e+03,6.771225e+01
2.926810e+03,6.778772e+01
2.926930e+03,6.786678e+01
2.927051e+03,6.794836e+01
2.927171e+03,6.803112e+01
2.927292e+03,6.811353e+01
2.927412e+03,6.819418e+01
2.927533e+03,6.827224e+01
2.927653e+03,6.834753e+01
2.927774e+03,6.842081e+01
2.927894e+03,6.849339e+01
2.928015e+03,6.856696e+01
2.928135e+03,6.864288e+01
2.928256e+03,6.872172e+01
2.928376e+03,6.880337e+01
2.928497e+03,6.888704e+01
2.928617e+03,6.897166e+01
2.928738e+03,6.905630e+01
2.928858e+03,6.914057e+01
2.928979e+03,6.922467e+01
2.929100e+03,6.930923e+01
2.929220e+03,6.939512e+01
2.929341e+03,6.948295e+01
2.929461e+03,6.957304e+01
2.929582e+03,6.966512e+01
2.929702e+03,6.975842e+01
2.929823e+03,6.985175e+01
2.929943e+03,6.994395e+01
2.930064e+03,7.003407e+01
2.930184e+03,7.012174e+01
2.930305e+03,7.020734e+01
2.930425e+03,7.029200e+01
2.930546e+03,7.037726e+01
2.930667e+03,7.046441e+01
2.930787e+03,7.055410e+01
2.930907e+03,7.064593e+01
2.931028e+03,7.073855e+01
2.931148e+03,7.083012e+01
2.931269e+03,7.091939e+01
2.931390e+03,7.100624e+01
2.931510e+03,7.109222e+01
2.931631e+03,7.118000e+01
2.931751e+03,7.127271e+01
2.931872e+03,7.137263e+01
2.931992e+03,7.148019e+01
2.932113e+03,7.159364e+01
2.932233e+03,7.170956e+01
2.932354e+03,7.182404e+01
2.932474e+03,7.193375e+01
2.932595e+03,7.203714e+01
2.932715e+03,7.213460e+01
2.932836e+03,7.222810e+01
2.932957e+03,7.232019e+01
2.933077e+03,7.241280e+01
2.933198e+03,7.250691e+01
2.933318e+03,7.260223e+01
2.933438e+03,7.269776e+01
2.933559e+03,7.279240e+01
2.933680e+03,7.288563e+01
2.933800e+03,7.297768e+01
2.933921e+03,7.306947e+01
2.934041e+03,7.316212e+01
2.934162e+03,7.325673e+01
2.934282e+03,7.335398e+01
2.934403e+03,7.345422e+01
2.934523e+03,7.355746e+01
2.934644e+03,7.366340e+01
2.934764e+03,7.377152e+01
2.934885e+03,7.388094e+01
2.935005e+03,7.399023e+01
2.935126e+03,7.409790e+01
2.935247e+03,7.420233e+01
2.935367e+03,7.430248e+01
2.935488e+03,7.439820e+01
2.935608e+03,7.449033e+01
2.935729e+03,7.458038e+01
2.935849e+03,7.467015e+01
2.935970e+03,7.476108e+01
2.936090e+03,7.485374e+01
2.936211e+03,7.494783e+01
2.936331e+03,7.504233e+01
2.936452e+03,7.513612e+01
2.936572e+03,7.522852e+01
2.936693e+03,7.531958e+01
2.936813e+03,7.541022e+01
2.936934e+03,7.550198e+01
2.937054e+03,7.559663e+01
2.937175e+03,7.569528e+01
2.937295e+03,7.579835e+01
2.937416e+03,7.590511e+01
2.937537e+03,7.601378e+01
2.937657e+03,7.612181e+01
2.937778e+03,7.622649e+01
2.937898e+03,7.632542e+01
2.938019e+03,7.641714e+01
2.938139e+03,7.650141e+01
2.938260e+03,7.657914e+01
2.938380e+03,7.665221e+01
2.938501e+03,7.672263e+01
2.938621e+03,7.679210e+01
2.938742e+03,7.686156e+01
2.938862e+03,7.693100e+01
2.938983e+03,7.699992e+01
2.939104e+03,7.706772e+01
2.939224e+03,7.713434e+01
2.939344e+03,7.720052e+01
2.939465e+03,7.726773e+01
2.939585e+03,7.733760e+01
2.939706e+03,7.741142e+01
2.939827e+03,7.748966e+01
2.939947e+03,7.757178e+01
2.940068e+03,7.765646e+01
2.940188e+03,7.774207e+01
2.940309e+03,7.782730e+01
2.940429e+03,7.791122e+01
2.940550e+03,7.799334e+01
2.940670e+03,7.807338e+01
2.940791e+03,7.815091e+01
2.940911e+03,7.822525e+01
2.941032e+03,7.829562e+01
2.941152e+03,7.836148e+01
2.941273e+03,7.842300e+01
2.941394e+03,7.848118e+01
2.941514e+03,7.853780e+01
2.941635e+03,7.859486e+01
2.941755e+03,7.865407e+01
2.941875e+03,7.871642e+01
2.941996e+03,7.878192e+01
2.942117e+03,7.884988e+01
2.942237e+03,7.891918e+01
2.942358e+03,7.898885e+01
2.942478e+03,7.905808e+01
2.942599e+03,7.912636e+01
2.942719e+03,7.919313e+01
2.942840e+03,7.925776e+01
2.942960e+03,7.931938e+01
2.943081e+03,7.937728e+01
2.943201e+03,7.943124e+01
2.943322e+03,7.948193e+01
2.943442e+03,7.953078e+01
2.943563e+03,7.957993e+01
2.943684e+03,7.963109e+01
2.943804e+03,7.968508e+01
2.943925e+03,7.974109e+01
2.944045e+03,7.979688e+01
2.944166e+03,7.984927e+01
2.944286e+03,7.989507e+01
2.944407e+03,7.993247e+01
2.944527e+03,7.996156e+01
2.944648e+03,7.998454e+01
2.944768e+03,8.000491e+01
2.944889e+03,8.002664e+01
2.945009e+03,8.005293e+01
2.945130e+03,8.008520e+01
2.945250e+03,8.012302e+01
2.945371e+03,8.016437e+01
2.945491e+03,8.020673e+01
2.945612e+03,8.024763e+01
2.945732e+03,8.028561e+01
2.945853e+03,8.032040e+01
2.945974e+03,8.035259e+01
2.946094e+03,8.038322e+01
2.946215e+03,8.041309e+01
2.946335e+03,8.044263e+01
2.946456e+03,8.047165e+01
2.946576e+03,8.049974e+01
2.946697e+03,8.052638e+01
2.946817e+03,8.055129e+01
2.946938e+03,8.057435e+01
2.947058e+03,8.059556e+01
2.947179e+03,8.061485e+01
2.947299e+03,8.063203e+01
2.947420e+03,8.064700e+01
2.947541e+03,8.065974e+01
2.947661e+03,8.067081e+01
2.947781e+03,8.068116e+01
2.947902e+03,8.069190e+01
2.948023e+03,8.070406e+01
2.948143e+03,8.071797e+01
2.948264e+03,8.073319e+01
2.948384e+03,8.074849e+01
2.948505e+03,8.076234e+01
2.948625e+03,8.077345e+01
2.948746e+03,8.078123e+01
2.948866e+03,8.078596e+01
2.948987e+03,8.078864e+01
2.949107e+03,8.079052e+01
2.949228e+03,8.079261e+01
2.949348e+03,8.079533e+01
2.949469e+03,8.079855e+01
2.949589e+03,8.080184e+01
2.949710e+03,8.080489e+01
2.949831e+03,8.080784e+01
2.949951e+03,8.081130e+01
2.950072e+03,8.081609e+01
2.950192e+03,8.082281e+01
2.950313e+03,8.083162e+01
2.950433e+03,8.084197e+01
2.950554e+03,8.085297e+01
2.950674e+03,8.086375e+01
2.950795e+03,8.087387e+01
2.950915e+03,8.088351e+01
2.951036e+03,8.089337e+01
2.951156e+03,8.090430e+01
2.951277e+03,8.091661e+01
2.951397e+03,8.093001e+01
2.951518e+03,8.094312e+01
2.951638e+03,8.095399e+01
2.951759e+03,8.096066e+01
2.951879e+03,8.096155e+01
2.952000e+03,8.095609e+01
2.952121e+03,8.094487e+01
2.952241e+03,8.092941e+01
2.952362e+03,8.091179e+01
2.952482e+03,8.089411e+01
2.952603e+03,8.087838e+01
2.952723e+03,8.086584e+01
2.952844e+03,8.085744e+01
2.952964e+03,8.085376e+01
2.953085e+03,8.085512e+01
2.953205e+03,8.086168e+01
2.953326e+03,8.087337e+01
2.953446e+03,8.088972e+01
2.953567e+03,8.090968e+01
2.953688e+03,8.093150e+01
2.953808e+03,8.095321e+01
2.953928e+03,8.097266e+01
2.954049e+03,8.098834e+01
2.954170e+03,8.099983e+01
2.954290e+03,8.100787e+01
2.954411e+03,8.101422e+01
2.954531e+03,8.102106e+01
2.954652e+03,8.103036e+01
2.954772e+03,8.104314e+01
2.954893e+03,8.105916e+01
2.955013e+03,8.107716e+01
2.955134e+03,8.109557e+01
2.955254e+03,8.111311e+01
2.955375e+03,8.112944e+01
2.955495e+03,8.114538e+01
2.955616e+03,8.116254e+01
2.955736e+03,8.118263e+01
2.955857e+03,8.120672e+01
2.955978e+03,8.123489e+01
2.956098e+03,8.126611e+01
2.956219e+03,8.129884e+01
2.956339e+03,8.133140e+01
2.956460e+03,8.136268e+01
2.956580e+03,8.139217e+01
2.956701e+03,8.141985e+01
2.956821e+03,8.144575e+01
2.956942e+03,8.146967e+01
2.957062e+03,8.149107e+01
2.957183e+03,8.150942e+01
2.957303e+03,8.152448e+01
2.957424e+03,8.153674e+01
2.957544e+03,8.154736e+01
2.957665e+03,8.155816e+01
2.957785e+03,8.157104e+01
2.957906e+03,8.158747e+01
2.958027e+03,8.160844e+01
2.958147e+03,8.163430e+01
2.958268e+03,8.166497e+01
2.958388e+03,8.170010e+01
2.958509e+03,8.173904e+01
2.958629e+03,8.178091e+01
2.958750e+03,8.182417e+01
2.958870e+03,8.186707e+01
2.958991e+03,8.190776e+01
2.959111e+03,8.194500e+01
2.959232e+03,8.197884e+01
2.959352e+03,8.201060e+01
2.959473e+03,8.204288e+01
2.959593e+03,8.207838e+01
2.959714e+03,8.211897e+01
2.959834e+03,8.216490e+01
2.959955e+03,8.221456e+01
2.960075e+03,8.226498e+01
2.960196e+03,8.231295e+01
2.960317e+03,8.235643e+01
2.960437e+03,8.239500e+01
2.960558e+03,8.242992e+01
2.960678e+03,8.246339e+01
2.960799e+03,8.249747e+01
2.960919e+03,8.253326e+01
2.961040e+03,8.257052e+01
2.961160e+03,8.260828e+01
2.961281e+03,8.264559e+01
2.961401e+03,8.268240e+01
2.961522e+03,8.271982e+01
2.961642e+03,8.275968e+01
2.961763e+03,8.280365e+01
2.961884e+03,8.285228e+01
2.962004e+03,8.290446e+01
2.962125e+03,8.295761e+01
2.962245e+03,8.300841e+01
2.962365e+03,8.305420e+01
2.962486e+03,8.309385e+01
2.962607e+03,8.312810e+01
2.962727e+03,8.315933e+01
2.962848e+03,8.319080e+01
2.962968e+03,8.322560e+01
2.963089e+03,8.326578e+01
2.963209e+03,8.331221e+01
2.963330e+03,8.336463e+01
2.963450e+03,8.342200e+01
2.963571e+03,8.348285e+01
2.963691e+03,8.354546e+01
2.963812e+03,8.360802e+01
2.963932e+03,8.366844e+01
2.964053e+03,8.372469e+01
2.964174e+03,8.377515e+01
2.964294e+03,8.381889e+01
2.964415e+03,8.385642e+01
2.964535e+03,8.388953e+01
2.964656e+03,8.392133e+01
2.964776e+03,8.395524e+01
2.964897e+03,8.399424e+01
2.965017e+03,8.403999e+01
2.965138e+03,8.409229e+01
2.965258e+03,8.414908e+01
2.965379e+03,8.420692e+01
2.965499e+03,8.426237e+01
2.965620e+03,8.431248e+01
2.965740e+03,8.435584e+01
2.965861e+03,8.439299e+01
2.965981e+03,8.442595e+01
2.966102e+03,8.445768e+01
2.966222e+03,8.449088e+01
2.966343e+03,8.452747e+01
2.966464e+03,8.456803e+01
2.966584e+03,8.461200e+01
2.966705e+03,8.465810e+01
2.966825e+03,8.470526e+01
2.966946e+03,8.475297e+01
2.967066e+03,8.480152e+01
2.967187e+03,8.485168e+01
2.967307e+03,8.490403e+01
2.967428e+03,8.495839e+01
2.967548e+03,8.501354e+01
2.967669e+03,8.506757e+01
2.967789e+03,8.511836e+01
2.967910e+03,8.516470e+01
2.968031e+03,8.520672e+01
2.968151e+03,8.524603e+01
2.968271e+03,8.528500e+01
2.968392e+03,8.532617e+01
2.968512e+03,8.537107e+01
2.968633e+03,8.541975e+01
2.968754e+03,8.547079e+01
2.968874e+03,8.552193e+01
2.968995e+03,8.557082e+01
2.969115e+03,8.561566e+01
2.969236e+03,8.565566e+01
2.969356e+03,8.569087e+01
2.969477e+03,8.572193e+01
2.969597e+03,8.574961e+01
2.969718e+03,8.577482e+01
2.969838e+03,8.579849e+01
2.969959e+03,8.582169e+01
2.970079e+03,8.584563e+01
2.970200e+03,8.587154e+01
2.970321e+03,8.590015e+01
2.970441e+03,8.593138e+01
2.970562e+03,8.596435e+01
2.970682e+03,8.599760e+01
2.970802e+03,8.602953e+01
2.970923e+03,8.605934e+01
2.971044e+03,8.608713e+01
2.971164e+03,8.611411e+01
2.971285e+03,8.614193e+01
2.971405e+03,8.617221e+01
2.971526e+03,8.620565e+01
2.971646e+03,8.624208e+01
2.971767e+03,8.628062e+01
2.971887e+03,8.632010e+01
2.972008e+03,8.635968e+01
2.972128e+03,8.639915e+01
2.972249e+03,8.643878e+01
2.972369e+03,8.647896e+01
2.972490e+03,8.651974e+01
2.972611e+03,8.656067e+01
2.972731e+03,8.660087e+01
2.972852e+03,8.663933e+01
2.972972e+03,8.667535e+01
2.973093e+03,8.670876e+01
2.973213e+03,8.673997e+01
2.973334e+03,8.676974e+01
2.973454e+03,8.679871e+01
2.973575e+03,8.682749e+01
2.973695e+03,8.685645e+01
2.973816e+03,8.688581e+01
2.973936e+03,8.691590e+01
2.974057e+03,8.694699e+01
2.974177e+03,8.697911e+01
2.974298e+03,8.701184e+01
2.974418e+03,8.704416e+01
2.974539e+03,8.707457e+01
2.974659e+03,8.710159e+01
2.974780e+03,8.712433e+01
2.974901e+03,8.714288e+01
2.975021e+03,8.715843e+01
2.975142e+03,8.717287e+01
2.975262e+03,8.718797e+01
2.975383e+03,8.720489e+01
2.975503e+03,8.722364e+01
2.975624e+03,8.724323e+01
2.975744e+03,8.726212e+01
2.975865e+03,8.727915e+01
2.975985e+03,8.729393e+01
2.976106e+03,8.730703e+01
2.976226e+03,8.731976e+01
2.976347e+03,8.733366e+01
2.976468e+03,8.734972e+01
2.976588e+03,8.736808e+01
2.976708e+03,8.738789e+01
2.976829e+03,8.740765e+01
2.976949e+03,8.742590e+01
2.977070e+03,8.744144e+01
2.977191e+03,8.745396e+01
2.977311e+03,8.746410e+01
2.977432e+03,8.747342e+01
2.977552e+03,8.748390e+01
2.977673e+03,8.749763e+01
2.977793e+03,8.751635e+01
2.977914e+03,8.754068e+01
2.978034e+03,8.757020e+01
2.978155e+03,8.760317e+01
2.978275e+03,8.763717e+01
2.978396e+03,8.766949e+01
2.978516e+03,8.769797e+01
2.978637e+03,8.772153e+01
2.978758e+03,8.774042e+01
2.978878e+03,8.775587e+01
2.978999e+03,8.776944e+01
2.979119e+03,8.778251e+01
2.979240e+03,8.779580e+01
2.979360e+03,8.780919e+01
2.979481e+03,8.782228e+01
2.979601e+03,8.783479e+01
2.979722e+03,8.784695e+01
2.979842e+03,8.785955e+01
2.979963e+03,8.787361e+01
2.980083e+03,8.788967e+01
2.980204e+03,8.790751e+01
2.980324e+03,8.792613e+01
2.980445e+03,8.794407e+01
2.980565e+03,8.796012e+01
2.980686e+03,8.797408e+01
2.980806e+03,8.798679e+01
2.980927e+03,8.799993e+01
2.981048e+03,8.801514e+01
2.981168e+03,8.803328e+01
2.981289e+03,8.805383e+01
2.981409e+03,8.807513e+01
2.981530e+03,8.809468e+01
2.981650e+03,8.811028e+01
2.981771e+03,8.812064e+01
2.981891e+03,8.812593e+01
2.982012e+03,8.812742e+01
2.982132e+03,8.812696e+01
2.982253e+03,8.812646e+01
2.982373e+03,8.812737e+01
2.982494e+03,8.813049e+01
2.982615e+03,8.813630e+01
2.982735e+03,8.814507e+01
2.982855e+03,8.815711e+01
2.982976e+03,8.817266e+01
2.983097e+03,8.819167e+01
2.983217e+03,8.821369e+01
2.983338e+03,8.823752e+01
2.983458e+03,8.826177e+01
2.983579e+03,8.828481e+01
2.983699e+03,8.830531e+01
2.983820e+03,8.832247e+01
2.983940e+03,8.833615e+01
2.984061e+03,8.834671e+01
2.984181e+03,8.835503e+01
2.984302e+03,8.836232e+01
2.984422e+03,8.837006e+01
2.984543e+03,8.837974e+01
2.984663e+03,8.839276e+01
2.984784e+03,8.840982e+01
2.984905e+03,8.843070e+01
2.985025e+03,8.845391e+01
2.985146e+03,8.847700e+01
2.985266e+03,8.849704e+01
2.985387e+03,8.851140e+01
2.985507e+03,8.851873e+01
2.985628e+03,8.851929e+01
2.985748e+03,8.851508e+01
2.985869e+03,8.850900e+01
2.985989e+03,8.850414e+01
2.986110e+03,8.850300e+01
2.986230e+03,8.850665e+01
2.986351e+03,8.851505e+01
2.986471e+03,8.852698e+01
2.986592e+03,8.854099e+01
2.986712e+03,8.855540e+01
2.986833e+03,8.856881e+01
2.986954e+03,8.858022e+01
2.987074e+03,8.858890e+01
2.987195e+03,8.859464e+01
2.987315e+03,8.859782e+01
2.987436e+03,8.859969e+01
2.987556e+03,8.860203e+01
2.987677e+03,8.860693e+01
2.987797e+03,8.861616e+01
2.987918e+03,8.863008e+01
2.988038e+03,8.864765e+01
2.988159e+03,8.866612e+01
2.988279e+03,8.868208e+01
2.988400e+03,8.869243e+01
2.988520e+03,8.869544e+01
2.988641e+03,8.869141e+01
2.988761e+03,8.868259e+01
2.988882e+03,8.867238e+01
2.989002e+03,8.866389e+01
2.989123e+03,8.865919e+01
2.989244e+03,8.865858e+01
2.989364e+03,8.866096e+01
2.989485e+03,8.866434e+01
2.989605e+03,8.866701e+01
2.989726e+03,8.866827e+01
2.989846e+03,8.866859e+01
2.989967e+03,8.866946e+01
2.990087e+03,8.867255e+01
2.990208e+03,8.867914e+01
2.990328e+03,8.868969e+01
2.990449e+03,8.870367e+01
2.990569e+03,8.871996e+01
2.990690e+03,8.873718e+01
2.990811e+03,8.875415e+01
2.990931e+03,8.876991e+01
2.991052e+03,8.878381e+01
2.991172e+03,8.879532e+01
2.991292e+03,8.880399e+01
2.991413e+03,8.880957e+01
2.991534e+03,8.881197e+01
2.991654e+03,8.881153e+01
2.991775e+03,8.880900e+01
2.991895e+03,8.880538e+01
2.992016e+03,8.880179e+01
2.992136e+03,8.879902e+01
2.992257e+03,8.879760e+01
2.992377e+03,8.879768e+01
2.992498e+03,8.879919e+01
2.992618e+03,8.880201e+01
2.992739e+03,8.880587e+01
2.992859e+03,8.881046e+01
2.992980e+03,8.881512e+01
2.993101e+03,8.881881e+01
2.993221e+03,8.882019e+01
2.993342e+03,8.881786e+01
2.993462e+03,8.881088e+01
2.993583e+03,8.879926e+01
2.993703e+03,8.878409e+01
2.993824e+03,8.876742e+01
2.993944e+03,8.875181e+01
2.994065e+03,8.873969e+01
2.994185e+03,8.873260e+01
2.994306e+03,8.873096e+01
2.994426e+03,8.873412e+01
2.994547e+03,8.874064e+01
2.994667e+03,8.874889e+01
2.994788e+03,8.875744e+01
2.994908e+03,8.876538e+01
2.995029e+03,8.877211e+01
2.995149e+03,8.877721e+01
2.995270e+03,8.878025e+01
2.995391e+03,8.878088e+01
2.995511e+03,8.877888e+01
2.995632e+03,8.877460e+01
2.995752e+03,8.876901e+01
2.995873e+03,8.876355e+01
2.995993e+03,8.875964e+01
2.996114e+03,8.875816e+01
2.996234e+03,8.875888e+01
2.996355e+03,8.876025e+01
2.996475e+03,8.875979e+01
2.996596e+03,8.875506e+01
2.996716e+03,8.874428e+01
2.996837e+03,8.872703e+01
2.996958e+03,8.870448e+01
2.997078e+03,8.867904e+01
2.997198e+03,8.865341e+01
2.997319e+03,8.862998e+01
2.997439e+03,8.861023e+01
2.997560e+03,8.859465e+01
2.997681e+03,8.858302e+01
2.997801e+03,8.857483e+01
