WaveNumber, LightSlowSlow
3.564409e+03,9.501199e+01
3.564529e+03,9.505457e+01
3.564650e+03,9.510069e+01
3.564770e+03,9.514960e+01
3.564891e+03,9.519957e+01
3.565011e+03,9.524804e+01
3.565132e+03,9.529205e+01
3.565252e+03,9.532838e+01
3.565373e+03,9.535477e+01
3.565493e+03,9.537049e+01
3.565614e+03,9.537675e+01
3.565734e+03,9.537663e+01
3.565855e+03,9.537374e+01
3.565976e+03,9.537167e+01
3.566096e+03,9.537238e+01
3.566217e+03,9.537598e+01
3.566337e+03,9.538061e+01
3.566458e+03,9.538338e+01
3.566578e+03,9.538164e+01
3.566699e+03,9.537351e+01
3.566819e+03,9.535882e+01
3.566940e+03,9.533907e+01
3.567060e+03,9.531703e+01
3.567181e+03,9.529581e+01
3.567301e+03,9.527834e+01
3.567422e+03,9.526649e+01
3.567542e+03,9.526059e+01
3.567663e+03,9.525879e+01
3.567783e+03,9.525706e+01
3.567904e+03,9.525023e+01
3.568025e+03,9.523276e+01
3.568145e+03,9.520123e+01
3.568266e+03,9.515619e+01
3.568386e+03,9.510257e+01
3.568507e+03,9.504851e+01
3.568627e+03,9.500231e+01
3.568748e+03,9.497080e+01
3.568868e+03,9.495686e+01
3.568989e+03,9.495924e+01
3.569109e+03,9.497325e+01
3.569230e+03,9.499278e+01
3.569350e+03,9.501206e+01
3.569471e+03,9.502729e+01
3.569591e+03,9.503794e+01
3.569712e+03,9.504609e+01
3.569833e+03,9.505553e+01
3.569953e+03,9.506968e+01
3.570073e+03,9.509026e+01
3.570194e+03,9.511634e+01
3.570315e+03,9.514484e+01
3.570435e+03,9.517123e+01
3.570556e+03,9.519104e+01
3.570676e+03,9.520132e+01
3.570797e+03,9.520132e+01
3.570917e+03,9.519252e+01
3.571038e+03,9.517808e+01
3.571158e+03,9.516235e+01
3.571279e+03,9.514941e+01
3.571399e+03,9.514231e+01
3.571520e+03,9.514261e+01
3.571640e+03,9.514984e+01
3.571761e+03,9.516196e+01
3.571882e+03,9.517565e+01
3.572002e+03,9.518754e+01
3.572123e+03,9.519514e+01
3.572243e+03,9.519731e+01
3.572364e+03,9.519463e+01
3.572484e+03,9.518881e+01
3.572605e+03,9.518212e+01
3.572725e+03,9.517627e+01
3.572846e+03,9.517207e+01
3.572966e+03,9.516939e+01
3.573087e+03,9.516765e+01
3.573207e+03,9.516640e+01
3.573328e+03,9.516585e+01
3.573448e+03,9.516678e+01
3.573569e+03,9.517033e+01
3.573689e+03,9.517715e+01
3.573810e+03,9.518697e+01
3.573930e+03,9.519849e+01
3.574051e+03,9.520979e+01
3.574172e+03,9.521883e+01
3.574292e+03,9.522442e+01
3.574413e+03,9.522620e+01
3.574533e+03,9.522478e+01
3.574654e+03,9.522123e+01
3.574774e+03,9.521645e+01
3.574895e+03,9.521095e+01
3.575015e+03,9.520472e+01
3.575136e+03,9.519769e+01
3.575256e+03,9.518994e+01
3.575377e+03,9.518206e+01
3.575497e+03,9.517520e+01
3.575618e+03,9.517049e+01
3.575739e+03,9.516881e+01
3.575859e+03,9.517041e+01
3.575979e+03,9.517453e+01
3.576100e+03,9.517981e+01
3.576220e+03,9.518475e+01
3.576341e+03,9.518787e+01
3.576462e+03,9.518856e+01
3.576582e+03,9.518726e+01
3.576703e+03,9.518544e+01
3.576823e+03,9.518559e+01
3.576944e+03,9.519035e+01
3.577064e+03,9.520192e+01
3.577185e+03,9.522116e+01
3.577305e+03,9.524686e+01
3.577426e+03,9.527557e+01
3.577546e+03,9.530236e+01
3.577667e+03,9.532200e+01
3.577787e+03,9.533009e+01
3.577908e+03,9.532486e+01
3.578029e+03,9.530769e+01
3.578149e+03,9.528302e+01
3.578270e+03,9.525695e+01
3.578390e+03,9.523618e+01
3.578510e+03,9.522622e+01
3.578631e+03,9.522997e+01
3.578752e+03,9.524769e+01
3.578872e+03,9.527711e+01
3.578993e+03,9.531450e+01
3.579113e+03,9.535529e+01
3.579234e+03,9.539513e+01
3.579354e+03,9.543059e+01
3.579475e+03,9.545905e+01
3.579595e+03,9.547903e+01
3.579716e+03,9.549020e+01
3.579836e+03,9.549321e+01
3.579957e+03,9.548940e+01
3.580077e+03,9.548040e+01
3.580198e+03,9.546756e+01
3.580319e+03,9.545156e+01
3.580439e+03,9.543237e+01
3.580560e+03,9.540955e+01
3.580680e+03,9.538314e+01
3.580801e+03,9.535405e+01
3.580921e+03,9.532472e+01
3.581042e+03,9.529842e+01
3.581162e+03,9.527881e+01
3.581283e+03,9.526872e+01
3.581403e+03,9.526926e+01
3.581524e+03,9.527976e+01
3.581644e+03,9.529807e+01
3.581765e+03,9.532191e+01
3.581885e+03,9.534939e+01
3.582006e+03,9.537968e+01
3.582126e+03,9.541283e+01
3.582247e+03,9.544889e+01
3.582367e+03,9.548703e+01
3.582488e+03,9.552521e+01
3.582609e+03,9.556024e+01
3.582729e+03,9.558859e+01
3.582850e+03,9.560759e+01
3.582970e+03,9.561601e+01
3.583091e+03,9.561437e+01
3.583211e+03,9.560454e+01
3.583332e+03,9.558903e+01
3.583452e+03,9.557011e+01
3.583573e+03,9.554951e+01
3.583693e+03,9.552850e+01
3.583814e+03,9.550807e+01
3.583934e+03,9.548930e+01
3.584055e+03,9.547367e+01
3.584176e+03,9.546241e+01
3.584296e+03,9.545667e+01
3.584417e+03,9.545695e+01
3.584537e+03,9.546298e+01
3.584657e+03,9.547411e+01
3.584778e+03,9.548930e+01
3.584899e+03,9.550757e+01
3.585019e+03,9.552795e+01
3.585140e+03,9.554988e+01
3.585260e+03,9.557296e+01
3.585381e+03,9.559734e+01
3.585501e+03,9.562360e+01
3.585622e+03,9.565273e+01
3.585742e+03,9.568558e+01
3.585863e+03,9.572226e+01
3.585983e+03,9.576109e+01
3.586104e+03,9.579812e+01
3.586224e+03,9.582780e+01
3.586345e+03,9.584354e+01
3.586466e+03,9.584048e+01
3.586586e+03,9.581751e+01
3.586707e+03,9.577885e+01
3.586827e+03,9.573306e+01
3.586948e+03,9.568954e+01
3.587068e+03,9.565624e+01
3.587189e+03,9.563692e+01
3.587309e+03,9.563109e+01
3.587430e+03,9.563571e+01
3.587550e+03,9.564734e+01
3.587671e+03,9.566364e+01
3.587791e+03,9.568400e+01
3.587912e+03,9.570871e+01
3.588032e+03,9.573768e+01
3.588153e+03,9.576826e+01
3.588273e+03,9.579527e+01
3.588394e+03,9.581111e+01
3.588514e+03,9.580824e+01
3.588635e+03,9.578288e+01
3.588756e+03,9.573703e+01
3.588876e+03,9.567897e+01
3.588997e+03,9.561947e+01
3.589117e+03,9.556888e+01
3.589238e+03,9.553318e+01
3.589358e+03,9.551333e+01
3.589479e+03,9.550688e+01
3.589599e+03,9.550972e+01
3.589720e+03,9.551816e+01
3.589840e+03,9.552959e+01
3.589961e+03,9.554275e+01
3.590081e+03,9.555706e+01
3.590202e+03,9.557193e+01
3.590323e+03,9.558628e+01
3.590443e+03,9.559875e+01
3.590563e+03,9.560815e+01
3.590684e+03,9.561431e+01
3.590804e+03,9.561807e+01
3.590925e+03,9.562101e+01
3.591046e+03,9.562453e+01
3.591166e+03,9.562930e+01
3.591287e+03,9.563480e+01
3.591407e+03,9.563969e+01
3.591528e+03,9.564255e+01
3.591648e+03,9.564248e+01
3.591769e+03,9.563962e+01
3.591889e+03,9.563495e+01
3.592010e+03,9.562995e+01
3.592130e+03,9.562592e+01
3.592251e+03,9.562393e+01
3.592371e+03,9.562477e+01
3.592492e+03,9.562901e+01
3.592613e+03,9.563738e+01
3.592733e+03,9.565018e+01
3.592854e+03,9.566686e+01
3.592974e+03,9.568559e+01
3.593095e+03,9.570341e+01
3.593215e+03,9.571691e+01
3.593336e+03,9.572352e+01
3.593456e+03,9.572282e+01
3.593577e+03,9.571696e+01
3.593697e+03,9.571022e+01
3.593818e+03,9.570709e+01
3.593938e+03,9.571127e+01
3.594059e+03,9.572411e+01
3.594179e+03,9.574456e+01
3.594300e+03,9.576962e+01
3.594420e+03,9.579584e+01
3.594541e+03,9.582043e+01
3.594661e+03,9.584174e+01
3.594782e+03,9.585939e+01
3.594903e+03,9.587326e+01
3.595023e+03,9.588293e+01
3.595144e+03,9.588745e+01
3.595264e+03,9.588581e+01
3.595385e+03,9.587780e+01
3.595505e+03,9.586479e+01
3.595626e+03,9.584949e+01
3.595746e+03,9.583521e+01
3.595867e+03,9.582436e+01
3.595987e+03,9.581746e+01
3.596108e+03,9.581322e+01
3.596228e+03,9.580942e+01
3.596349e+03,9.580410e+01
3.596469e+03,9.579689e+01
3.596590e+03,9.578927e+01
3.596710e+03,9.578388e+01
3.596831e+03,9.578323e+01
3.596952e+03,9.578823e+01
3.597072e+03,9.579752e+01
3.597193e+03,9.580793e+01
3.597313e+03,9.581561e+01
3.597434e+03,9.581712e+01
3.597554e+03,9.581072e+01
3.597675e+03,9.579664e+01
3.597795e+03,9.577632e+01
3.597916e+03,9.575179e+01
3.598036e+03,9.572481e+01
3.598157e+03,9.569701e+01
3.598277e+03,9.567014e+01
3.598398e+03,9.564685e+01
3.598518e+03,9.563088e+01
3.598639e+03,9.562630e+01
3.598760e+03,9.563638e+01
3.598880e+03,9.566239e+01
3.599000e+03,9.570260e+01
3.599121e+03,9.575237e+01
3.599242e+03,9.580477e+01
3.599362e+03,9.585303e+01
3.599483e+03,9.589128e+01
3.599603e+03,9.591638e+01
3.599724e+03,9.592842e+01
3.599844e+03,9.593003e+01
3.599965e+03,9.592539e+01
3.600085e+03,9.591864e+01
3.600206e+03,9.591321e+01
3.600326e+03,9.591077e+01
3.600447e+03,9.591134e+01
3.600567e+03,9.591333e+01
3.600688e+03,9.591398e+01
3.600809e+03,9.591022e+01
3.600929e+03,9.589954e+01
3.601050e+03,9.588103e+01
3.601170e+03,9.585625e+01
3.601291e+03,9.582919e+01
3.601411e+03,9.580495e+01
3.601532e+03,9.578848e+01
3.601652e+03,9.578284e+01
3.601773e+03,9.578792e+01
3.601893e+03,9.580066e+01
3.602014e+03,9.581586e+01
3.602134e+03,9.582831e+01
3.602255e+03,9.583376e+01
3.602375e+03,9.583044e+01
3.602496e+03,9.581922e+01
3.602616e+03,9.580309e+01
3.602737e+03,9.578576e+01
3.602857e+03,9.577046e+01
3.602978e+03,9.575929e+01
3.603099e+03,9.575278e+01
3.603219e+03,9.575019e+01
3.603340e+03,9.575009e+01
3.603460e+03,9.575068e+01
3.603581e+03,9.575050e+01
3.603701e+03,9.574828e+01
3.603822e+03,9.574379e+01
3.603942e+03,9.573772e+01
3.604063e+03,9.573230e+01
3.604183e+03,9.573059e+01
3.604304e+03,9.573605e+01
3.604424e+03,9.575117e+01
3.604545e+03,9.577608e+01
3.604666e+03,9.580788e+01
3.604786e+03,9.584101e+01
3.604906e+03,9.586906e+01
3.605027e+03,9.588646e+01
3.605147e+03,9.589098e+01
3.605268e+03,9.588441e+01
3.605389e+03,9.587248e+01
3.605509e+03,9.586266e+01
3.605630e+03,9.586143e+01
3.605750e+03,9.587306e+01
3.605871e+03,9.589791e+01
3.605991e+03,9.593290e+01
3.606112e+03,9.597253e+01
3.606232e+03,9.601114e+01
3.606353e+03,9.604394e+01
3.606473e+03,9.606805e+01
3.606594e+03,9.608268e+01
3.606714e+03,9.608842e+01
3.606835e+03,9.608688e+01
3.606956e+03,9.608003e+01
3.607076e+03,9.607011e+01
3.607197e+03,9.605949e+01
3.607317e+03,9.605024e+01
3.607438e+03,9.604389e+01
3.607558e+03,9.604102e+01
3.607679e+03,9.604115e+01
3.607799e+03,9.604314e+01
3.607920e+03,9.604591e+01
3.608040e+03,9.604919e+01
3.608161e+03,9.605396e+01
3.608281e+03,9.606223e+01
3.608402e+03,9.607652e+01
3.608522e+03,9.609855e+01
3.608643e+03,9.612803e+01
3.608763e+03,9.616194e+01
3.608884e+03,9.619398e+01
3.609004e+03,9.621600e+01
3.609125e+03,9.621998e+01
3.609246e+03,9.620049e+01
3.609366e+03,9.615752e+01
3.609487e+03,9.609691e+01
3.609607e+03,9.602840e+01
3.609728e+03,9.596185e+01
3.609848e+03,9.590565e+01
3.609969e+03,9.586491e+01
3.610089e+03,9.584151e+01
3.610210e+03,9.583501e+01
3.610330e+03,9.584311e+01
3.610451e+03,9.586246e+01
3.610571e+03,9.588905e+01
3.610692e+03,9.591907e+01
3.610812e+03,9.594968e+01
3.610933e+03,9.597919e+01
3.611053e+03,9.600716e+01
3.611174e+03,9.603394e+01
3.611294e+03,9.606004e+01
3.611415e+03,9.608572e+01
3.611536e+03,9.611091e+01
3.611656e+03,9.613531e+01
3.611777e+03,9.615886e+01
3.611897e+03,9.618161e+01
3.612018e+03,9.620363e+01
3.612138e+03,9.622425e+01
3.612259e+03,9.624134e+01
3.612379e+03,9.625112e+01
3.612500e+03,9.624909e+01
3.612620e+03,9.623150e+01
3.612741e+03,9.619774e+01
3.612861e+03,9.615101e+01
3.612982e+03,9.609834e+01
3.613103e+03,9.604829e+01
3.613223e+03,9.600835e+01
3.613344e+03,9.598394e+01
3.613464e+03,9.597693e+01
3.613584e+03,9.598602e+01
3.613705e+03,9.600747e+01
3.613826e+03,9.603630e+01
3.613946e+03,9.606754e+01
3.614067e+03,9.609689e+01
3.614187e+03,9.612150e+01
3.614308e+03,9.613966e+01
3.614428e+03,9.615079e+01
3.614549e+03,9.615494e+01
3.614669e+03,9.615307e+01
3.614790e+03,9.614693e+01
3.614910e+03,9.613869e+01
3.615031e+03,9.613088e+01
3.615151e+03,9.612562e+01
3.615272e+03,9.612376e+01
3.615393e+03,9.612497e+01
3.615513e+03,9.612765e+01
3.615634e+03,9.612971e+01
3.615754e+03,9.612936e+01
3.615875e+03,9.612595e+01
3.615995e+03,9.612028e+01
3.616116e+03,9.611447e+01
3.616236e+03,9.611145e+01
3.616357e+03,9.611408e+01
3.616477e+03,9.612491e+01
3.616598e+03,9.614565e+01
3.616718e+03,9.617706e+01
3.616839e+03,9.621911e+01
3.616959e+03,9.627098e+01
3.617080e+03,9.633067e+01
3.617200e+03,9.639474e+01
3.617321e+03,9.645866e+01
3.617441e+03,9.651621e+01
3.617562e+03,9.656094e+01
3.617683e+03,9.658785e+01
3.617803e+03,9.659455e+01
3.617924e+03,9.658255e+01
3.618044e+03,9.655653e+01
3.618165e+03,9.652337e+01
3.618285e+03,9.648997e+01
3.618406e+03,9.646169e+01
3.618526e+03,9.644215e+01
3.618647e+03,9.643271e+01
3.618767e+03,9.643305e+01
3.618888e+03,9.644118e+01
3.619008e+03,9.645392e+01
3.619129e+03,9.646700e+01
3.619250e+03,9.647507e+01
3.619370e+03,9.647297e+01
3.619490e+03,9.645681e+01
3.619611e+03,9.642561e+01
3.619731e+03,9.638222e+01
3.619852e+03,9.633279e+01
3.619973e+03,9.628474e+01
3.620093e+03,9.624393e+01
3.620214e+03,9.621383e+01
3.620334e+03,9.619495e+01
3.620455e+03,9.618551e+01
3.620575e+03,9.618245e+01
3.620696e+03,9.618204e+01
3.620816e+03,9.618086e+01
3.620937e+03,9.617593e+01
3.621057e+03,9.616530e+01
3.621178e+03,9.614851e+01
3.621298e+03,9.612653e+01
3.621419e+03,9.610144e+01
3.621540e+03,9.607605e+01
3.621660e+03,9.605346e+01
3.621781e+03,9.603588e+01
3.621901e+03,9.602458e+01
3.622021e+03,9.601945e+01
3.622142e+03,9.601923e+01
3.622263e+03,9.602195e+01
3.622383e+03,9.602573e+01
3.622504e+03,9.602952e+01
3.622624e+03,9.603348e+01
3.622745e+03,9.603879e+01
3.622865e+03,9.604706e+01
3.622986e+03,9.605947e+01
3.623106e+03,9.607613e+01
3.623227e+03,9.609599e+01
3.623347e+03,9.611690e+01
3.623468e+03,9.613660e+01
3.623588e+03,9.615338e+01
3.623709e+03,9.616657e+01
3.623830e+03,9.617647e+01
3.623950e+03,9.618401e+01
3.624071e+03,9.619031e+01
3.624191e+03,9.619605e+01
3.624312e+03,9.620142e+01
3.624432e+03,9.620646e+01
3.624553e+03,9.621131e+01
3.624673e+03,9.621661e+01
3.624794e+03,9.622355e+01
3.624914e+03,9.623316e+01
3.625035e+03,9.624610e+01
3.625155e+03,9.626194e+01
3.625276e+03,9.627920e+01
3.625396e+03,9.629564e+01
3.625517e+03,9.630907e+01
3.625637e+03,9.631842e+01
3.625758e+03,9.632404e+01
3.625878e+03,9.632790e+01
3.625999e+03,9.633286e+01
3.626120e+03,9.634201e+01
3.626240e+03,9.635760e+01
3.626361e+03,9.638020e+01
3.626481e+03,9.640885e+01
3.626602e+03,9.644130e+01
3.626722e+03,9.647511e+01
3.626843e+03,9.650838e+01
3.626963e+03,9.654076e+01
3.627084e+03,9.657350e+01
3.627204e+03,9.660941e+01
3.627325e+03,9.665200e+01
3.627445e+03,9.670455e+01
3.627566e+03,9.676929e+01
3.627687e+03,9.684618e+01
3.627807e+03,9.693196e+01
3.627927e+03,9.701929e+01
3.628048e+03,9.709798e+01
3.628169e+03,9.715521e+01
3.628289e+03,9.718040e+01
3.628410e+03,9.716953e+01
3.628530e+03,9.712760e+01
3.628651e+03,9.706747e+01
3.628771e+03,9.700368e+01
3.628892e+03,9.694875e+01
3.629012e+03,9.690856e+01
3.629133e+03,9.688210e+01
3.629253e+03,9.686155e+01
3.629374e+03,9.683508e+01
3.629494e+03,9.679068e+01
3.629615e+03,9.672040e+01
3.629735e+03,9.662543e+01
3.629856e+03,9.651544e+01
3.629977e+03,9.640450e+01
3.630097e+03,9.630479e+01
3.630218e+03,9.622404e+01
3.630338e+03,9.616479e+01
3.630459e+03,9.612527e+01
3.630579e+03,9.610131e+01
3.630700e+03,9.608791e+01
3.630820e+03,9.608088e+01
3.630941e+03,9.607760e+01
3.631061e+03,9.607751e+01
3.631182e+03,9.608179e+01
3.631302e+03,9.609229e+01
3.631423e+03,9.611031e+01
3.631543e+03,9.613568e+01
3.631664e+03,9.616655e+01
3.631784e+03,9.619978e+01
3.631905e+03,9.623174e+01
3.632026e+03,9.625919e+01
3.632146e+03,9.628009e+01
3.632267e+03,9.629398e+01
3.632387e+03,9.630159e+01
3.632508e+03,9.630463e+01
3.632628e+03,9.630533e+01
3.632749e+03,9.630626e+01
3.632869e+03,9.630975e+01
3.632990e+03,9.631793e+01
3.633110e+03,9.633186e+01
3.633231e+03,9.635117e+01
3.633351e+03,9.637357e+01
3.633472e+03,9.639474e+01
3.633592e+03,9.640952e+01
3.633713e+03,9.641243e+01
3.633833e+03,9.639981e+01
3.633954e+03,9.637106e+01
3.634074e+03,9.632901e+01
3.634195e+03,9.627911e+01
3.634316e+03,9.622767e+01
3.634436e+03,9.618078e+01
3.634557e+03,9.614237e+01
3.634677e+03,9.611431e+01
3.634798e+03,9.609656e+01
3.634918e+03,9.608782e+01
3.635039e+03,9.608614e+01
3.635159e+03,9.608923e+01
3.635280e+03,9.609497e+01
3.635400e+03,9.610144e+01
3.635521e+03,9.610711e+01
3.635641e+03,9.611134e+01
3.635762e+03,9.611426e+01
3.635883e+03,9.611719e+01
3.636003e+03,9.612218e+01
3.636124e+03,9.613167e+01
3.636244e+03,9.614771e+01
3.636365e+03,9.617132e+01
3.636485e+03,9.620219e+01
3.636606e+03,9.623850e+01
3.636726e+03,9.627746e+01
3.636847e+03,9.631564e+01
3.636967e+03,9.634978e+01
3.637088e+03,9.637724e+01
3.637208e+03,9.639594e+01
3.637329e+03,9.640468e+01
3.637449e+03,9.640293e+01
3.637570e+03,9.639093e+01
3.637690e+03,9.636978e+01
3.637811e+03,9.634148e+01
3.637931e+03,9.630909e+01
3.638052e+03,9.627606e+01
3.638173e+03,9.624607e+01
3.638293e+03,9.622238e+01
3.638414e+03,9.620720e+01
3.638534e+03,9.620153e+01
3.638655e+03,9.620500e+01
3.638775e+03,9.621617e+01
3.638896e+03,9.623237e+01
3.639016e+03,9.625021e+01
3.639137e+03,9.626637e+01
3.639257e+03,9.627756e+01
3.639378e+03,9.628192e+01
3.639498e+03,9.627914e+01
3.639619e+03,9.627079e+01
3.639740e+03,9.625984e+01
3.639860e+03,9.624947e+01
3.639980e+03,9.624221e+01
3.640101e+03,9.623872e+01
3.640221e+03,9.623782e+01
3.640342e+03,9.623666e+01
3.640463e+03,9.623260e+01
3.640583e+03,9.622421e+01
3.640704e+03,9.621238e+01
3.640824e+03,9.620011e+01
3.640945e+03,9.619180e+01
3.641065e+03,9.619154e+01
3.641186e+03,9.620152e+01
3.641306e+03,9.622137e+01
3.641427e+03,9.624830e+01
3.641547e+03,9.627815e+01
3.641668e+03,9.630654e+01
3.641788e+03,9.633031e+01
3.641909e+03,9.634797e+01
3.642030e+03,9.635916e+01
3.642150e+03,9.636409e+01
3.642271e+03,9.636275e+01
3.642391e+03,9.635454e+01
3.642511e+03,9.633878e+01
3.642632e+03,9.631528e+01
3.642753e+03,9.628525e+01
3.642873e+03,9.625145e+01
3.642994e+03,9.621803e+01
3.643114e+03,9.618987e+01
3.643235e+03,9.617121e+01
3.643355e+03,9.616521e+01
3.643476e+03,9.617326e+01
3.643596e+03,9.619480e+01
3.643717e+03,9.622740e+01
3.643837e+03,9.626726e+01
3.643958e+03,9.630983e+01
3.644078e+03,9.635017e+01
3.644199e+03,9.638410e+01
3.644320e+03,9.640912e+01
3.644440e+03,9.642466e+01
3.644561e+03,9.643258e+01
3.644681e+03,9.643616e+01
3.644802e+03,9.643964e+01
3.644922e+03,9.644614e+01
3.645043e+03,9.645729e+01
3.645163e+03,9.647276e+01
3.645284e+03,9.649079e+01
3.645404e+03,9.650946e+01
3.645525e+03,9.652793e+01
3.645645e+03,9.654685e+01
3.645766e+03,9.656847e+01
3.645886e+03,9.659559e+01
3.646007e+03,9.663007e+01
3.646127e+03,9.667236e+01
3.646248e+03,9.672112e+01
3.646368e+03,9.677411e+01
3.646489e+03,9.682897e+01
3.646610e+03,9.688423e+01
3.646730e+03,9.693924e+01
3.646851e+03,9.699309e+01
3.646971e+03,9.704332e+01
3.647092e+03,9.708490e+01
3.647212e+03,9.711046e+01
3.647333e+03,9.711295e+01
3.647453e+03,9.708888e+01
3.647574e+03,9.704100e+01
3.647694e+03,9.697836e+01
3.647815e+03,9.691387e+01
3.647935e+03,9.686118e+01
3.648056e+03,9.683020e+01
3.648177e+03,9.682626e+01
3.648297e+03,9.684986e+01
3.648417e+03,9.689779e+01
3.648538e+03,9.696394e+01
3.648658e+03,9.704025e+01
3.648779e+03,9.711784e+01
3.648900e+03,9.718582e+01
3.649020e+03,9.723223e+01
3.649141e+03,9.724670e+01
3.649261e+03,9.722299e+01
3.649382e+03,9.716389e+01
3.649502e+03,9.708102e+01
3.649623e+03,9.699224e+01
3.649743e+03,9.691460e+01
3.649864e+03,9.685941e+01
3.649984e+03,9.683169e+01
3.650105e+03,9.682971e+01
3.650225e+03,9.684708e+01
3.650346e+03,9.687358e+01
3.650467e+03,9.689817e+01
3.650587e+03,9.691055e+01
3.650708e+03,9.690341e+01
3.650828e+03,9.687453e+01
3.650948e+03,9.682610e+01
3.651069e+03,9.676340e+01
3.651190e+03,9.669233e+01
3.651310e+03,9.661826e+01
3.651431e+03,9.654550e+01
3.651551e+03,9.647717e+01
3.651672e+03,9.641597e+01
3.651792e+03,9.636394e+01
3.651913e+03,9.632245e+01
3.652033e+03,9.629206e+01
3.652154e+03,9.627256e+01
3.652274e+03,9.626324e+01
3.652395e+03,9.626308e+01
3.652515e+03,9.627114e+01
3.652636e+03,9.628661e+01
3.652757e+03,9.630854e+01
3.652877e+03,9.633575e+01
3.652998e+03,9.636655e+01
3.653118e+03,9.639846e+01
3.653239e+03,9.642893e+01
3.653359e+03,9.645522e+01
3.653480e+03,9.647519e+01
3.653600e+03,9.648769e+01
3.653721e+03,9.649265e+01
3.653841e+03,9.649090e+01
3.653962e+03,9.648397e+01
3.654082e+03,9.647376e+01
3.654203e+03,9.646243e+01
3.654323e+03,9.645201e+01
3.654444e+03,9.644465e+01
3.654564e+03,9.644218e+01
3.654685e+03,9.644592e+01
3.654805e+03,9.645679e+01
3.654926e+03,9.647504e+01
3.655047e+03,9.650072e+01
3.655167e+03,9.653365e+01
3.655288e+03,9.657389e+01
3.655408e+03,9.662131e+01
3.655529e+03,9.667523e+01
3.655649e+03,9.673354e+01
3.655770e+03,9.679196e+01
3.655890e+03,9.684301e+01
3.656011e+03,9.687749e+01
3.656131e+03,9.688590e+01
3.656252e+03,9.686224e+01
3.656372e+03,9.680742e+01
3.656493e+03,9.673011e+01
3.656614e+03,9.664430e+01
3.656734e+03,9.656315e+01
3.656854e+03,9.649654e+01
3.656975e+03,9.644888e+01
3.657096e+03,9.641995e+01
3.657216e+03,9.640704e+01
3.657337e+03,9.640646e+01
3.657457e+03,9.641487e+01
3.657578e+03,9.642945e+01
3.657698e+03,9.644807e+01
3.657819e+03,9.646866e+01
3.657939e+03,9.648864e+01
3.658060e+03,9.650507e+01
3.658180e+03,9.651490e+01
3.658301e+03,9.651559e+01
3.658421e+03,9.650648e+01
3.658542e+03,9.648893e+01
3.658662e+03,9.646645e+01
3.658783e+03,9.644358e+01
3.658904e+03,9.642482e+01
3.659024e+03,9.641330e+01
3.659145e+03,9.640997e+01
3.659265e+03,9.641354e+01
3.659386e+03,9.642104e+01
3.659506e+03,9.642918e+01
3.659627e+03,9.643497e+01
3.659747e+03,9.643687e+01
3.659868e+03,9.643494e+01
3.659988e+03,9.643064e+01
3.660109e+03,9.642628e+01
3.660229e+03,9.642416e+01
3.660350e+03,9.642610e+01
3.660470e+03,9.643290e+01
3.660591e+03,9.644431e+01
3.660711e+03,9.645898e+01
3.660832e+03,9.647482e+01
3.660953e+03,9.648940e+01
3.661073e+03,9.650024e+01
3.661194e+03,9.650536e+01
3.661314e+03,9.650359e+01
3.661435e+03,9.649468e+01
3.661555e+03,9.647951e+01
3.661676e+03,9.645978e+01
3.661796e+03,9.643784e+01
3.661917e+03,9.641602e+01
3.662037e+03,9.639657e+01
3.662158e+03,9.638109e+01
3.662278e+03,9.637038e+01
3.662399e+03,9.636427e+01
3.662519e+03,9.636180e+01
3.662640e+03,9.636147e+01
3.662760e+03,9.636137e+01
3.662881e+03,9.635970e+01
3.663001e+03,9.635524e+01
3.663122e+03,9.634744e+01
3.663243e+03,9.633672e+01
3.663363e+03,9.632436e+01
3.663484e+03,9.631242e+01
3.663604e+03,9.630319e+01
3.663725e+03,9.629868e+01
3.663845e+03,9.630043e+01
3.663966e+03,9.630888e+01
3.664086e+03,9.632359e+01
3.664207e+03,9.634313e+01
3.664327e+03,9.636569e+01
3.664448e+03,9.638924e+01
3.664568e+03,9.641211e+01
3.664689e+03,9.643319e+01
3.664810e+03,9.645171e+01
3.664930e+03,9.646731e+01
3.665051e+03,9.647955e+01
3.665171e+03,9.648796e+01
3.665292e+03,9.649194e+01
3.665412e+03,9.649085e+01
3.665533e+03,9.648447e+01
3.665653e+03,9.647311e+01
3.665774e+03,9.645771e+01
3.665894e+03,9.644014e+01
3.666015e+03,9.642254e+01
3.666135e+03,9.640728e+01
3.666256e+03,9.639658e+01
3.666376e+03,9.639212e+01
3.666497e+03,9.639487e+01
3.666617e+03,9.640494e+01
3.666738e+03,9.642162e+01
3.666858e+03,9.644341e+01
3.666979e+03,9.646819e+01
3.667100e+03,9.649393e+01
3.667220e+03,9.651909e+01
3.667341e+03,9.654328e+01
3.667461e+03,9.656773e+01
3.667582e+03,9.659526e+01
3.667702e+03,9.662983e+01
3.667823e+03,9.667499e+01
3.667943e+03,9.673306e+01
3.668064e+03,9.680365e+01
3.668184e+03,9.688310e+01
3.668305e+03,9.696404e+01
3.668425e+03,9.703694e+01
3.668546e+03,9.709187e+01
3.668667e+03,9.712067e+01
3.668787e+03,9.712024e+01
3.668907e+03,9.709365e+01
3.669028e+03,9.704984e+01
3.669148e+03,9.700016e+01
3.669269e+03,9.695594e+01
3.669390e+03,9.692622e+01
3.669510e+03,9.691657e+01
3.669631e+03,9.692984e+01
