WaveNumber, LightFastFast
3.682407e+03,9.628769e+01
3.682527e+03,9.628237e+01
3.682648e+03,9.628305e+01
3.682768e+03,9.629095e+01
3.682889e+03,9.630518e+01
3.683009e+03,9.632327e+01
3.683130e+03,9.634132e+01
3.683250e+03,9.635524e+01
3.683371e+03,9.636194e+01
3.683491e+03,9.635989e+01
3.683612e+03,9.634969e+01
3.683732e+03,9.633354e+01
3.683853e+03,9.631502e+01
3.683974e+03,9.629752e+01
3.684094e+03,9.628368e+01
3.684215e+03,9.627483e+01
3.684335e+03,9.627093e+01
3.684456e+03,9.627106e+01
3.684576e+03,9.627412e+01
3.684697e+03,9.627943e+01
3.684817e+03,9.628690e+01
3.684938e+03,9.629675e+01
3.685058e+03,9.630907e+01
3.685179e+03,9.632339e+01
3.685299e+03,9.633827e+01
3.685420e+03,9.635204e+01
3.685541e+03,9.636307e+01
3.685661e+03,9.637054e+01
3.685781e+03,9.637492e+01
3.685902e+03,9.637780e+01
3.686023e+03,9.638132e+01
3.686143e+03,9.638733e+01
3.686264e+03,9.639679e+01
3.686384e+03,9.640933e+01
3.686505e+03,9.642367e+01
3.686625e+03,9.643806e+01
3.686746e+03,9.645135e+01
3.686866e+03,9.646331e+01
3.686987e+03,9.647474e+01
3.687107e+03,9.648696e+01
3.687228e+03,9.650107e+01
3.687348e+03,9.651707e+01
3.687469e+03,9.653338e+01
3.687589e+03,9.654681e+01
3.687710e+03,9.655258e+01
3.687831e+03,9.654541e+01
3.687951e+03,9.652010e+01
3.688072e+03,9.647328e+01
3.688192e+03,9.640559e+01
3.688313e+03,9.632403e+01
3.688433e+03,9.624210e+01
3.688554e+03,9.617521e+01
3.688674e+03,9.613583e+01
3.688795e+03,9.612785e+01
3.688915e+03,9.614714e+01
3.689036e+03,9.618477e+01
3.689156e+03,9.623097e+01
3.689277e+03,9.627750e+01
3.689397e+03,9.631800e+01
3.689518e+03,9.634898e+01
3.689638e+03,9.636935e+01
3.689759e+03,9.638002e+01
3.689880e+03,9.638343e+01
3.690000e+03,9.638258e+01
3.690121e+03,9.638024e+01
3.690241e+03,9.637811e+01
3.690362e+03,9.637677e+01
3.690482e+03,9.637566e+01
3.690603e+03,9.637363e+01
3.690723e+03,9.636916e+01
3.690844e+03,9.636078e+01
3.690964e+03,9.634754e+01
3.691085e+03,9.632907e+01
3.691205e+03,9.630653e+01
3.691326e+03,9.628235e+01
3.691446e+03,9.626039e+01
3.691567e+03,9.624478e+01
3.691688e+03,9.623833e+01
3.691808e+03,9.624184e+01
3.691928e+03,9.625340e+01
3.692049e+03,9.626906e+01
3.692170e+03,9.628338e+01
3.692290e+03,9.629164e+01
3.692411e+03,9.629075e+01
3.692531e+03,9.628059e+01
3.692652e+03,9.626401e+01
3.692772e+03,9.624629e+01
3.692893e+03,9.623346e+01
3.693013e+03,9.622995e+01
3.693134e+03,9.623785e+01
3.693254e+03,9.625613e+01
3.693375e+03,9.628172e+01
3.693495e+03,9.631004e+01
3.693616e+03,9.633649e+01
3.693736e+03,9.635744e+01
3.693857e+03,9.637022e+01
3.693978e+03,9.637331e+01
3.694098e+03,9.636651e+01
3.694219e+03,9.635055e+01
3.694339e+03,9.632755e+01
3.694460e+03,9.630084e+01
3.694580e+03,9.627493e+01
3.694701e+03,9.625450e+01
3.694821e+03,9.624349e+01
3.694942e+03,9.624427e+01
3.695062e+03,9.625700e+01
3.695183e+03,9.627975e+01
3.695303e+03,9.630899e+01
3.695424e+03,9.634070e+01
3.695544e+03,9.637079e+01
3.695665e+03,9.639570e+01
3.695785e+03,9.641285e+01
3.695906e+03,9.642053e+01
3.696027e+03,9.641829e+01
3.696147e+03,9.640706e+01
3.696268e+03,9.638948e+01
3.696388e+03,9.636953e+01
3.696509e+03,9.635159e+01
3.696629e+03,9.633963e+01
3.696750e+03,9.633546e+01
3.696870e+03,9.633818e+01
3.696991e+03,9.634426e+01
3.697111e+03,9.634880e+01
3.697232e+03,9.634732e+01
3.697352e+03,9.633717e+01
3.697473e+03,9.631859e+01
3.697593e+03,9.629463e+01
3.697714e+03,9.627010e+01
3.697834e+03,9.624928e+01
3.697955e+03,9.623489e+01
3.698075e+03,9.622724e+01
3.698196e+03,9.622462e+01
3.698317e+03,9.622473e+01
3.698437e+03,9.622586e+01
3.698558e+03,9.622782e+01
3.698678e+03,9.623167e+01
3.698799e+03,9.623879e+01
3.698919e+03,9.624982e+01
3.699040e+03,9.626407e+01
3.699160e+03,9.627958e+01
3.699281e+03,9.629400e+01
3.699401e+03,9.630542e+01
3.699522e+03,9.631333e+01
3.699642e+03,9.631873e+01
3.699763e+03,9.632365e+01
3.699884e+03,9.633032e+01
3.700004e+03,9.634007e+01
3.700125e+03,9.635326e+01
3.700245e+03,9.636924e+01
3.700365e+03,9.638679e+01
3.700486e+03,9.640461e+01
3.700607e+03,9.642150e+01
3.700727e+03,9.643624e+01
3.700848e+03,9.644732e+01
3.700968e+03,9.645311e+01
3.701089e+03,9.645197e+01
3.701209e+03,9.644269e+01
3.701330e+03,9.642523e+01
3.701450e+03,9.640082e+01
3.701571e+03,9.637195e+01
3.701691e+03,9.634150e+01
3.701812e+03,9.631228e+01
3.701932e+03,9.628605e+01
3.702053e+03,9.626385e+01
3.702174e+03,9.624641e+01
3.702294e+03,9.623455e+01
3.702415e+03,9.622949e+01
3.702535e+03,9.623232e+01
3.702656e+03,9.624341e+01
3.702776e+03,9.626182e+01
3.702897e+03,9.628486e+01
3.703017e+03,9.630912e+01
3.703138e+03,9.633090e+01
3.703258e+03,9.634767e+01
3.703379e+03,9.635902e+01
3.703499e+03,9.636653e+01
3.703620e+03,9.637295e+01
3.703740e+03,9.638073e+01
3.703861e+03,9.639116e+01
3.703981e+03,9.640347e+01
3.704102e+03,9.641537e+01
3.704222e+03,9.642368e+01
3.704343e+03,9.642528e+01
3.704464e+03,9.641818e+01
3.704584e+03,9.640168e+01
3.704705e+03,9.637651e+01
3.704825e+03,9.634464e+01
3.704946e+03,9.630921e+01
3.705066e+03,9.627385e+01
3.705187e+03,9.624235e+01
3.705307e+03,9.621823e+01
3.705428e+03,9.620372e+01
3.705548e+03,9.619934e+01
3.705669e+03,9.620367e+01
3.705789e+03,9.621390e+01
3.705910e+03,9.622634e+01
3.706031e+03,9.623758e+01
3.706151e+03,9.624561e+01
3.706271e+03,9.625008e+01
3.706392e+03,9.625227e+01
3.706512e+03,9.625449e+01
3.706633e+03,9.625925e+01
3.706754e+03,9.626861e+01
3.706874e+03,9.628365e+01
3.706995e+03,9.630469e+01
3.707115e+03,9.633125e+01
3.707236e+03,9.636240e+01
3.707356e+03,9.639641e+01
3.707477e+03,9.643066e+01
3.707597e+03,9.646212e+01
3.707718e+03,9.648704e+01
3.707838e+03,9.650239e+01
3.707959e+03,9.650641e+01
3.708079e+03,9.649962e+01
3.708200e+03,9.648443e+01
3.708321e+03,9.646478e+01
3.708441e+03,9.644470e+01
3.708562e+03,9.642654e+01
3.708682e+03,9.641068e+01
3.708802e+03,9.639559e+01
3.708923e+03,9.637898e+01
3.709044e+03,9.635904e+01
3.709164e+03,9.633590e+01
3.709285e+03,9.631151e+01
3.709405e+03,9.628929e+01
3.709526e+03,9.627267e+01
3.709646e+03,9.626360e+01
3.709767e+03,9.626268e+01
3.709887e+03,9.626965e+01
3.710008e+03,9.628429e+01
3.710128e+03,9.630708e+01
3.710249e+03,9.633881e+01
3.710369e+03,9.637972e+01
3.710490e+03,9.642848e+01
3.710611e+03,9.648199e+01
3.710731e+03,9.653534e+01
3.710852e+03,9.658315e+01
3.710972e+03,9.662135e+01
3.711093e+03,9.664801e+01
3.711213e+03,9.666365e+01
3.711334e+03,9.667002e+01
3.711454e+03,9.666831e+01
3.711575e+03,9.665759e+01
3.711695e+03,9.663461e+01
3.711816e+03,9.659464e+01
3.711936e+03,9.653474e+01
3.712057e+03,9.645687e+01
3.712177e+03,9.636986e+01
3.712298e+03,9.628737e+01
3.712418e+03,9.622234e+01
3.712539e+03,9.618291e+01
3.712659e+03,9.616958e+01
3.712780e+03,9.617754e+01
3.712901e+03,9.619968e+01
3.713021e+03,9.622974e+01
3.713142e+03,9.626344e+01
3.713262e+03,9.629804e+01
3.713383e+03,9.633194e+01
3.713503e+03,9.636322e+01
3.713624e+03,9.638905e+01
3.713744e+03,9.640630e+01
3.713865e+03,9.641196e+01
3.713985e+03,9.640474e+01
3.714106e+03,9.638585e+01
3.714226e+03,9.635896e+01
3.714347e+03,9.632965e+01
3.714468e+03,9.630338e+01
3.714588e+03,9.628471e+01
3.714708e+03,9.627586e+01
3.714829e+03,9.627660e+01
3.714949e+03,9.628497e+01
3.715070e+03,9.629831e+01
3.715191e+03,9.631440e+01
3.715311e+03,9.633150e+01
3.715432e+03,9.634866e+01
3.715552e+03,9.636514e+01
3.715673e+03,9.638024e+01
3.715793e+03,9.639314e+01
3.715914e+03,9.640303e+01
3.716034e+03,9.640940e+01
3.716155e+03,9.641188e+01
3.716275e+03,9.641036e+01
3.716396e+03,9.640471e+01
3.716516e+03,9.639478e+01
3.716637e+03,9.638063e+01
3.716758e+03,9.636304e+01
3.716878e+03,9.634344e+01
3.716999e+03,9.632455e+01
3.717119e+03,9.630941e+01
3.717240e+03,9.630077e+01
3.717360e+03,9.630038e+01
3.717481e+03,9.630824e+01
3.717601e+03,9.632294e+01
3.717722e+03,9.634203e+01
3.717842e+03,9.636311e+01
3.717963e+03,9.638454e+01
3.718083e+03,9.640543e+01
3.718204e+03,9.642561e+01
3.718324e+03,9.644480e+01
3.718445e+03,9.646206e+01
3.718565e+03,9.647553e+01
3.718686e+03,9.648300e+01
3.718806e+03,9.648250e+01
3.718927e+03,9.647337e+01
3.719048e+03,9.645679e+01
3.719168e+03,9.643568e+01
3.719289e+03,9.641355e+01
3.719409e+03,9.639406e+01
3.719530e+03,9.637999e+01
3.719650e+03,9.637284e+01
3.719771e+03,9.637330e+01
3.719891e+03,9.638110e+01
3.720012e+03,9.639542e+01
3.720132e+03,9.641470e+01
3.720253e+03,9.643684e+01
3.720373e+03,9.645932e+01
3.720494e+03,9.647945e+01
3.720615e+03,9.649516e+01
3.720735e+03,9.650523e+01
3.720855e+03,9.650976e+01
3.720976e+03,9.650973e+01
3.721097e+03,9.650668e+01
3.721217e+03,9.650208e+01
3.721338e+03,9.649684e+01
3.721458e+03,9.649120e+01
3.721579e+03,9.648496e+01
3.721699e+03,9.647795e+01
3.721820e+03,9.647030e+01
3.721940e+03,9.646268e+01
3.722061e+03,9.645586e+01
3.722181e+03,9.645033e+01
3.722302e+03,9.644597e+01
3.722422e+03,9.644212e+01
3.722543e+03,9.643792e+01
3.722663e+03,9.643308e+01
3.722784e+03,9.642812e+01
3.722905e+03,9.642427e+01
3.723025e+03,9.642290e+01
3.723146e+03,9.642487e+01
3.723266e+03,9.643003e+01
3.723387e+03,9.643712e+01
3.723507e+03,9.644448e+01
3.723628e+03,9.645028e+01
3.723748e+03,9.645340e+01
3.723869e+03,9.645359e+01
3.723989e+03,9.645114e+01
3.724110e+03,9.644650e+01
3.724230e+03,9.643987e+01
3.724351e+03,9.643097e+01
3.724471e+03,9.641959e+01
3.724592e+03,9.640591e+01
3.724712e+03,9.639120e+01
3.724833e+03,9.637742e+01
3.724954e+03,9.636701e+01
3.725074e+03,9.636168e+01
3.725195e+03,9.636183e+01
3.725315e+03,9.636622e+01
3.725436e+03,9.637254e+01
3.725556e+03,9.637857e+01
3.725677e+03,9.638268e+01
3.725797e+03,9.638461e+01
3.725918e+03,9.638505e+01
3.726038e+03,9.638485e+01
3.726159e+03,9.638400e+01
3.726279e+03,9.638131e+01
3.726400e+03,9.637460e+01
3.726520e+03,9.636224e+01
3.726641e+03,9.634418e+01
3.726761e+03,9.632330e+01
3.726882e+03,9.630436e+01
3.727002e+03,9.629270e+01
3.727123e+03,9.629202e+01
3.727244e+03,9.630238e+01
3.727364e+03,9.632036e+01
3.727485e+03,9.633995e+01
3.727605e+03,9.635489e+01
3.727726e+03,9.636007e+01
3.727846e+03,9.635349e+01
3.727967e+03,9.633662e+01
3.728087e+03,9.631416e+01
3.728208e+03,9.629205e+01
3.728328e+03,9.627576e+01
3.728449e+03,9.626911e+01
3.728569e+03,9.627292e+01
3.728690e+03,9.628581e+01
3.728811e+03,9.630477e+01
3.728931e+03,9.632643e+01
3.729052e+03,9.634779e+01
3.729172e+03,9.636659e+01
3.729292e+03,9.638126e+01
3.729413e+03,9.639109e+01
3.729534e+03,9.639586e+01
3.729654e+03,9.639620e+01
3.729775e+03,9.639359e+01
3.729895e+03,9.639032e+01
3.730016e+03,9.638885e+01
3.730136e+03,9.639151e+01
3.730257e+03,9.639968e+01
3.730377e+03,9.641357e+01
3.730498e+03,9.643230e+01
3.730618e+03,9.645435e+01
3.730739e+03,9.647826e+01
3.730859e+03,9.650266e+01
3.730980e+03,9.652671e+01
3.731101e+03,9.654960e+01
3.731221e+03,9.657008e+01
3.731342e+03,9.658610e+01
3.731462e+03,9.659467e+01
3.731583e+03,9.659205e+01
3.731703e+03,9.657497e+01
3.731824e+03,9.654169e+01
3.731944e+03,9.649379e+01
3.732065e+03,9.643679e+01
3.732185e+03,9.637936e+01
3.732306e+03,9.633082e+01
3.732426e+03,9.629739e+01
3.732547e+03,9.628103e+01
3.732667e+03,9.627985e+01
3.732788e+03,9.629042e+01
3.732908e+03,9.630936e+01
3.733029e+03,9.633440e+01
3.733149e+03,9.636445e+01
3.733270e+03,9.639854e+01
3.733391e+03,9.643533e+01
3.733511e+03,9.647228e+01
3.733632e+03,9.650536e+01
3.733752e+03,9.653014e+01
3.733873e+03,9.654286e+01
3.733993e+03,9.654166e+01
3.734114e+03,9.652760e+01
3.734234e+03,9.650490e+01
3.734355e+03,9.648042e+01
3.734475e+03,9.646151e+01
3.734596e+03,9.645453e+01
3.734716e+03,9.646262e+01
3.734837e+03,9.648456e+01
3.734958e+03,9.651517e+01
3.735078e+03,9.654717e+01
3.735198e+03,9.657435e+01
3.735319e+03,9.659280e+01
3.735439e+03,9.660210e+01
3.735560e+03,9.660432e+01
3.735681e+03,9.660253e+01
3.735801e+03,9.659894e+01
3.735922e+03,9.659383e+01
3.736042e+03,9.658524e+01
3.736163e+03,9.656969e+01
3.736283e+03,9.654357e+01
3.736404e+03,9.650465e+01
3.736524e+03,9.645396e+01
3.736645e+03,9.639664e+01
3.736765e+03,9.634148e+01
3.736886e+03,9.629763e+01
3.737006e+03,9.627164e+01
3.737127e+03,9.626499e+01
3.737248e+03,9.627438e+01
3.737368e+03,9.629388e+01
3.737489e+03,9.631676e+01
3.737609e+03,9.633784e+01
3.737729e+03,9.635322e+01
3.737850e+03,9.636076e+01
3.737971e+03,9.636002e+01
3.738091e+03,9.635154e+01
3.738212e+03,9.633688e+01
3.738332e+03,9.631796e+01
3.738453e+03,9.629704e+01
3.738573e+03,9.627635e+01
3.738694e+03,9.625780e+01
3.738814e+03,9.624316e+01
3.738935e+03,9.623349e+01
3.739055e+03,9.622936e+01
3.739176e+03,9.623079e+01
3.739296e+03,9.623734e+01
3.739417e+03,9.624817e+01
3.739538e+03,9.626237e+01
3.739658e+03,9.627889e+01
3.739779e+03,9.629649e+01
3.739899e+03,9.631383e+01
3.740020e+03,9.632938e+01
3.740140e+03,9.634167e+01
3.740261e+03,9.634948e+01
3.740381e+03,9.635234e+01
3.740502e+03,9.635078e+01
3.740622e+03,9.634639e+01
3.740743e+03,9.634127e+01
3.740863e+03,9.633780e+01
3.740984e+03,9.633764e+01
3.741104e+03,9.634139e+01
3.741225e+03,9.634850e+01
3.741345e+03,9.635783e+01
3.741466e+03,9.636815e+01
3.741586e+03,9.637874e+01
3.741707e+03,9.638975e+01
3.741828e+03,9.640167e+01
3.741948e+03,9.641508e+01
3.742069e+03,9.643008e+01
3.742189e+03,9.644634e+01
3.742310e+03,9.646348e+01
3.742430e+03,9.648186e+01
3.742551e+03,9.650302e+01
3.742671e+03,9.653031e+01
3.742792e+03,9.656773e+01
3.742912e+03,9.661923e+01
3.743033e+03,9.668701e+01
3.743153e+03,9.677034e+01
3.743274e+03,9.686458e+01
3.743395e+03,9.696140e+01
3.743515e+03,9.705048e+01
3.743635e+03,9.711941e+01
3.743756e+03,9.715678e+01
3.743876e+03,9.715350e+01
3.743997e+03,9.710407e+01
3.744118e+03,9.700771e+01
3.744238e+03,9.686891e+01
3.744359e+03,9.669890e+01
3.744479e+03,9.651434e+01
3.744600e+03,9.633542e+01
3.744720e+03,9.618123e+01
3.744841e+03,9.606444e+01
3.744961e+03,9.598976e+01
3.745082e+03,9.595509e+01
3.745202e+03,9.595422e+01
3.745323e+03,9.597935e+01
3.745443e+03,9.602254e+01
3.745564e+03,9.607681e+01
3.745685e+03,9.613580e+01
3.745805e+03,9.619442e+01
3.745926e+03,9.624924e+01
3.746046e+03,9.629801e+01
3.746167e+03,9.634003e+01
3.746287e+03,9.637557e+01
3.746408e+03,9.640546e+01
3.746528e+03,9.643039e+01
3.746649e+03,9.645045e+01
3.746769e+03,9.646510e+01
3.746890e+03,9.647352e+01
3.747010e+03,9.647518e+01
3.747131e+03,9.647056e+01
3.747251e+03,9.646150e+01
3.747372e+03,9.645104e+01
3.747492e+03,9.644297e+01
3.747613e+03,9.644051e+01
3.747733e+03,9.644581e+01
3.747854e+03,9.645949e+01
3.747975e+03,9.648090e+01
3.748095e+03,9.650863e+01
3.748216e+03,9.654108e+01
3.748336e+03,9.657700e+01
3.748457e+03,9.661472e+01
3.748577e+03,9.665158e+01
3.748698e+03,9.668303e+01
3.748818e+03,9.670172e+01
3.748939e+03,9.669769e+01
3.749059e+03,9.666107e+01
3.749180e+03,9.658609e+01
3.749300e+03,9.647720e+01
3.749421e+03,9.635189e+01
3.749542e+03,9.623689e+01
3.749662e+03,9.615513e+01
3.749782e+03,9.611738e+01
3.749903e+03,9.612137e+01
3.750024e+03,9.615693e+01
3.750144e+03,9.621187e+01
3.750265e+03,9.627576e+01
3.750385e+03,9.634195e+01
3.750506e+03,9.640636e+01
3.750626e+03,9.646714e+01
3.750747e+03,9.652341e+01
3.750867e+03,9.657399e+01
3.750988e+03,9.661665e+01
3.751108e+03,9.664833e+01
3.751229e+03,9.666536e+01
3.751349e+03,9.666476e+01
3.751470e+03,9.664484e+01
3.751590e+03,9.660577e+01
3.751711e+03,9.654951e+01
3.751832e+03,9.647951e+01
3.751952e+03,9.640142e+01
3.752073e+03,9.632255e+01
3.752193e+03,9.625142e+01
3.752314e+03,9.619618e+01
3.752434e+03,9.616160e+01
3.752555e+03,9.614793e+01
3.752675e+03,9.615144e+01
3.752796e+03,9.616665e+01
3.752916e+03,9.618813e+01
3.753037e+03,9.621149e+01
3.753157e+03,9.623406e+01
3.753278e+03,9.625444e+01
3.753398e+03,9.627241e+01
3.753519e+03,9.628859e+01
3.753639e+03,9.630390e+01
3.753760e+03,9.631895e+01
3.753881e+03,9.633379e+01
3.754001e+03,9.634784e+01
3.754122e+03,9.636031e+01
3.754242e+03,9.637058e+01
3.754363e+03,9.637875e+01
3.754483e+03,9.638554e+01
3.754604e+03,9.639207e+01
3.754724e+03,9.639915e+01
3.754845e+03,9.640690e+01
3.754965e+03,9.641468e+01
3.755086e+03,9.642115e+01
3.755206e+03,9.642518e+01
3.755327e+03,9.642630e+01
3.755447e+03,9.642510e+01
3.755568e+03,9.642285e+01
3.755688e+03,9.642114e+01
3.755809e+03,9.642083e+01
3.755929e+03,9.642152e+01
3.756050e+03,9.642126e+01
3.756171e+03,9.641692e+01
3.756291e+03,9.640545e+01
3.756412e+03,9.638478e+01
3.756532e+03,9.635527e+01
3.756653e+03,9.632005e+01
3.756773e+03,9.628487e+01
3.756894e+03,9.625626e+01
3.757014e+03,9.623982e+01
3.757135e+03,9.623886e+01
3.757255e+03,9.625331e+01
3.757376e+03,9.627991e+01
3.757496e+03,9.631281e+01
3.757617e+03,9.634548e+01
3.757738e+03,9.637177e+01
3.757858e+03,9.638758e+01
3.757979e+03,9.639229e+01
3.758099e+03,9.638864e+01
3.758219e+03,9.638234e+01
3.758340e+03,9.637955e+01
3.758461e+03,9.638531e+01
3.758581e+03,9.640152e+01
3.758702e+03,9.642638e+01
3.758822e+03,9.645464e+01
3.758943e+03,9.647927e+01
3.759063e+03,9.649400e+01
3.759184e+03,9.649458e+01
3.759304e+03,9.648012e+01
3.759425e+03,9.645285e+01
3.759545e+03,9.641742e+01
3.759666e+03,9.637911e+01
3.759786e+03,9.634270e+01
3.759907e+03,9.631194e+01
3.760028e+03,9.628899e+01
3.760148e+03,9.627464e+01
3.760269e+03,9.626861e+01
3.760389e+03,9.626976e+01
3.760510e+03,9.627613e+01
3.760630e+03,9.628506e+01
3.760751e+03,9.629371e+01
3.760871e+03,9.629932e+01
3.760992e+03,9.630014e+01
3.761112e+03,9.629581e+01
3.761233e+03,9.628771e+01
3.761353e+03,9.627847e+01
3.761474e+03,9.627097e+01
3.761594e+03,9.626742e+01
3.761715e+03,9.626851e+01
3.761835e+03,9.627338e+01
3.761956e+03,9.627995e+01
3.762076e+03,9.628609e+01
3.762197e+03,9.629047e+01
3.762318e+03,9.629284e+01
3.762438e+03,9.629417e+01
3.762559e+03,9.629570e+01
3.762679e+03,9.629852e+01
3.762800e+03,9.630289e+01
3.762920e+03,9.630809e+01
3.763041e+03,9.631295e+01
3.763161e+03,9.631652e+01
3.763282e+03,9.631851e+01
3.763402e+03,9.631968e+01
3.763523e+03,9.632151e+01
3.763643e+03,9.632570e+01
3.763764e+03,9.633363e+01
3.763885e+03,9.634570e+01
3.764005e+03,9.636122e+01
3.764125e+03,9.637850e+01
3.764246e+03,9.639548e+01
3.764366e+03,9.640977e+01
3.764487e+03,9.641956e+01
3.764608e+03,9.642381e+01
3.764728e+03,9.642224e+01
3.764849e+03,9.641529e+01
3.764969e+03,9.640379e+01
3.765090e+03,9.638873e+01
3.765210e+03,9.637085e+01
3.765331e+03,9.635051e+01
3.765451e+03,9.632785e+01
3.765572e+03,9.630317e+01
3.765692e+03,9.627719e+01
3.765813e+03,9.625147e+01
3.765933e+03,9.622803e+01
3.766054e+03,9.620895e+01
3.766175e+03,9.619564e+01
3.766295e+03,9.618828e+01
3.766416e+03,9.618604e+01
3.766536e+03,9.618728e+01
3.766656e+03,9.619028e+01
3.766777e+03,9.619385e+01
3.766898e+03,9.619758e+01
3.767018e+03,9.620213e+01
3.767139e+03,9.620891e+01
3.767259e+03,9.621964e+01
3.767380e+03,9.623559e+01
3.767500e+03,9.625725e+01
3.767621e+03,9.628414e+01
3.767741e+03,9.631467e+01
3.767862e+03,9.634663e+01
3.767982e+03,9.637759e+01
3.768103e+03,9.640532e+01
3.768223e+03,9.642815e+01
3.768344e+03,9.644532e+01
3.768465e+03,9.645712e+01
3.768585e+03,9.646475e+01
3.768706e+03,9.647017e+01
3.768826e+03,9.647581e+01
3.768947e+03,9.648358e+01
3.769067e+03,9.649447e+01
3.769188e+03,9.650749e+01
3.769308e+03,9.651976e+01
3.769429e+03,9.652691e+01
3.769549e+03,9.652354e+01
3.769670e+03,9.650529e+01
3.769790e+03,9.647045e+01
3.769911e+03,9.642132e+01
3.770031e+03,9.636394e+01
3.770152e+03,9.630619e+01
3.770272e+03,9.625575e+01
3.770393e+03,9.621752e+01
3.770513e+03,9.619351e+01
3.770634e+03,9.618347e+01
3.770755e+03,9.618565e+01
3.770875e+03,9.619768e+01
3.770996e+03,9.621697e+01
3.771116e+03,9.624091e+01
3.771237e+03,9.626668e+01
3.771357e+03,9.629145e+01
3.771478e+03,9.631284e+01
3.771598e+03,9.632908e+01
3.771719e+03,9.633934e+01
3.771839e+03,9.634377e+01
3.771960e+03,9.634335e+01
3.772080e+03,9.633907e+01
3.772201e+03,9.633180e+01
3.772322e+03,9.632163e+01
3.772442e+03,9.630828e+01
3.772562e+03,9.629126e+01
3.772683e+03,9.627054e+01
3.772803e+03,9.624689e+01
3.772924e+03,9.622200e+01
3.773045e+03,9.619836e+01
3.773165e+03,9.617848e+01
3.773286e+03,9.616472e+01
3.773406e+03,9.615859e+01
3.773527e+03,9.616062e+01
3.773647e+03,9.617036e+01
3.773768e+03,9.618642e+01
3.773888e+03,9.620692e+01
3.774009e+03,9.622938e+01
3.774129e+03,9.625115e+01
3.774250e+03,9.627007e+01
3.774370e+03,9.628453e+01
3.774491e+03,9.629417e+01
3.774612e+03,9.629981e+01
3.774732e+03,9.630330e+01
3.774853e+03,9.630683e+01
3.774973e+03,9.631217e+01
3.775094e+03,9.631996e+01
3.775214e+03,9.632935e+01
3.775335e+03,9.633848e+01
3.775455e+03,9.634480e+01
3.775576e+03,9.634644e+01
3.775696e+03,9.634270e+01
3.775817e+03,9.633432e+01
3.775937e+03,9.632327e+01
3.776058e+03,9.631213e+01
3.776178e+03,9.630337e+01
3.776299e+03,9.629842e+01
3.776419e+03,9.629782e+01
3.776540e+03,9.630103e+01
3.776660e+03,9.630691e+01
3.776781e+03,9.631406e+01
3.776902e+03,9.632114e+01
3.777022e+03,9.632725e+01
3.777143e+03,9.633183e+01
3.777263e+03,9.633499e+01
3.777384e+03,9.633735e+01
3.777504e+03,9.634011e+01
3.777625e+03,9.634463e+01
3.777745e+03,9.635200e+01
3.777866e+03,9.636263e+01
3.777986e+03,9.637595e+01
3.778107e+03,9.639050e+01
3.778227e+03,9.640432e+01
3.778348e+03,9.641581e+01
3.778469e+03,9.642429e+01
3.778589e+03,9.643007e+01
3.778709e+03,9.643419e+01
3.778830e+03,9.643750e+01
3.778950e+03,9.643998e+01
3.779071e+03,9.644009e+01
3.779192e+03,9.643516e+01
3.779312e+03,9.642242e+01
3.779433e+03,9.640076e+01
3.779553e+03,9.637191e+01
3.779674e+03,9.634051e+01
3.779794e+03,9.631232e+01
3.779915e+03,9.629268e+01
3.780035e+03,9.628396e+01
3.780156e+03,9.628543e+01
3.780276e+03,9.629343e+01
3.780397e+03,9.630330e+01
3.780517e+03,9.631107e+01
3.780638e+03,9.631433e+01
3.780759e+03,9.631315e+01
3.780879e+03,9.630937e+01
3.781000e+03,9.630598e+01
3.781120e+03,9.630537e+01
3.781241e+03,9.630881e+01
3.781361e+03,9.631590e+01
3.781482e+03,9.632534e+01
3.781602e+03,9.633527e+01
3.781723e+03,9.634422e+01
3.781843e+03,9.635155e+01
3.781964e+03,9.635696e+01
3.782084e+03,9.636044e+01
3.782205e+03,9.636172e+01
3.782325e+03,9.636033e+01
3.782446e+03,9.635592e+01
3.782566e+03,9.634876e+01
3.782687e+03,9.633995e+01
3.782807e+03,9.633141e+01
3.782928e+03,9.632522e+01
3.783049e+03,9.632310e+01
3.783169e+03,9.632551e+01
3.783290e+03,9.633161e+01
3.783410e+03,9.633945e+01
3.783531e+03,9.634692e+01
3.783651e+03,9.635229e+01
3.783772e+03,9.635497e+01
3.783892e+03,9.635557e+01
3.784013e+03,9.635551e+01
3.784133e+03,9.635641e+01
3.784254e+03,9.635928e+01
3.784374e+03,9.636412e+01
3.784495e+03,9.636971e+01
3.784615e+03,9.637408e+01
3.784736e+03,9.637482e+01
3.784856e+03,9.636980e+01
3.784977e+03,9.635788e+01
3.785098e+03,9.633905e+01
3.785218e+03,9.631490e+01
3.785339e+03,9.628807e+01
3.785459e+03,9.626237e+01
3.785580e+03,9.624186e+01
3.785700e+03,9.622985e+01
3.785821e+03,9.622851e+01
3.785941e+03,9.623801e+01
3.786062e+03,9.625626e+01
3.786182e+03,9.627935e+01
3.786303e+03,9.630273e+01
3.786423e+03,9.632197e+01
3.786544e+03,9.633395e+01
3.786664e+03,9.633745e+01
3.786785e+03,9.633307e+01
3.786906e+03,9.632284e+01
3.787026e+03,9.630925e+01
3.787146e+03,9.629488e+01
3.787267e+03,9.628168e+01
3.787388e+03,9.627084e+01
3.787508e+03,9.626292e+01
3.787629e+03,9.625809e+01
